event,photon_pT,weight,found,delta_s,delta_w,n_hits,reason
1316.0,23.71132353821482,0.01,False,,,15,no exact8 plane survived
1317.0,12.630969656297516,0.01,False,,,15,no valid outer-layer seed pairs
1318.0,20.126490744523498,0.01,False,,,15,no exact8 plane survived
1319.0,44.91876906584696,0.01,False,,,14,no exact8 plane survived
1320.0,23.922200233252056,0.01,False,,,15,no exact8 plane survived
1321.0,23.31891580748853,0.01,False,,,15,no exact8 plane survived
1322.0,102.56668876664476,0.01,False,,,14,no exact8 plane survived
1326.0,14.411768340464144,0.01,False,,,15,no valid outer-layer seed pairs
1327.0,76.39139455027421,0.01,False,,,14,no exact8 plane survived
1328.0,5.855595815053391,0.01,False,,,15,no valid outer-layer seed pairs
1329.0,29.28207202476117,0.01,False,,,15,no exact8 plane survived
1331.0,18.48962107050154,0.01,False,,,15,no valid outer-layer seed pairs
1332.0,15.693240584366938,0.01,False,,,15,no valid outer-layer seed pairs
1333.0,9.607884657005068,0.01,False,,,15,no valid outer-layer seed pairs
1334.0,13.887391933033042,0.01,False,,,15,no valid outer-layer seed pairs
1338.0,12.607374742348703,0.01,False,,,15,no valid outer-layer seed pairs
1339.0,17.455338625553274,0.01,False,,,15,no valid outer-layer seed pairs
1342.0,19.958145612517107,0.01,False,,,15,no exact8 plane survived
1344.0,88.44705575330443,0.01,False,,,14,no exact8 plane survived
1346.0,3.6911434936237,0.01,False,,,16,no valid outer-layer seed pairs
1351.0,19.689012727667983,0.01,False,,,15,no exact8 plane survived
1352.0,18.962253571126297,0.01,False,,,15,no exact8 plane survived
1353.0,13.405726161719368,0.01,False,,,15,no valid outer-layer seed pairs
1354.0,11.636628366562638,0.01,False,,,15,no valid outer-layer seed pairs
1355.0,14.099326149744735,0.01,False,,,15,no valid outer-layer seed pairs
1356.0,36.39388429306605,0.01,False,,,15,no exact8 plane survived
1357.0,13.737137606998289,0.01,False,,,15,no valid outer-layer seed pairs
1358.0,13.521379503700958,0.01,False,,,15,no valid outer-layer seed pairs
1360.0,15.646914646387955,0.01,False,,,15,no valid outer-layer seed pairs
1363.0,16.62113446366154,0.01,False,,,15,no valid outer-layer seed pairs
1365.0,80.41239306477047,0.01,False,,,14,no exact8 plane survived
1366.0,21.35641254069841,0.01,False,,,15,no exact8 plane survived
1367.0,16.09789916760482,0.01,False,,,15,no valid outer-layer seed pairs
1368.0,28.149717294983244,0.01,False,,,15,no exact8 plane survived
1369.0,39.04848253240629,0.01,False,,,14,no exact8 plane survived
1371.0,31.94805009799952,0.01,False,,,14,no exact8 plane survived
1373.0,84.51370964450689,0.01,False,,,14,no exact8 plane survived
1375.0,11.819911083573537,0.01,False,,,15,no valid outer-layer seed pairs
1377.0,21.88449370995512,0.01,False,,,15,no exact8 plane survived
1378.0,9.589780447383578,0.01,False,,,15,no valid outer-layer seed pairs
1379.0,61.145437813845525,0.01,False,,,14,no exact8 plane survived
1380.0,57.78180070992331,0.01,False,,,14,no exact8 plane survived
1381.0,16.25526186151875,0.01,False,,,15,no valid outer-layer seed pairs
1382.0,43.26609596703688,0.01,False,,,14,no exact8 plane survived
1383.0,34.56160719269873,0.01,False,,,15,no exact8 plane survived
1385.0,19.37563763994816,0.01,False,,,15,no exact8 plane survived
1388.0,14.83636104041939,0.01,False,,,15,no valid outer-layer seed pairs
1389.0,12.309716725053583,0.01,False,,,15,no valid outer-layer seed pairs
1390.0,29.93032052039938,0.01,False,,,14,no exact8 plane survived
1391.0,13.177721432359114,0.01,False,,,15,no valid outer-layer seed pairs
1392.0,29.11494056215376,0.01,False,,,15,no exact8 plane survived
1394.0,16.366402097461457,0.01,False,,,15,no valid outer-layer seed pairs
1395.0,14.493029856555212,0.01,False,,,15,no valid outer-layer seed pairs
1396.0,24.86572005835725,0.01,False,,,15,no exact8 plane survived
1397.0,11.004387600131327,0.01,False,,,15,no valid outer-layer seed pairs
1399.0,10.598559618110103,0.01,False,,,15,no valid outer-layer seed pairs
1400.0,12.927067030631129,0.01,False,,,15,no valid outer-layer seed pairs
1401.0,32.83734913329235,0.01,False,,,15,no exact8 plane survived
1403.0,25.15122797219557,0.01,False,,,15,no exact8 plane survived
1404.0,5.660457689949121,0.01,False,,,15,no valid outer-layer seed pairs
1406.0,12.248980806027252,0.01,False,,,15,no valid outer-layer seed pairs
1407.0,87.11842771279856,0.01,False,,,14,no exact8 plane survived
1408.0,25.78631747310819,0.01,False,,,15,no exact8 plane survived
1409.0,18.334184459421163,0.01,False,,,15,no valid outer-layer seed pairs
1410.0,11.821491134748364,0.01,False,,,15,no valid outer-layer seed pairs
1411.0,32.75845702064614,0.01,False,,,15,no exact8 plane survived
1412.0,11.662018474570996,0.01,False,,,15,no valid outer-layer seed pairs
1413.0,17.456859240049013,0.01,False,,,15,no valid outer-layer seed pairs
1415.0,22.154048715970795,0.01,False,,,15,no exact8 plane survived
1416.0,9.92938726292507,0.01,False,,,15,no valid outer-layer seed pairs
1417.0,36.93093873677936,0.01,False,,,15,no exact8 plane survived
1418.0,20.29388087046031,0.01,False,,,15,no exact8 plane survived
1419.0,13.798671859254798,0.01,False,,,15,no valid outer-layer seed pairs
1420.0,30.21760880878664,0.01,False,,,15,no exact8 plane survived
1423.0,29.21469771415784,0.01,False,,,15,no exact8 plane survived
1424.0,21.01728157007258,0.01,False,,,15,no exact8 plane survived
1429.0,18.11331889533532,0.01,False,,,15,no valid outer-layer seed pairs
1430.0,5.269116525551861,0.01,False,,,16,no valid outer-layer seed pairs
1431.0,23.9068721605291,0.01,False,,,15,no exact8 plane survived
1432.0,15.55780911573015,0.01,False,,,15,no valid outer-layer seed pairs
1433.0,21.7973579410032,0.01,False,,,15,no exact8 plane survived
1434.0,22.7252899593863,0.01,False,,,15,no exact8 plane survived
1435.0,16.22801570085041,0.01,False,,,15,no valid outer-layer seed pairs
1436.0,10.173526473965252,0.01,False,,,15,no valid outer-layer seed pairs
1437.0,60.0479674419004,0.01,False,,,14,no exact8 plane survived
1438.0,87.9893344845337,0.01,False,,,14,no exact8 plane survived
1439.0,11.844618409881718,0.01,False,,,15,no valid outer-layer seed pairs
1440.0,27.65703846118737,0.01,False,,,15,no exact8 plane survived
1443.0,19.125024551156454,0.01,False,,,15,no exact8 plane survived
1444.0,24.423954854517174,0.01,False,,,15,no exact8 plane survived
1446.0,22.501769814723463,0.01,False,,,15,no exact8 plane survived
1447.0,27.1197075764507,0.01,False,,,15,no exact8 plane survived
1449.0,19.985471049028632,0.01,False,,,15,no exact8 plane survived
1450.0,18.043405194370337,0.01,False,,,15,no valid outer-layer seed pairs
1451.0,12.624188912210204,0.01,False,,,15,no valid outer-layer seed pairs
1452.0,18.56870983981988,0.01,False,,,15,no valid outer-layer seed pairs
1453.0,15.216917070571837,0.01,False,,,15,no valid outer-layer seed pairs
1454.0,20.81356870217872,0.01,False,,,15,no exact8 plane survived
1455.0,17.76747090674812,0.01,False,,,15,no valid outer-layer seed pairs
1456.0,118.07788489881275,0.01,False,,,14,no exact8 plane survived
1458.0,10.953746366959942,0.01,False,,,15,no valid outer-layer seed pairs
1459.0,28.29312709625866,0.01,False,,,15,no exact8 plane survived
1460.0,29.56440996774682,0.01,False,,,15,no exact8 plane survived
1461.0,123.17007054047276,0.01,False,,,14,no exact8 plane survived
1462.0,33.47258452957415,0.01,False,,,14,no exact8 plane survived
1463.0,15.073722679498706,0.01,False,,,15,no valid outer-layer seed pairs
1465.0,110.22889800406892,0.01,False,,,14,no exact8 plane survived
1466.0,21.419320830637545,0.01,False,,,15,no exact8 plane survived
1467.0,43.284971099842735,0.01,False,,,14,no exact8 plane survived
1468.0,10.896631464896531,0.01,False,,,15,no valid outer-layer seed pairs
1470.0,11.440987825029962,0.01,False,,,15,no valid outer-layer seed pairs
1473.0,115.01899571750052,0.01,False,,,14,no exact8 plane survived
1474.0,16.348071914952552,0.01,False,,,15,no valid outer-layer seed pairs
1476.0,155.95732104703308,0.01,False,,,14,no exact8 plane survived
1477.0,14.874692200371856,0.01,False,,,15,no valid outer-layer seed pairs
1478.0,27.84229830044928,0.01,False,,,15,no exact8 plane survived
1479.0,40.859317105757775,0.01,False,,,14,no exact8 plane survived
1480.0,46.15409643337232,0.01,False,,,14,no exact8 plane survived
1481.0,33.35659284746061,0.01,False,,,15,no exact8 plane survived
1483.0,47.78418198652555,0.01,False,,,14,no exact8 plane survived
1485.0,14.871770623385714,0.01,False,,,15,no valid outer-layer seed pairs
1486.0,13.890940664310484,0.01,False,,,15,no valid outer-layer seed pairs
1487.0,15.167427488715145,0.01,False,,,15,no valid outer-layer seed pairs
1488.0,69.82371349760588,0.01,False,,,14,no exact8 plane survived
1489.0,10.358727308695068,0.01,False,,,15,no valid outer-layer seed pairs
1490.0,32.396189111030345,0.01,False,,,15,no exact8 plane survived
1494.0,15.4118314658229,0.01,False,,,15,no valid outer-layer seed pairs
1495.0,30.835298556913,0.01,False,,,15,no exact8 plane survived
1497.0,66.75112943888054,0.01,False,,,14,no exact8 plane survived
1498.0,15.9401415259985,0.01,False,,,15,no valid outer-layer seed pairs
1500.0,17.69518820027483,0.01,False,,,15,no valid outer-layer seed pairs
1501.0,16.65440648754325,0.01,False,,,15,no valid outer-layer seed pairs
1502.0,14.784158755298607,0.01,False,,,15,no valid outer-layer seed pairs
1503.0,12.293526240969898,0.01,False,,,15,no valid outer-layer seed pairs
1504.0,15.075637078135932,0.01,False,,,15,no valid outer-layer seed pairs
1506.0,13.375649367042886,0.01,False,,,15,no valid outer-layer seed pairs
1507.0,49.80992366444456,0.01,False,,,14,no exact8 plane survived
1510.0,16.3475351114501,0.01,False,,,15,no valid outer-layer seed pairs
1511.0,26.242388414955894,0.01,False,,,15,no exact8 plane survived
1512.0,22.34637359395208,0.01,False,,,15,no exact8 plane survived
1513.0,11.428438283759876,0.01,False,,,15,no valid outer-layer seed pairs
1514.0,14.58978508115049,0.01,False,,,15,no valid outer-layer seed pairs
1515.0,22.68670138787064,0.01,False,,,15,no exact8 plane survived
1518.0,64.84381667032888,0.01,False,,,14,no exact8 plane survived
1519.0,12.465746435593331,0.01,False,,,15,no valid outer-layer seed pairs
1520.0,16.05356718705818,0.01,False,,,15,no valid outer-layer seed pairs
1523.0,9.28467309220072,0.01,False,,,15,no valid outer-layer seed pairs
1524.0,22.645433539362507,0.01,False,,,15,no exact8 plane survived
1525.0,63.44159649775841,0.01,False,,,14,no exact8 plane survived
1530.0,2.1860972126873475,0.01,False,,,16,no valid outer-layer seed pairs
1531.0,11.698330149964477,0.01,False,,,15,no valid outer-layer seed pairs
1532.0,14.427696764750902,0.01,False,,,15,no valid outer-layer seed pairs
1533.0,21.128004414586936,0.01,False,,,15,no exact8 plane survived
1534.0,10.425310650870822,0.01,False,,,15,no valid outer-layer seed pairs
1535.0,42.3897852677345,0.01,False,,,14,no exact8 plane survived
1536.0,16.525527718547536,0.01,False,,,15,no valid outer-layer seed pairs
1537.0,14.634935729512176,0.01,False,,,15,no valid outer-layer seed pairs
1538.0,20.84481972638144,0.01,False,,,15,no exact8 plane survived
1540.0,67.45754755273568,0.01,False,,,14,no exact8 plane survived
1541.0,44.20186789309992,0.01,False,,,14,no exact8 plane survived
1543.0,11.008831958925546,0.01,False,,,15,no valid outer-layer seed pairs
1545.0,27.47194068598085,0.01,False,,,15,no exact8 plane survived
1546.0,14.659078339267756,0.01,False,,,15,no valid outer-layer seed pairs
1547.0,18.88256837328936,0.01,False,,,15,no exact8 plane survived
1548.0,27.450215547880823,0.01,False,,,15,no exact8 plane survived
1549.0,23.386320220150616,0.01,False,,,15,no exact8 plane survived
1550.0,18.07717329097177,0.01,False,,,15,no valid outer-layer seed pairs
1551.0,17.90025065110293,0.01,False,,,15,no valid outer-layer seed pairs
1552.0,13.615889954069935,0.01,False,,,15,no valid outer-layer seed pairs
1553.0,11.795292305318606,0.01,False,,,15,no valid outer-layer seed pairs
1554.0,22.28073059050378,0.01,False,,,15,no exact8 plane survived
1555.0,34.57166584596496,0.01,False,,,15,no exact8 plane survived
1557.0,26.66542849729408,0.01,False,,,15,no exact8 plane survived
1559.0,27.579828619199844,0.01,False,,,14,no exact8 plane survived
1560.0,25.293773182279622,0.01,False,,,15,no exact8 plane survived
1561.0,18.36569561549947,0.01,False,,,15,no valid outer-layer seed pairs
1562.0,34.579615940455106,0.01,False,,,14,no exact8 plane survived
1563.0,10.669026053379913,0.01,False,,,15,no valid outer-layer seed pairs
1564.0,20.01725166955633,0.01,False,,,15,no exact8 plane survived
1565.0,13.631606395755782,0.01,False,,,15,no valid outer-layer seed pairs
1567.0,15.009677393895394,0.01,False,,,15,no valid outer-layer seed pairs
1571.0,11.902442330368917,0.01,False,,,15,no valid outer-layer seed pairs
1572.0,74.56889906308244,0.01,False,,,14,no exact8 plane survived
1574.0,16.02010399969007,0.01,False,,,15,no valid outer-layer seed pairs
1575.0,20.59597519704612,0.01,False,,,15,no exact8 plane survived
1576.0,37.66922568288123,0.01,False,,,14,no exact8 plane survived
1577.0,14.458918998512525,0.01,False,,,15,no valid outer-layer seed pairs
1578.0,47.41411179813097,0.01,False,,,14,no exact8 plane survived
1579.0,13.28355877952383,0.01,False,,,15,no valid outer-layer seed pairs
1581.0,11.734423342042753,0.01,False,,,15,no valid outer-layer seed pairs
1582.0,15.738046630776466,0.01,False,,,15,no valid outer-layer seed pairs
1584.0,10.6488990829601,0.01,False,,,15,no valid outer-layer seed pairs
1585.0,26.786103022901177,0.01,False,,,15,no exact8 plane survived
1586.0,39.72182718236724,0.01,False,,,15,no exact8 plane survived
1587.0,35.25566957969741,0.01,False,,,14,no exact8 plane survived
1588.0,12.497313160770616,0.01,False,,,15,no valid outer-layer seed pairs
1589.0,14.074005725850608,0.01,False,,,15,no valid outer-layer seed pairs
1590.0,16.73135677731567,0.01,False,,,15,no valid outer-layer seed pairs
1591.0,11.16309177719445,0.01,False,,,15,no valid outer-layer seed pairs
1592.0,48.27855000412638,0.01,False,,,14,no exact8 plane survived
1593.0,13.546173919747758,0.01,False,,,15,no valid outer-layer seed pairs
1594.0,104.62751396663882,0.01,False,,,14,no exact8 plane survived
1595.0,10.602518313552316,0.01,False,,,15,no valid outer-layer seed pairs
1596.0,47.434482165406365,0.01,False,,,14,no exact8 plane survived
1597.0,29.73076835633909,0.01,False,,,15,no exact8 plane survived
1599.0,66.66438206164247,0.01,False,,,14,no exact8 plane survived
1601.0,11.16839153298932,0.01,False,,,15,no valid outer-layer seed pairs
1602.0,76.3180600471871,0.01,False,,,14,no exact8 plane survived
1603.0,48.87990106755476,0.01,False,,,14,no exact8 plane survived
1605.0,19.2422015719833,0.01,False,,,15,no exact8 plane survived
1606.0,20.08572675916149,0.01,False,,,15,no exact8 plane survived
1607.0,14.390286303125809,0.01,False,,,15,no valid outer-layer seed pairs
1609.0,15.98231636750727,0.01,False,,,15,no valid outer-layer seed pairs
1610.0,139.56991066346478,0.01,False,,,14,no exact8 plane survived
1611.0,48.37802532646486,0.01,False,,,15,no exact8 plane survived
1612.0,11.411742091626737,0.01,False,,,15,no valid outer-layer seed pairs
1613.0,40.464566140927,0.01,False,,,15,no exact8 plane survived
1614.0,41.45829775250208,0.01,False,,,14,no exact8 plane survived
1615.0,11.361119375061552,0.01,False,,,15,no valid outer-layer seed pairs
1616.0,8.1377079091528,0.01,False,,,15,no valid outer-layer seed pairs
1617.0,25.09452690846388,0.01,False,,,15,no exact8 plane survived
1618.0,25.40346077034492,0.01,False,,,15,no exact8 plane survived
1620.0,34.55570941865187,0.01,False,,,15,no exact8 plane survived
1621.0,118.0461513439302,0.01,False,,,14,no exact8 plane survived
1622.0,23.326763276926897,0.01,False,,,15,no exact8 plane survived
1623.0,67.31393789691383,0.01,False,,,14,no exact8 plane survived
1624.0,56.12085566254781,0.01,False,,,14,no exact8 plane survived
1625.0,16.591766939083517,0.01,False,,,15,no valid outer-layer seed pairs
1626.0,9.28563273530815,0.01,False,,,15,no valid outer-layer seed pairs
1627.0,18.086669376316014,0.01,False,,,15,no valid outer-layer seed pairs
1629.0,15.951020828605452,0.01,False,,,15,no valid outer-layer seed pairs
1630.0,18.70513559267584,0.01,False,,,15,no exact8 plane survived
1631.0,12.66679468619297,0.01,False,,,15,no valid outer-layer seed pairs
1633.0,13.77026229295448,0.01,False,,,15,no valid outer-layer seed pairs
1634.0,15.647176867700004,0.01,False,,,15,no valid outer-layer seed pairs
1635.0,39.839502106958456,0.01,False,,,14,no exact8 plane survived
1636.0,15.108448436573022,0.01,False,,,15,no valid outer-layer seed pairs
1637.0,30.777447345550065,0.01,False,,,14,no exact8 plane survived
1640.0,17.674434421276732,0.01,False,,,15,no valid outer-layer seed pairs
1641.0,24.796648765177,0.01,False,,,15,no exact8 plane survived
1642.0,19.85491466619301,0.01,False,,,15,no exact8 plane survived
1645.0,35.14954288876674,0.01,False,,,14,no exact8 plane survived
1646.0,23.712967363174943,0.01,False,,,15,no exact8 plane survived
1647.0,42.14647219955181,0.01,False,,,14,no exact8 plane survived
1648.0,42.50931924773551,0.01,False,,,14,no exact8 plane survived
1650.0,70.91975648077828,0.01,False,,,14,no exact8 plane survived
1651.0,12.63775341031778,0.01,False,,,15,no valid outer-layer seed pairs
1654.0,14.596141507266967,0.01,False,,,15,no valid outer-layer seed pairs
1655.0,16.93032425080262,0.01,False,,,15,no valid outer-layer seed pairs
1656.0,46.09039374862533,0.01,False,,,14,no exact8 plane survived
1657.0,76.7167287291821,0.01,False,,,14,no exact8 plane survived
1658.0,17.349463911169767,0.01,False,,,15,no valid outer-layer seed pairs
1659.0,11.197630807206425,0.01,False,,,15,no valid outer-layer seed pairs
1660.0,21.66994570994112,0.01,False,,,15,no exact8 plane survived
1663.0,13.03258069541541,0.01,False,,,15,no valid outer-layer seed pairs
1665.0,22.9639595548274,0.01,False,,,15,no exact8 plane survived
1667.0,12.13698438481985,0.01,False,,,15,no valid outer-layer seed pairs
1668.0,23.887854429626024,0.01,False,,,15,no exact8 plane survived
1671.0,33.843404181070404,0.01,False,,,15,no exact8 plane survived
1672.0,29.503972456763503,0.01,False,,,15,no exact8 plane survived
1673.0,54.18120325343057,0.01,False,,,14,no exact8 plane survived
1674.0,28.283019782745296,0.01,False,,,15,no exact8 plane survived
1676.0,72.75227085082066,0.01,False,,,14,no exact8 plane survived
1677.0,22.80326524801324,0.01,False,,,15,no exact8 plane survived
1679.0,56.082160282939626,0.01,False,,,14,no exact8 plane survived
1680.0,41.24923301475666,0.01,False,,,14,no exact8 plane survived
1682.0,46.10203841483174,0.01,False,,,14,no exact8 plane survived
1685.0,29.329103368760176,0.01,False,,,15,no exact8 plane survived
1686.0,39.616527885786255,0.01,False,,,15,no exact8 plane survived
1687.0,11.17219311621624,0.01,False,,,15,no valid outer-layer seed pairs
1688.0,26.549955225273667,0.01,False,,,15,no exact8 plane survived
1689.0,16.994467804661696,0.01,False,,,15,no valid outer-layer seed pairs
1690.0,31.34664903719937,0.01,False,,,15,no exact8 plane survived
1691.0,14.90089581350643,0.01,False,,,15,no valid outer-layer seed pairs
1692.0,14.865891778727974,0.01,False,,,15,no valid outer-layer seed pairs
1693.0,11.63990873087108,0.01,False,,,15,no valid outer-layer seed pairs
1694.0,11.078865186582895,0.01,False,,,15,no valid outer-layer seed pairs
1695.0,15.402302288461202,0.01,False,,,15,no valid outer-layer seed pairs
1696.0,25.39816190973983,0.01,False,,,15,no exact8 plane survived
1698.0,38.12468553743542,0.01,False,,,15,no exact8 plane survived
1700.0,43.71898655277177,0.01,False,,,14,no exact8 plane survived
1701.0,28.67679296939672,0.01,False,,,15,no exact8 plane survived
1702.0,12.279938604771369,0.01,False,,,15,no valid outer-layer seed pairs
1703.0,62.45207207038482,0.01,False,,,14,no exact8 plane survived
1704.0,18.60515103461584,0.01,False,,,15,no valid outer-layer seed pairs
1705.0,26.792875722141822,0.01,False,,,15,no exact8 plane survived
1706.0,103.9301422901432,0.01,False,,,14,no exact8 plane survived
1707.0,12.208537974012946,0.01,False,,,15,no valid outer-layer seed pairs
1708.0,21.04119719055289,0.01,False,,,15,no exact8 plane survived
1709.0,37.70480732430679,0.01,False,,,14,no exact8 plane survived
1710.0,28.4922024377916,0.01,False,,,15,no exact8 plane survived
1711.0,42.56949250261623,0.01,False,,,14,no exact8 plane survived
1712.0,63.47143577000759,0.01,False,,,14,no exact8 plane survived
1713.0,22.5044389353628,0.01,False,,,15,no exact8 plane survived
1714.0,10.094181251189644,0.01,False,,,15,no valid outer-layer seed pairs
1715.0,44.718418919588935,0.01,False,,,14,no exact8 plane survived
1716.0,6.06788614974173,0.01,False,,,15,no valid outer-layer seed pairs
1718.0,23.28606936809184,0.01,False,,,15,no exact8 plane survived
1720.0,53.06561759329527,0.01,False,,,14,no exact8 plane survived
1721.0,60.32830208947415,0.01,False,,,14,no exact8 plane survived
1722.0,25.457810924722207,0.01,False,,,15,no exact8 plane survived
1723.0,21.0365396629136,0.01,False,,,15,no exact8 plane survived
1724.0,13.05137921965437,0.01,False,,,15,no valid outer-layer seed pairs
1726.0,11.40139750529237,0.01,False,,,15,no valid outer-layer seed pairs
1727.0,18.2993446823836,0.01,False,,,15,no valid outer-layer seed pairs
1728.0,18.115397891564275,0.01,False,,,15,no valid outer-layer seed pairs
1730.0,31.52617618163493,0.01,False,,,14,no exact8 plane survived
1731.0,54.79603835182609,0.01,False,,,14,no exact8 plane survived
1732.0,19.72184364479013,0.01,False,,,15,no exact8 plane survived
1733.0,13.93675447821532,0.01,False,,,15,no valid outer-layer seed pairs
1734.0,14.08899379982508,0.01,False,,,15,no valid outer-layer seed pairs
1735.0,55.419743813690985,0.01,False,,,14,no exact8 plane survived
1737.0,16.532670334759768,0.01,False,,,15,no valid outer-layer seed pairs
1739.0,10.385391401792187,0.01,False,,,15,no valid outer-layer seed pairs
1740.0,12.93560449759616,0.01,False,,,15,no valid outer-layer seed pairs
1741.0,12.73520091233351,0.01,False,,,15,no valid outer-layer seed pairs
1744.0,29.88455349978636,0.01,False,,,14,no exact8 plane survived
1745.0,23.287936897190978,0.01,False,,,15,no exact8 plane survived
1746.0,33.741840695579825,0.01,False,,,14,no exact8 plane survived
1747.0,10.891905827714076,0.01,False,,,15,no valid outer-layer seed pairs
1748.0,16.578640952486378,0.01,False,,,15,no valid outer-layer seed pairs
1749.0,55.16299731996184,0.01,False,,,14,no exact8 plane survived
1750.0,11.25500483268067,0.01,False,,,15,no valid outer-layer seed pairs
1751.0,16.178994780149438,0.01,False,,,15,no valid outer-layer seed pairs
1752.0,80.10407541307323,0.01,False,,,14,no exact8 plane survived
1753.0,20.04094640079619,0.01,False,,,15,no exact8 plane survived
1755.0,11.217773206458116,0.01,False,,,15,no valid outer-layer seed pairs
1756.0,9.870591504438638,0.01,False,,,15,no valid outer-layer seed pairs
1757.0,16.484591843689483,0.01,False,,,15,no valid outer-layer seed pairs
1758.0,29.373618901678466,0.01,False,,,15,no exact8 plane survived
1759.0,17.4275504251648,0.01,False,,,15,no valid outer-layer seed pairs
1760.0,16.779961274891082,0.01,False,,,15,no valid outer-layer seed pairs
1761.0,12.449311672929449,0.01,False,,,15,no valid outer-layer seed pairs
1763.0,86.70772435129328,0.01,False,,,14,no exact8 plane survived
1765.0,80.15746195894904,0.01,False,,,14,no exact8 plane survived
1767.0,26.171804490991786,0.01,False,,,15,no exact8 plane survived
1768.0,33.23787237237017,0.01,False,,,14,no exact8 plane survived
1770.0,13.786668722223965,0.01,False,,,15,no valid outer-layer seed pairs
1771.0,60.86283103033213,0.01,False,,,14,no exact8 plane survived
1772.0,24.61521380166676,0.01,False,,,15,no exact8 plane survived
1773.0,19.555351698223348,0.01,False,,,15,no exact8 plane survived
1774.0,39.26386329050117,0.01,False,,,15,no exact8 plane survived
1777.0,13.37477062545066,0.01,False,,,15,no valid outer-layer seed pairs
1778.0,73.14946580950668,0.01,False,,,14,no exact8 plane survived
1780.0,15.361793793994256,0.01,False,,,15,no valid outer-layer seed pairs
1781.0,14.385375533564783,0.01,False,,,15,no valid outer-layer seed pairs
1782.0,65.89793122956567,0.01,False,,,14,no exact8 plane survived
1783.0,23.032507435355427,0.01,False,,,15,no exact8 plane survived
1784.0,35.81742100602615,0.01,False,,,15,no exact8 plane survived
1785.0,81.42871289975373,0.01,False,,,14,no exact8 plane survived
1786.0,84.11087775842464,0.01,False,,,14,no exact8 plane survived
1787.0,22.74160114383654,0.01,False,,,15,no exact8 plane survived
1788.0,16.304270673012383,0.01,False,,,15,no valid outer-layer seed pairs
1789.0,17.64675606110191,0.01,False,,,15,no valid outer-layer seed pairs
1791.0,24.738952583499067,0.01,False,,,15,no exact8 plane survived
1792.0,12.63423158910996,0.01,False,,,15,no valid outer-layer seed pairs
1794.0,10.112027919057,0.01,False,,,15,no valid outer-layer seed pairs
1795.0,14.242619020979578,0.01,False,,,15,no valid outer-layer seed pairs
1797.0,59.5808455138322,0.01,False,,,14,no exact8 plane survived
1800.0,9.063657499463678,0.01,False,,,15,no valid outer-layer seed pairs
1801.0,31.4375084614764,0.01,False,,,15,no exact8 plane survived
1802.0,55.24661011880542,0.01,False,,,14,no exact8 plane survived
1804.0,47.18220134979631,0.01,False,,,14,no exact8 plane survived
1805.0,24.989118780083,0.01,False,,,15,no exact8 plane survived
1806.0,17.004058471836363,0.01,False,,,15,no valid outer-layer seed pairs
1807.0,11.192063403002244,0.01,False,,,15,no valid outer-layer seed pairs
1808.0,19.045395823134363,0.01,False,,,15,no exact8 plane survived
1809.0,15.959344671553518,0.01,False,,,15,no valid outer-layer seed pairs
1810.0,26.39200846462621,0.01,False,,,15,no exact8 plane survived
1811.0,21.24642372040096,0.01,False,,,15,no exact8 plane survived
1812.0,19.571711357397053,0.01,False,,,15,no exact8 plane survived
1815.0,31.80400848537723,0.01,False,,,15,no exact8 plane survived
1816.0,11.11177687094517,0.01,False,,,15,no valid outer-layer seed pairs
1817.0,10.771583806276643,0.01,False,,,15,no valid outer-layer seed pairs
1818.0,14.307755254064254,0.01,False,,,15,no valid outer-layer seed pairs
1820.0,25.03019212925956,0.01,False,,,15,no exact8 plane survived
1821.0,22.18449255653231,0.01,False,,,15,no exact8 plane survived
1822.0,29.68432212212912,0.01,False,,,15,no exact8 plane survived
1823.0,85.48964129795402,0.01,False,,,14,no exact8 plane survived
1825.0,22.094722011743848,0.01,False,,,15,no exact8 plane survived
1828.0,18.148117430765144,0.01,False,,,15,no valid outer-layer seed pairs
1829.0,12.953282069583777,0.01,False,,,15,no valid outer-layer seed pairs
1831.0,11.359691022628208,0.01,False,,,15,no valid outer-layer seed pairs
1837.0,14.284047515186348,0.01,False,,,15,no valid outer-layer seed pairs
1838.0,21.377438339147464,0.01,False,,,15,no exact8 plane survived
1839.0,17.025044662933183,0.01,False,,,15,no valid outer-layer seed pairs
1840.0,12.342431290286717,0.01,False,,,15,no valid outer-layer seed pairs
1841.0,11.445447105089992,0.01,False,,,15,no valid outer-layer seed pairs
1842.0,10.315624663492914,0.01,False,,,15,no valid outer-layer seed pairs
1843.0,34.764059123620555,0.01,False,,,15,no exact8 plane survived
1845.0,42.06474720977669,0.01,False,,,14,no exact8 plane survived
1846.0,26.004441871295583,0.01,False,,,15,no exact8 plane survived
1848.0,32.973334280907444,0.01,False,,,15,no exact8 plane survived
1849.0,18.038397279258987,0.01,False,,,15,no valid outer-layer seed pairs
1850.0,19.391429788703377,0.01,False,,,15,no exact8 plane survived
1851.0,30.436162874673265,0.01,False,,,14,no exact8 plane survived
1852.0,9.859775753386698,0.01,False,,,15,no valid outer-layer seed pairs
1853.0,83.06459214632417,0.01,False,,,14,no exact8 plane survived
1854.0,27.43021347486073,0.01,False,,,15,no exact8 plane survived
1855.0,34.00348142799371,0.01,False,,,15,no exact8 plane survived
1856.0,28.37913248050318,0.01,False,,,15,no exact8 plane survived
