event,mu,hard_found,pu_found,transition,hard_ds,pu_ds,hard_dw,pu_dw,hard_hits,combined_hits,pu_events
1092,5,False,False,0->0,,,,,16,794,"995,136,597,260,196"
1092,10,False,False,0->0,,,,,16,812,"13,868,537,7,376,293,902,683,310,192"
1092,20,False,False,0->0,,,,,16,4730,"672,301,245,863,998,508,402,796,2,669,973,310,712,621,200,120,951,164,395,290"
9400,0,False,False,0->0,,,,,16,16,
9400,5,False,False,0->0,,,,,16,893,"762,447,479,802,280"
9400,10,False,False,0->0,,,,,16,1045,"80,959,604,526,278,111,355,283,549,972"
9400,20,False,False,0->0,,,,,16,3031,"598,492,758,216,713,203,42,691,849,263,589,413,636,649,39,223,37,909,643,141"
1735,0,False,False,0->0,,,,,16,16,
1735,5,False,False,0->0,,,,,16,587,"733,412,519,47,662"
1735,10,False,False,0->0,,,,,16,1513,"938,59,323,169,482,279,563,282,931,195"
1735,20,False,False,0->0,,,,,16,2678,"751,905,238,992,68,850,508,90,167,629,318,408,269,646,788,271,678,708,705,717"
8381,0,False,False,0->0,,,,,16,16,
8381,5,False,False,0->0,,,,,16,571,"262,760,179,25,355"
8381,10,False,False,0->0,,,,,16,2022,"468,978,482,814,988,127,108,29,557,205"
8381,20,False,False,0->0,,,,,16,3789,"550,43,471,897,133,519,249,976,81,259,667,960,313,551,954,136,571,968,743,984"
5848,0,False,False,0->0,,,,,16,16,
5848,5,False,False,0->0,,,,,16,765,"370,870,940,601,938"
5848,10,False,False,0->0,,,,,16,2008,"216,760,792,389,179,176,301,971,520,539"
5848,20,False,False,0->0,,,,,16,2807,"739,405,993,7,204,312,323,47,235,268,770,768,884,731,76,953,752,475,802,948"
8561,0,False,False,0->0,,,,,16,16,
8561,5,False,False,0->0,,,,,16,468,"985,565,397,50,167"
8561,10,False,False,0->0,,,,,16,1300,"411,438,362,325,17,340,335,38,680,97"
8561,20,False,False,0->0,,,,,16,2829,"674,634,257,875,849,586,479,743,57,675,198,375,161,850,486,491,283,760,787,469"
3157,0,False,False,0->0,,,,,16,16,
3157,5,False,False,0->0,,,,,16,815,"422,883,541,397,229"
3157,10,False,False,0->0,,,,,16,1469,"684,187,981,591,710,124,38,691,861,459"
3157,20,False,False,0->0,,,,,16,4233,"312,347,84,551,582,762,3,906,33,814,309,366,410,730,172,539,38,393,283,266"
1768,0,False,False,0->0,,,,,16,16,
1768,5,False,False,0->0,,,,,16,1112,"586,724,27,900,232"
1768,10,False,False,0->0,,,,,16,1338,"238,727,707,571,959,110,626,688,169,176"
1768,20,False,False,0->0,,,,,16,3990,"980,491,574,949,710,709,927,761,47,179,690,76,471,88,511,546,140,9,971,344"
7538,0,False,False,0->0,,,,,16,16,
7538,5,False,False,0->0,,,,,16,397,"86,786,486,824,182"
7538,10,False,False,0->0,,,,,16,1166,"85,474,342,589,723,4,663,885,420,360"
7538,20,False,False,0->0,,,,,16,1667,"324,517,919,2,983,538,888,600,422,440,746,477,955,625,768,929,818,907,910,161"
1783,0,False,False,0->0,,,,,16,16,
1783,5,False,False,0->0,,,,,16,721,"926,501,493,61,679"
1783,10,False,False,0->0,,,,,16,2773,"900,630,488,253,743,49,350,68,301,670"
1783,20,False,False,0->0,,,,,16,2520,"582,409,226,486,257,784,108,621,5,574,771,699,740,673,327,131,421,331,679,425"
2083,0,False,False,0->0,,,,,16,16,
2083,5,False,False,0->0,,,,,16,929,"992,82,735,588,852"
2083,10,False,False,0->0,,,,,16,1945,"974,263,549,387,567,456,902,490,93,173"
2083,20,False,False,0->0,,,,,16,3443,"947,135,316,246,222,723,194,913,961,288,352,834,156,774,308,395,355,453,678,906"
8082,0,False,False,0->0,,,,,16,16,
8082,5,False,False,0->0,,,,,16,675,"737,745,233,70,532"
8082,10,False,False,0->0,,,,,16,1612,"22,793,467,402,178,745,892,792,261,36"
8082,20,False,False,0->0,,,,,16,2859,"629,542,425,297,294,756,902,444,172,878,883,806,62,786,105,642,872,725,108,200"
1011,0,False,False,0->0,,,,,16,16,
1011,5,False,False,0->0,,,,,16,359,"315,126,69,872,786"
1011,10,False,False,0->0,,,,,16,1794,"127,172,792,53,278,493,713,689,202,783"
1011,20,False,False,0->0,,,,,16,3361,"157,235,407,919,772,722,847,425,175,987,855,909,431,100,541,461,782,62,536,167"
4901,0,False,False,0->0,,,,,16,16,
4901,5,False,False,0->0,,,,,16,841,"604,555,687,21,389"
4901,10,False,False,0->0,,,,,16,821,"239,672,873,778,771,978,104,805,181,734"
4901,20,False,False,0->0,,,,,16,2596,"407,82,402,102,760,768,222,589,272,374,229,79,98,648,183,723,909,324,924,993"
8699,0,False,False,0->0,,,,,16,16,
8699,5,False,False,0->0,,,,,16,976,"512,50,422,357,556"
8699,10,False,False,0->0,,,,,16,1581,"103,648,612,504,954,933,789,288,496,97"
8699,20,False,False,0->0,,,,,16,3723,"989,83,594,184,722,408,999,626,506,739,426,43,252,209,710,661,949,523,687,199"
3776,0,False,False,0->0,,,,,16,16,
3776,5,False,False,0->0,,,,,16,1013,"136,711,566,834,444"
3776,10,False,False,0->0,,,,,16,1217,"299,758,359,420,680,372,511,542,780,226"
3776,20,False,False,0->0,,,,,16,2769,"933,434,830,148,549,632,127,384,18,355,633,409,755,514,485,630,588,801,109,241"
5353,0,False,False,0->0,,,,,16,16,
5353,5,False,False,0->0,,,,,16,941,"253,944,575,302,248"
5353,10,False,False,0->0,,,,,16,1325,"992,326,398,254,68,496,86,589,594,342"
5353,20,False,False,0->0,,,,,16,1726,"595,719,656,635,855,14,585,649,727,758,443,156,947,152,531,42,803,729,93,31"
2837,0,False,False,0->0,,,,,16,16,
2837,5,False,False,0->0,,,,,16,926,"588,210,233,265,713"
2837,10,False,False,0->0,,,,,16,1285,"574,429,614,828,786,720,611,391,852,431"
2837,20,False,False,0->0,,,,,16,2501,"780,99,88,898,909,437,790,60,564,722,724,93,813,597,134,445,459,209,79,222"
4348,0,False,False,0->0,,,,,16,16,
4348,5,False,False,0->0,,,,,16,403,"580,48,546,885,126"
4348,10,False,False,0->0,,,,,16,1572,"791,192,201,972,748,577,985,533,542,241"
4348,20,False,False,0->0,,,,,16,3706,"26,605,683,774,491,400,789,572,128,374,119,791,938,742,216,512,410,36,346,226"
3406,0,False,False,0->0,,,,,16,16,
3406,5,False,False,0->0,,,,,16,1089,"844,332,24,693,979"
3406,10,False,False,0->0,,,,,16,1316,"207,246,39,200,670,358,780,168,623,970"
3406,20,False,False,0->0,,,,,16,3383,"505,557,905,621,782,532,438,656,739,113,390,755,704,141,382,753,585,431,541,402"
3803,0,False,False,0->0,,,,,16,16,
3803,5,False,False,0->0,,,,,16,779,"504,34,246,128,423"
3803,10,False,False,0->0,,,,,16,932,"597,911,892,74,830,660,511,106,31,514"
3803,20,False,False,0->0,,,,,16,2494,"553,378,836,114,740,959,453,773,384,954,762,276,159,315,556,920,557,821,125,22"
2428,0,False,False,0->0,,,,,16,16,
2428,5,False,False,0->0,,,,,16,367,"346,316,233,993,249"
2428,10,False,False,0->0,,,,,16,1898,"636,194,630,533,57,975,209,792,883,150"
2428,20,False,False,0->0,,,,,16,4640,"669,776,272,460,604,764,165,381,709,609,531,189,43,858,658,842,481,553,156,193"
2515,0,False,False,0->0,,,,,16,16,
2515,5,False,False,0->0,,,,,16,709,"945,914,830,162,232"
2515,10,False,False,0->0,,,,,16,903,"357,730,934,549,858,895,266,950,207,640"
2515,20,False,False,0->0,,,,,16,3773,"600,492,183,911,485,752,618,547,900,884,412,318,245,3,24,97,25,985,986,858"
6041,0,False,False,0->0,,,,,16,16,
6041,5,False,False,0->0,,,,,16,826,"362,731,919,218,363"
6041,10,False,False,0->0,,,,,16,1799,"127,595,382,601,772,968,560,953,845,498"
6041,20,False,False,0->0,,,,,16,4772,"61,560,577,653,197,961,935,196,811,624,672,896,431,453,905,899,681,726,544,384"
4877,0,False,False,0->0,,,,,16,16,
4877,5,False,False,0->0,,,,,16,801,"538,332,717,371,469"
4877,10,False,False,0->0,,,,,16,1366,"716,244,142,159,530,573,307,40,388,830"
4877,20,False,False,0->0,,,,,16,3279,"141,818,284,23,591,563,520,17,585,892,99,174,681,863,224,452,943,806,214,852"
8739,0,False,False,0->0,,,,,16,16,
8739,5,False,False,0->0,,,,,16,507,"391,448,67,5,235"
8739,10,False,False,0->0,,,,,16,922,"703,986,914,836,951,371,616,276,33,684"
8739,20,False,False,0->0,,,,,16,3429,"231,722,63,611,764,838,453,581,606,165,442,629,283,570,754,583,501,421,171,389"
1497,0,False,False,0->0,,,,,16,16,
1497,5,False,False,0->0,,,,,16,1185,"677,265,273,643,743"
1497,10,False,False,0->0,,,,,16,2041,"391,662,136,48,43,740,64,495,706,196"
1497,20,False,False,0->0,,,,,16,3912,"607,163,700,814,135,112,538,821,39,131,161,16,651,692,38,660,146,457,683,44"
8313,0,False,False,0->0,,,,,16,16,
8313,5,False,False,0->0,,,,,16,1038,"45,474,222,942,512"
8313,10,False,False,0->0,,,,,16,1602,"554,64,603,301,492,31,402,858,684,845"
8313,20,False,False,0->0,,,,,16,2516,"586,772,243,318,811,790,866,420,25,640,771,962,621,248,546,499,473,810,508,60"
1151,0,False,False,0->0,,,,,16,16,
1151,5,False,False,0->0,,,,,16,689,"539,199,520,753,986"
1151,10,False,False,0->0,,,,,16,1335,"541,639,883,737,428,708,736,556,572,983"
1151,20,False,False,0->0,,,,,16,3822,"108,238,557,655,388,269,690,253,5,656,2,707,838,259,290,166,855,431,713,711"
1741,0,False,False,0->0,,,,,16,16,
1741,5,False,False,0->0,,,,,16,1175,"396,629,900,228,642"
1741,10,False,False,0->0,,,,,16,1828,"763,194,655,392,415,835,103,31,58,257"
1741,20,False,False,0->0,,,,,16,2522,"252,471,299,549,126,853,733,560,1000,228,535,952,420,708,670,781,595,133,653,920"
7034,0,False,False,0->0,,,,,16,16,
7034,5,False,False,0->0,,,,,16,1379,"802,567,643,11,958"
7034,10,False,False,0->0,,,,,16,1280,"33,594,528,785,878,860,935,683,835,316"
7034,20,False,False,0->0,,,,,16,2499,"254,531,570,260,128,212,423,507,611,626,849,995,675,452,926,765,155,510,381,558"
9633,0,False,False,0->0,,,,,16,16,
9633,5,False,False,0->0,,,,,16,623,"393,591,243,127,394"
9633,10,False,False,0->0,,,,,16,1531,"697,324,48,962,8,803,41,113,814,522"
9633,20,False,False,0->0,,,,,16,2444,"817,327,950,769,572,851,675,599,854,752,490,25,182,368,920,244,206,347,971,742"
4930,0,False,False,0->0,,,,,16,16,
4930,5,False,False,0->0,,,,,16,1154,"733,929,313,211,218"
4930,10,False,False,0->0,,,,,16,2364,"815,544,962,668,250,64,686,927,109,634"
4930,20,False,False,0->0,,,,,16,3617,"74,487,65,424,678,419,41,172,206,689,60,850,746,736,891,543,781,948,19,144"
8221,0,False,False,0->0,,,,,16,16,
8221,5,False,False,0->0,,,,,16,853,"448,880,854,110,830"
8221,10,False,False,0->0,,,,,16,2201,"493,456,233,206,372,922,602,532,169,366"
8221,20,False,False,0->0,,,,,16,2716,"566,329,187,299,376,728,980,433,603,849,430,600,322,418,443,120,729,81,287,749"
4736,0,False,False,0->0,,,,,16,16,
4736,5,False,False,0->0,,,,,16,756,"560,278,800,683,564"
4736,10,False,False,0->0,,,,,16,1416,"680,31,940,453,242,634,130,86,775,492"
4736,20,False,False,0->0,,,,,16,3977,"748,792,13,507,386,674,564,437,249,216,734,782,291,695,487,238,728,122,781,19"
3845,0,False,False,0->0,,,,,16,16,
3845,5,False,False,0->0,,,,,16,1126,"567,490,588,855,653"
3845,10,False,False,0->0,,,,,16,2257,"976,423,210,32,728,953,633,282,781,424"
3845,20,False,False,0->0,,,,,16,2912,"986,840,714,270,866,226,132,222,147,31,298,672,46,301,394,548,968,693,850,848"
2567,0,False,False,0->0,,,,,16,16,
2567,5,False,False,0->0,,,,,16,760,"619,207,754,469,294"
2567,10,False,False,0->0,,,,,16,1992,"773,598,662,910,442,183,207,800,917,415"
2567,20,False,False,0->0,,,,,16,2534,"257,359,422,266,699,293,611,794,434,746,436,716,714,100,68,362,750,486,878,402"
6393,0,False,False,0->0,,,,,16,16,
6393,5,False,False,0->0,,,,,16,635,"359,209,935,68,378"
6393,10,False,False,0->0,,,,,16,1756,"545,829,2,632,848,180,323,309,310,899"
6393,20,False,False,0->0,,,,,16,3157,"549,45,621,668,344,586,913,493,763,495,650,91,289,870,15,971,365,547,43,519"
6212,0,False,False,0->0,,,,,16,16,
6212,5,False,False,0->0,,,,,16,956,"713,395,674,895,404"
6212,10,False,False,0->0,,,,,16,1837,"667,392,697,293,709,578,138,413,222,582"
6212,20,False,False,0->0,,,,,16,3056,"428,633,508,567,267,270,144,586,96,205,908,513,288,131,694,396,944,265,163,969"
3300,0,False,False,0->0,,,,,16,16,
3300,5,False,False,0->0,,,,,16,277,"318,271,474,907,895"
3300,10,False,False,0->0,,,,,16,2316,"369,297,1,876,266,24,210,604,44,106"
3300,20,False,False,0->0,,,,,16,3288,"764,646,722,293,74,254,60,530,810,323,910,970,250,370,493,246,217,408,668,959"
7987,0,False,False,0->0,,,,,16,16,
7987,5,False,False,0->0,,,,,16,711,"102,166,357,221,929"
7987,10,False,False,0->0,,,,,16,1646,"358,831,6,895,604,337,261,743,182,782"
7987,20,False,False,0->0,,,,,16,3804,"959,500,165,663,581,680,193,571,738,507,326,485,721,503,54,309,396,390,159,50"
6880,0,False,False,0->0,,,,,16,16,
6880,5,False,False,0->0,,,,,16,1145,"876,886,70,505,978"
6880,10,False,False,0->0,,,,,16,1784,"875,255,452,145,657,434,178,592,888,778"
6880,20,False,False,0->0,,,,,16,4182,"588,635,160,692,998,488,127,778,324,496,782,992,451,26,808,856,870,896,20,942"
6237,0,False,False,0->0,,,,,16,16,
6237,5,False,False,0->0,,,,,16,1277,"878,577,806,436,395"
6237,10,False,False,0->0,,,,,16,2012,"18,371,621,492,116,331,532,483,544,748"
6237,20,False,False,0->0,,,,,16,2780,"428,504,412,810,938,146,711,324,790,208,777,759,798,691,382,572,137,857,902,78"
6155,0,False,False,0->0,,,,,16,16,
6155,5,False,False,0->0,,,,,16,851,"98,663,831,263,434"
6155,10,False,False,0->0,,,,,16,2069,"692,88,886,463,100,590,558,168,455,922"
6155,20,False,False,0->0,,,,,16,3763,"193,64,364,712,126,942,764,290,488,74,59,226,282,584,742,20,329,33,178,616"
6217,0,False,False,0->0,,,,,16,16,
6217,5,False,False,0->0,,,,,16,921,"322,398,879,541,245"
6217,10,False,False,0->0,,,,,16,1345,"595,785,359,169,410,454,830,262,750,314"
6217,20,False,False,0->0,,,,,16,2777,"568,751,606,620,601,239,668,37,32,899,985,917,380,39,560,708,198,947,571,930"
1784,0,False,False,0->0,,,,,16,16,
1784,5,False,False,0->0,,,,,16,431,"905,778,241,189,832"
1784,10,False,False,0->0,,,,,16,1598,"163,154,204,775,62,867,331,928,697,687"
1784,20,False,False,0->0,,,,,16,3636,"594,384,784,365,291,599,495,790,588,374,669,368,369,549,910,533,627,136,177,397"
3822,0,False,False,0->0,,,,,16,16,
3822,5,False,False,0->0,,,,,16,1145,"981,208,630,200,405"
3822,10,False,False,0->0,,,,,16,1986,"388,429,770,385,688,458,130,748,514,198"
3822,20,False,False,0->0,,,,,16,4158,"112,726,949,53,794,397,400,563,105,597,871,577,437,104,897,417,282,956,702,649"
3055,0,False,False,0->0,,,,,16,16,
3055,5,False,False,0->0,,,,,16,784,"775,330,727,619,797"
3055,10,False,False,0->0,,,,,16,1082,"322,758,984,768,694,413,96,514,956,750"
3055,20,False,False,0->0,,,,,16,2352,"133,394,376,180,795,969,538,909,461,465,493,238,526,603,327,850,158,310,297,255"
6529,0,False,False,0->0,,,,,16,16,
6529,5,False,False,0->0,,,,,16,1260,"277,324,577,570,379"
6529,10,False,False,0->0,,,,,16,1022,"630,557,169,433,983,731,849,224,124,400"
6529,20,False,False,0->0,,,,,16,3617,"216,756,988,794,244,851,294,368,11,517,6,134,877,59,660,174,755,585,557,105"
2220,0,False,False,0->0,,,,,16,16,
2220,5,False,False,0->0,,,,,16,513,"990,694,467,307,707"
2220,10,False,False,0->0,,,,,16,1907,"458,564,251,9,284,51,265,485,813,850"
2220,20,False,False,0->0,,,,,16,2553,"804,569,51,575,187,458,418,131,634,656,737,67,830,630,76,539,1000,552,998,555"
2088,0,False,False,0->0,,,,,16,16,
2088,5,False,False,0->0,,,,,16,544,"17,560,733,274,597"
2088,10,False,False,0->0,,,,,16,802,"622,773,783,374,246,790,32,146,355,107"
2088,20,False,False,0->0,,,,,16,2350,"676,168,324,422,148,436,687,293,726,660,568,788,694,43,898,485,670,993,691,252"
7763,0,False,False,0->0,,,,,16,16,
7763,5,False,False,0->0,,,,,16,947,"320,52,872,53,221"
7763,10,False,False,0->0,,,,,16,1582,"782,998,560,144,865,527,928,81,658,167"
7763,20,False,False,0->0,,,,,16,3574,"188,539,15,797,101,80,383,100,821,146,643,324,276,626,536,96,587,623,960,791"
2539,0,False,False,0->0,,,,,16,16,
2539,5,False,False,0->0,,,,,16,337,"196,731,67,269,823"
2539,10,False,False,0->0,,,,,16,1902,"678,752,335,135,618,202,370,623,430,905"
2539,20,False,False,0->0,,,,,16,3551,"474,29,564,723,189,606,117,853,216,985,937,508,740,199,481,815,569,851,835,232"
1209,0,False,False,0->0,,,,,16,16,
1209,5,False,False,0->0,,,,,16,1142,"206,426,269,378,657"
1209,10,False,False,0->0,,,,,16,2041,"40,520,545,598,860,897,481,110,651,808"
1209,20,False,False,0->0,,,,,16,5434,"610,409,388,768,392,326,335,590,536,236,739,188,624,782,95,119,612,896,816,200"
6602,0,False,False,0->0,,,,,16,16,
6602,5,False,False,0->0,,,,,16,752,"222,110,633,977,210"
6602,10,False,False,0->0,,,,,16,1615,"649,662,900,905,94,593,964,951,860,736"
6602,20,False,False,0->0,,,,,16,3349,"604,390,837,848,935,685,602,710,337,220,911,693,787,211,505,250,718,494,203,130"
9769,0,False,False,0->0,,,,,16,16,
9769,5,False,False,0->0,,,,,16,1389,"837,896,15,581,974"
9769,10,False,False,0->0,,,,,16,1513,"569,442,727,439,895,332,233,279,770,706"
9769,20,False,False,0->0,,,,,16,3018,"41,616,36,977,798,130,22,737,221,161,757,313,563,152,849,37,319,146,200,24"
5376,0,False,False,0->0,,,,,16,16,
5376,5,False,False,0->0,,,,,16,339,"714,708,830,730,860"
5376,10,False,False,0->0,,,,,16,1685,"503,235,719,111,774,852,179,876,161,34"
5376,20,False,False,0->0,,,,,16,3398,"899,915,553,236,297,33,15,621,411,86,978,188,902,844,730,953,304,262,157,980"
8286,0,False,False,0->0,,,,,16,16,
8286,5,False,False,0->0,,,,,16,438,"443,686,851,749,927"
8286,10,False,False,0->0,,,,,16,2302,"541,656,493,599,245,453,235,216,503,34"
8286,20,False,False,0->0,,,,,16,3024,"823,686,381,46,98,519,195,751,78,833,553,171,507,235,388,790,844,725,667,122"
3230,0,False,False,0->0,,,,,16,16,
3230,5,False,False,0->0,,,,,16,995,"567,707,947,627,430"
3230,10,False,False,0->0,,,,,16,2362,"497,752,323,228,722,109,871,78,680,657"
3230,20,False,False,0->0,,,,,16,3638,"922,857,693,3,557,796,670,686,276,249,81,8,493,533,114,707,112,193,618,447"
7574,0,False,False,0->0,,,,,16,16,
7574,5,False,False,0->0,,,,,16,746,"451,446,273,434,280"
7574,10,False,False,0->0,,,,,16,1569,"933,694,57,859,116,907,776,679,146,56"
7574,20,False,False,0->0,,,,,16,3036,"771,666,221,244,303,48,952,487,162,398,860,604,58,718,397,199,641,865,230,206"
6300,0,False,False,0->0,,,,,16,16,
6300,5,False,False,0->0,,,,,16,650,"218,282,683,621,832"
6300,10,False,False,0->0,,,,,16,989,"850,5,672,721,294,185,699,60,907,617"
6300,20,False,False,0->0,,,,,16,3105,"214,878,294,803,137,716,757,750,581,251,285,567,908,920,800,3,875,369,33,352"
9182,0,False,False,0->0,,,,,16,16,
9182,5,False,False,0->0,,,,,16,1422,"845,945,654,327,964"
9182,10,False,False,0->0,,,,,16,2024,"179,272,719,865,287,874,57,995,252,413"
9182,20,False,False,0->0,,,,,16,2956,"651,324,409,622,218,790,398,214,978,135,613,125,277,969,81,8,38,126,584,625"
5553,0,False,False,0->0,,,,,16,16,
5553,5,False,False,0->0,,,,,16,473,"588,594,934,6,586"
5553,10,False,False,0->0,,,,,16,1967,"350,278,20,782,456,22,138,273,963,355"
5553,20,False,False,0->0,,,,,16,2433,"678,699,408,469,866,759,488,373,102,394,266,581,104,783,885,518,260,560,225,317"
6795,0,False,False,0->0,,,,,16,16,
6795,5,False,False,0->0,,,,,16,560,"566,526,228,963,278"
6795,10,False,False,0->0,,,,,16,977,"852,662,689,141,142,457,394,535,756,910"
6795,20,False,False,0->0,,,,,16,3223,"911,72,739,549,398,746,5,280,738,482,814,158,416,260,975,779,513,414,244,147"
2923,0,False,False,0->0,,,,,16,16,
2923,5,False,False,0->0,,,,,16,749,"42,418,255,959,479"
2923,10,False,False,0->0,,,,,16,1185,"519,319,492,627,67,697,243,899,921,639"
2923,20,False,False,0->0,,,,,16,3153,"953,995,855,390,74,73,93,6,611,778,740,513,366,694,755,713,347,985,673,497"
4561,0,False,False,0->0,,,,,16,16,
4561,5,False,False,0->0,,,,,16,1448,"210,736,591,91,826"
4561,10,False,False,0->0,,,,,16,1348,"201,605,1,537,903,689,86,92,154,749"
4561,20,False,False,0->0,,,,,16,3415,"991,380,677,156,569,291,88,949,145,616,246,815,255,774,457,288,321,18,684,642"
7937,0,False,False,0->0,,,,,16,16,
7937,5,False,False,0->0,,,,,16,650,"765,171,483,513,592"
7937,10,False,False,0->0,,,,,16,1746,"536,680,943,472,835,601,837,821,12,676"
7937,20,False,False,0->0,,,,,16,2331,"21,381,568,927,217,205,633,303,859,945,220,167,277,753,611,203,65,242,298,262"
8574,0,False,False,0->0,,,,,16,16,
8574,5,False,False,0->0,,,,,16,1229,"193,482,672,298,532"
8574,10,False,False,0->0,,,,,16,1351,"218,806,387,535,672,180,418,728,543,430"
8574,20,False,False,0->0,,,,,16,2586,"382,546,642,823,32,17,14,636,370,779,50,565,706,491,222,304,762,699,207,333"
2202,0,False,False,0->0,,,,,16,16,
2202,5,False,False,0->0,,,,,16,1058,"662,326,543,754,392"
2202,10,False,False,0->0,,,,,16,1607,"385,101,705,723,641,229,963,706,121,372"
2202,20,False,False,0->0,,,,,16,2875,"247,876,913,849,585,919,107,265,973,17,196,492,767,110,33,832,873,680,648,277"
4261,0,False,False,0->0,,,,,16,16,
4261,5,False,False,0->0,,,,,16,689,"733,547,969,416,572"
4261,10,False,False,0->0,,,,,16,2603,"563,202,389,64,438,867,764,165,81,473"
4261,20,False,False,0->0,,,,,16,3205,"611,423,436,527,72,184,717,352,944,829,4,437,291,508,11,393,905,107,677,560"
9246,0,False,False,0->0,,,,,16,16,
9246,5,False,False,0->0,,,,,16,959,"305,808,951,231,456"
9246,10,False,False,0->0,,,,,16,1342,"984,185,85,178,103,308,601,733,794,584"
9246,20,False,False,0->0,,,,,16,2405,"558,33,331,205,192,64,633,120,489,991,15,391,19,176,172,897,903,134,456,913"
252,0,False,False,0->0,,,,,16,16,
252,5,False,False,0->0,,,,,16,613,"272,589,446,995,443"
252,10,False,False,0->0,,,,,16,1628,"907,538,200,827,369,39,269,267,591,573"
252,20,False,False,0->0,,,,,16,2798,"490,363,510,687,972,454,843,767,524,768,397,465,53,781,699,169,443,226,408,414"
8008,0,False,False,0->0,,,,,16,16,
8008,5,False,False,0->0,,,,,16,353,"697,226,778,867,691"
8008,10,False,False,0->0,,,,,16,927,"97,372,333,708,609,555,732,661,298,557"
8008,20,False,False,0->0,,,,,16,2610,"910,854,692,247,16,935,840,630,729,884,951,892,329,653,960,943,512,805,454,956"
6320,0,False,False,0->0,,,,,16,16,
6320,5,False,False,0->0,,,,,16,1240,"255,756,176,414,827"
6320,10,False,False,0->0,,,,,16,1228,"700,342,454,243,133,498,411,403,90,181"
6320,20,False,False,0->0,,,,,16,1372,"397,957,574,929,42,568,867,526,837,457,958,672,65,934,224,893,791,541,369,794"
932,0,False,False,0->0,,,,,16,16,
932,5,False,False,0->0,,,,,16,726,"161,269,723,611,225"
932,10,False,False,0->0,,,,,16,1855,"321,888,203,959,350,187,284,119,56,697"
932,20,False,False,0->0,,,,,16,4205,"966,383,822,768,452,900,895,431,866,703,594,441,986,364,842,192,908,91,992,563"
4719,0,False,False,0->0,,,,,16,16,
4719,5,False,False,0->0,,,,,16,403,"17,934,357,958,182"
4719,10,False,False,0->0,,,,,16,1277,"33,778,104,22,132,307,582,444,852,833"
4719,20,False,False,0->0,,,,,16,2083,"612,231,944,907,521,759,985,250,848,697,816,653,830,47,902,469,217,108,680,906"
6700,0,False,False,0->0,,,,,16,16,
6700,5,False,False,0->0,,,,,16,487,"538,952,446,131,681"
6700,10,False,False,0->0,,,,,16,1610,"584,612,41,724,264,344,193,59,791,653"
6700,20,False,False,0->0,,,,,16,2032,"386,950,31,4,265,589,274,98,524,518,956,145,582,549,968,360,699,413,370,581"
9709,0,False,False,0->0,,,,,16,16,
9709,5,False,False,0->0,,,,,16,925,"445,177,147,505,660"
9709,10,False,False,0->0,,,,,16,994,"875,465,362,81,360,393,811,374,279,992"
9709,20,False,False,0->0,,,,,16,3197,"810,250,670,956,363,805,517,465,710,263,365,507,110,1,284,209,577,721,751,148"
1283,0,False,False,0->0,,,,,16,16,
1283,5,False,False,0->0,,,,,16,613,"667,7,199,176,790"
1283,10,False,False,0->0,,,,,16,2721,"244,116,874,78,748,863,534,272,577,17"
1283,20,False,False,0->0,,,,,16,3793,"397,616,787,441,419,199,23,520,626,335,990,966,208,48,489,116,268,330,607,821"
4699,0,False,False,0->0,,,,,16,16,
4699,5,False,False,0->0,,,,,16,800,"77,649,941,675,51"
4699,10,False,False,0->0,,,,,16,1894,"499,994,505,642,545,92,8,892,957,265"
4699,20,False,False,0->0,,,,,16,2103,"866,992,880,534,784,673,235,474,690,630,477,56,831,446,705,715,760,926,832,97"
734,0,False,False,0->0,,,,,16,16,
734,5,False,False,0->0,,,,,16,596,"232,951,546,989,703"
734,10,False,False,0->0,,,,,16,1726,"624,831,971,50,511,611,486,220,691,265"
734,20,False,False,0->0,,,,,16,4143,"800,65,424,335,798,739,37,390,55,221,196,973,477,69,12,359,109,457,948,492"
5831,0,False,False,0->0,,,,,16,16,
5831,5,False,False,0->0,,,,,16,799,"695,835,397,418,680"
5831,10,False,False,0->0,,,,,16,1630,"179,159,618,739,198,262,552,944,937,714"
5831,20,False,False,0->0,,,,,16,3221,"759,141,592,614,42,681,445,109,122,196,155,751,267,101,629,648,732,776,823,92"
4017,0,False,False,0->0,,,,,16,16,
4017,5,False,False,0->0,,,,,16,643,"80,897,623,145,239"
4017,10,False,False,0->0,,,,,16,1883,"753,457,802,935,364,724,860,866,835,324"
4017,20,False,False,0->0,,,,,16,3452,"42,425,649,614,76,700,402,152,907,12,827,419,82,1,1000,770,417,541,852,935"
329,0,False,False,0->0,,,,,16,16,
329,5,False,False,0->0,,,,,16,787,"688,675,594,720,627"
329,10,False,False,0->0,,,,,16,1841,"714,386,652,730,880,166,401,767,966,860"
329,20,False,False,0->0,,,,,16,3204,"356,18,83,282,636,990,113,25,805,624,19,757,884,960,929,394,999,569,467,131"
2460,0,False,False,0->0,,,,,16,16,
2460,5,False,False,0->0,,,,,16,836,"693,591,758,56,316"
2460,10,False,False,0->0,,,,,16,1467,"777,322,76,270,16,719,995,23,102,1"
2460,20,False,False,0->0,,,,,16,3192,"239,350,565,346,187,156,849,564,625,64,874,581,655,858,392,267,423,788,497,276"
4792,0,False,False,0->0,,,,,16,16,
4792,5,False,False,0->0,,,,,16,312,"246,697,299,689,303"
4792,10,False,False,0->0,,,,,16,1829,"329,745,568,2,880,312,524,394,162,120"
