event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
17.0,1,8,783,-407.364471504755,313.4488592348864,638.7331097106462,514.0,2.4857558146576224,81.69968174131078,0.01
17.0,-1,1,15,-26.593072078311287,19.95923388904846,41.5,33.25,2.497744360902256,81.69968174131078,0.01
17.0,-1,2,43,-40.397826088697606,30.30289833179894,62.8,50.5,2.498019801980198,81.69968174131078,0.01
17.0,-1,3,103,-70.81133735700367,53.08488016104603,110.0,88.5,2.498305084745763,81.69968174131078,0.01
17.0,-1,4,158,-98.08021299699834,73.39292757795835,152.4,122.5,2.499183673469388,81.69968174131078,0.01
17.0,-1,5,440,-240.12421260007898,178.16105781901967,371.686978736386,299.0,2.503261070513287,81.69968174131078,0.01
17.0,-1,6,555,-298.37518835898476,220.4841195454684,463.9431801777615,371.00000000000006,2.5052016245921442,81.69968174131078,0.01
17.0,-1,7,670,-356.74707237205786,262.6414406638178,552.6750819139097,443.0,2.5069744853009146,81.69968174131078,0.01
17.0,-1,8,783,-414.43830543932904,304.0343582304102,638.5599332948815,514.0,2.508666638165274,81.69968174131078,0.01
18.0,1,1,9,33.24624067234572,0.4999811561103209,7.25,33.25,0.0150375939849624,1.214255459441405,0.01
18.0,1,2,27,50.49977722788657,-0.1499997794334862,11.2,50.50000000000001,-0.0029702970297029,1.214255459441405,0.01
18.0,1,3,66,88.34727558472075,-5.197008443076259,19.6,88.5,-0.0587570621468926,1.214255459441405,0.01
18.0,1,4,102,121.72351557724208,-13.77082987756741,27.200000000000003,122.5,-0.1126530612244898,1.214255459441405,0.01
18.0,1,5,295,273.0767313188768,-121.77889313094448,67.94316218561288,299.00000000000006,-0.4194818354240641,1.214255459441405,0.01
18.0,1,6,384,314.1775003653362,-197.3157324294978,86.85522003065664,371.0,-0.5607817005995506,1.214255459441405,0.01
18.0,1,7,483,332.8875981515171,-292.29239982749135,108.17273586694564,443.0,-0.7205555780514696,1.214255459441405,0.01
18.0,1,8,602,314.88598232870027,-406.25462229110633,135.24289143390982,514.0,-0.9114268234741983,1.214255459441405,0.01
18.0,-1,1,9,33.239135930016545,0.8499074219483501,7.25,33.25,0.025563909774436,1.214255459441405,0.01
18.0,-1,2,27,50.44988452879642,2.249255661570615,11.2,50.5,0.0445544554455445,1.214255459441405,0.01
18.0,-1,3,66,88.0628462439413,8.785505757550576,19.6,88.5,0.0994350282485875,1.214255459441405,0.01
18.0,-1,4,102,121.06021700257293,18.72628792072661,27.200000000000003,122.5,0.153469387755102,1.214255459441405,0.01
18.0,-1,5,295,267.88711563998027,132.8062245306742,68.7371398901572,299.0,0.4602453889951844,1.214255459441405,0.01
18.0,-1,6,384,305.82029692306696,210.0355826756199,88.32547233227606,371.0,0.6018078659752316,1.214255459441405,0.01
18.0,-1,7,483,320.65150190839694,305.6658540365432,107.79842870755655,443.0,0.761476122856511,1.214255459441405,0.01
18.0,-1,8,602,298.0247824164965,418.7806455241215,134.99655029778538,514.0,0.9522950231569011,1.214255459441405,0.01
19.0,1,1,22,-1.6203800665908616,-33.21049334833487,-67.75,33.25,-1.6195488721804512,31.4654181275155,0.01
19.0,1,2,61,-2.47379506059934,-50.43937289457666,-102.8,50.5,-1.61980198019802,31.4654181275155,0.01
19.0,1,3,147,-4.482606163279109,-88.38640303793866,-180.0,88.5,-1.6214689265536724,31.4654181275155,0.01
19.0,1,4,224,-6.474431906306164,-122.3287853756858,-249.2,122.5,-1.6236734693877553,31.4654181275155,0.01
19.0,1,5,624,-19.081786541573276,-298.3904915079933,-608.3101788174635,299.0,-1.6346584108524778,31.4654181275155,0.01
19.0,1,6,788,-25.43448265626824,-370.12712288078535,-754.7161551963769,371.0,-1.6394067003734065,31.4654181275155,0.01
19.0,1,7,951,-32.33901342717631,-441.8180487605242,-901.3610214315034,443.00000000000006,-1.6438613493276533,31.4654181275155,0.01
19.0,1,8,1112,-39.89741164664372,-512.4492136240412,-1044.882861101471,514.0,-1.648495908277482,31.4654181275155,0.01
19.0,-1,1,22,-1.5704376618351443,-33.212892459860974,-67.75,33.25000000000001,-1.6180451127819546,31.4654181275155,0.01
19.0,-1,2,61,-2.373910329446556,-50.44417260445202,-102.8,50.50000000000001,-1.6178217821782177,31.4654181275155,0.01
19.0,-1,3,147,-3.9831790698959866,-88.4103177491018,-180.0,88.5,-1.615819209039548,31.4654181275155,0.01
