pileup_event,particle_id,pdg_id,charge,mass,pT,eta,layer_id,trajectory_step,x,y,z,r,phi,pileup_z0
3,221,211,1.0,0.13957,0.1795426750107528,-0.7780551796383034,2,78,-50.49168420381968,0.9164203521016274,-83.15197494679866,50.5,3.1234447197780417,-39.17977820815886
3,221,211,1.0,0.13957,0.1795426750107528,-0.7780551796383034,3,141,-85.77808991760467,21.780020433583797,-118.67756973054554,88.5,2.8929362327476467,-39.17977820815886
3,221,211,1.0,0.13957,0.1795426750107528,-0.7780551796383034,4,206,-108.40932418830424,57.04093643196222,-155.00287455867485,122.5,2.65723465888875,-39.17977820815886
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,1,51,20.13766880314492,26.458208464951745,-77.96287134279456,33.25000000000001,0.9202211751357754,-39.17977820815886
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,2,77,31.278810758527296,39.64701751118533,-98.09781678019331,50.49999999999999,0.9028405410249342,-39.17977820815886
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,3,136,57.4393429871541,67.32734865716955,-142.52472625216558,88.5,0.8644848285448585,-39.17977820815886
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,4,189,82.66714080778658,90.4012933019522,-182.40284212449438,122.5,0.8300568568698284,-39.17977820815886
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,5,468,238.4035229161133,180.45708703507947,-393.36451695049414,299.0,0.6479277315388227,-39.17977820815886
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,6,586,312.16510655766336,200.48427930349723,-482.5871008889964,371.0,0.5708992299199734,-39.17977820815886
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,7,708,390.58178913208354,209.0331696128168,-574.6747406036524,443.0,0.4913971396758547,-39.17977820815886
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,8,833,471.4451067638296,204.78161858048028,-669.2119877067358,514.0,0.4097802905460371,-39.17977820815886
3,230,-211,-1.0,0.13957,0.2676171759629236,-0.7504192761056515,1,46,-30.17066111817589,13.97475250915699,-66.61089381454087,33.25,2.707824112914747,-39.17977820815886
