pileup_event,particle_id,pdg_id,charge,mass,pT,eta,layer_id,trajectory_step,x,y,z,r,phi,pileup_z0,n_merged
3,230,-211,-1.0,0.13957,0.2676171759629236,-0.7504192761056515,3,125,-86.34264385874948,19.421582105512087,-113.60000000000001,88.5,2.920338983050848,-39.17977820815886,1
3,160,211,1.0,0.13957,0.2914316121377283,-0.8469003056172038,3,131,14.943537591979975,-87.22924213953186,-124.80000000000001,88.5,-1.4011299435028248,-39.17977820815886,1
3,217,321,1.0,0.49368,0.4731705533577734,0.3175611475775365,3,131,42.135284376900216,-77.82588136653352,-10.4,88.5,-1.0745762711864408,-39.17977820815886,1
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,3,136,57.444597636613906,67.32286537549878,-142.4,88.5,0.8644067796610171,-39.17977820815886,1
3,332,-211,-1.0,0.13957,0.1431507605641992,0.3225103507544842,3,136,88.20728015172445,-7.192060082841235,-8.0,88.5,-0.08135593220338984,-39.17977820815886,1
3,166,-211,-1.0,0.13957,0.1344074890330732,0.2581430477114285,3,141,25.64241304887935,-84.70369916969779,-14.0,88.5,-1.2768361581920904,-39.17977820815886,1
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,3,141,-40.8714707037875,78.49696097626608,-140.4,88.5,2.0508474576271185,-39.17977820815886,1
3,221,211,1.0,0.13957,0.1795426750107528,-0.7780551796383034,3,141,-85.77196927768627,21.804111681690745,-118.80000000000001,88.5,2.8926553672316384,-39.17977820815886,1
3,284,211,1.0,0.13957,0.9778453474834518,-1.0771207694087237,3,145,88.40035768657754,4.198423619068595,-154.0,88.5,0.04745762711864407,-39.17977820815886,1
3,202,-321,-1.0,0.49368,0.3928938214163348,0.3119226111343411,3,146,-2.3842365744601333,-88.46787787641911,-10.8,88.5,-1.5977401129943503,-39.17977820815886,1
3,330,-211,-1.0,0.13957,0.1960388152489891,0.8907581727520272,3,146,47.22623477739474,74.84606034221436,54.0,88.5,1.007909604519774,-39.17977820815886,1
3,307,-211,-1.0,0.13957,0.4815925215593354,1.067172569719543,3,147,75.64375000408086,-45.93770875130929,74.8,88.5,-0.5457627118644067,-39.17977820815886,1
3,315,211,1.0,0.13957,0.431104613943781,1.0807981723566775,3,149,39.42866045748859,-79.23150089786307,77.2,88.5,-1.109039548022599,-39.17977820815886,1
3,340,-211,-1.0,0.13957,0.5489289454843167,1.092787703827061,3,149,-84.23688308493875,27.136645484185404,78.4,88.5,2.8299435028248587,-39.17977820815886,1
3,203,211,1.0,0.13957,0.4221819586537487,1.116419561221679,3,153,-88.44637687402015,3.080327557061953,82.4,88.5,3.106779661016949,-39.17977820815886,1
3,353,211,1.0,0.13957,0.7326513193297977,-1.143457010685349,3,154,71.98173117975014,51.48670096603768,-164.4,88.5,0.6209039548022599,-39.17977820815886,1
3,176,-211,-1.0,0.13957,0.3735168859289073,-1.1282514966186057,3,156,-78.03182198567214,41.75266168277628,-162.8,88.5,2.650282485875706,-39.17977820815886,1
3,355,-211,-1.0,0.13957,0.681765605923184,-1.1709859388748285,3,157,1.8653367809179306,88.48033972976005,-168.4,88.5,1.5497175141242938,-39.17977820815886,1
3,352,-2212,-1.0,0.93827,2.3408779438269467,-1.1530539785663534,3,158,67.65631188917347,57.051498328745815,-165.60000000000002,88.5,0.7005649717514124,-39.17977820815886,1
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,3,160,62.158759078940285,62.99633854253958,-171.60000000000002,88.5,0.7920903954802261,-39.17977820815886,1
3,287,211,1.0,0.13957,0.8389348791220657,-1.2009561422382355,3,161,-19.86384356974085,86.24197190832817,-173.20000000000002,88.5,1.797175141242938,-39.17977820815886,1
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,3,166,-63.78798413883497,61.34609261806116,101.2,88.5,2.3757062146892656,-39.17977820815886,1
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,3,169,-24.797996001100135,-84.95474909814884,-180.0,88.5,-1.8548022598870058,-39.17977820815886,1
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,3,170,29.537623032353004,83.42528888531709,-184.0,88.5,1.2305084745762713,-39.17977820815886,1
3,150,-211,-1.0,0.13957,0.2271401865547804,1.1780781391933848,3,171,-88.21687509631252,7.07339722068522,94.4,88.5,3.0615819209039548,-39.17977820815886,1
3,347,-211,-1.0,0.13957,0.4309493535196866,1.2590612824551612,3,172,-33.57222885418398,-81.8850135846743,105.2,88.5,-1.959887005649718,-39.17977820815886,1
3,131,211,1.0,0.13957,0.2823884563171715,1.2311656278058296,3,173,-83.31946664466041,-29.834819893026353,102.0,88.5,-2.7977401129943504,-39.17977820815886,1
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,3,179,88.48269830388756,-1.7498859572021215,116.4,88.5,-0.01977401129943503,-39.17977820815886,1
3,180,-321,-1.0,0.49368,0.4577309116615047,-1.134745272922871,3,180,-36.0087370715754,-80.8431868156504,-163.20000000000002,88.5,-1.9898305084745764,-39.17977820815886,1
3,277,-211,-1.0,0.13957,0.2542866130187025,-1.29231462259113,3,183,-2.53417863374817,-88.46370972693974,-191.20000000000002,88.5,-1.5994350282485876,-39.17977820815886,1
3,142,-321,-1.0,0.49368,0.2616560606541116,0.5090392109367918,3,198,-18.49713530314611,-86.54539840787093,8.8,88.5,-1.7813559322033896,-39.17977820815886,1
3,354,211,1.0,0.13957,0.7441711317070379,-1.4380042986044566,3,198,62.549058872522586,62.60882712654584,-215.60000000000002,88.5,0.7858757062146894,-39.17977820815886,1
3,211,211,1.0,0.13957,0.7491529392105829,1.4703091712155971,3,203,76.00472913033383,45.33796587656515,143.6,88.5,0.5378531073446327,-39.17977820815886,1
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,3,205,-77.2642605771768,-43.15650631668558,-222.0,88.5,-2.632203389830509,-39.17977820815886,1
3,290,-211,-1.0,0.13957,0.5886922918424228,-1.5128241511115357,3,212,-78.79665475666695,40.290658956619616,-231.20000000000002,88.5,2.668926553672317,-39.17977820815886,1
3,306,-211,-1.0,0.13957,1.6614855537989055,1.5483259149896704,3,217,-55.69056927506469,-68.78088756201988,159.60000000000002,88.5,-2.251412429378531,-39.17977820815886,1
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,3,219,24.39545622509199,-85.07121555243948,161.20000000000002,88.5,-1.2915254237288136,-39.17977820815886,1
3,276,211,1.0,0.13957,1.205440285255591,-1.5593480454937236,3,220,-87.43694307570564,13.675927229106277,-240.4,88.5,2.986440677966102,-39.17977820815886,1
3,231,211,1.0,0.13957,0.0924979054848468,-0.5552675901264226,3,224,-68.75166429719398,-55.726642249160705,-108.0,88.5,-2.4604519774011298,-39.17977820815886,1
3,308,211,1.0,0.13957,0.4045850931896085,1.5662003432152778,3,225,-87.5053510662016,13.231157726397749,165.20000000000002,88.5,2.991525423728813,-39.17977820815886,1
3,215,-211,-1.0,0.13957,0.2480483650553704,1.541690512247606,3,226,15.43611705423999,87.14342367779568,162.4,88.5,1.3954802259887005,-39.17977820815886,1
3,339,211,1.0,0.13957,1.0073353372385607,1.5871488065795347,3,226,-87.99264138842108,9.462825238200653,168.4,88.5,3.034463276836158,-39.17977820815886,1
3,289,211,1.0,0.13957,0.2772126370582816,-1.5535562866028574,3,227,77.54589062141036,42.648386226588485,-242.8,88.5,0.5028248587570621,-39.17977820815886,1
3,205,211,1.0,0.13957,0.3344857108255327,1.641806573102192,3,242,-77.31297565628775,-43.06917453551044,183.60000000000002,88.5,-2.633333333333333,-39.17977820815886,1
3,188,-211,-1.0,0.13957,0.2432752411846628,-1.6250705673429948,3,244,-56.078270993044164,68.46515553499242,-260.40000000000003,88.5,2.2570621468926553,-39.17977820815886,1
3,248,-211,-1.0,0.13957,0.1685271758513678,1.596770671488787,3,251,83.19432963153683,30.182006513139456,181.60000000000002,88.5,0.3480225988700565,-39.17977820815886,1
3,351,-211,-1.0,0.13957,0.3513206528116053,1.6872533458825854,3,252,12.424297620414372,87.62355179196608,194.4,88.5,1.429943502824859,-39.17977820815886,1
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,3,270,53.312261937355025,-70.64030525927,216.4,88.5,-0.9242937853107345,-39.17977820815886,1
3,252,-2212,-1.0,0.93827,0.2909232707782976,-0.2878323084690436,3,304,-45.96721493200151,-75.62582331052785,-65.60000000000001,88.5,-2.116949152542373,-39.17977820815886,1
3,309,-211,-1.0,0.13957,1.716128336495874,0.0969457213334697,4,123,121.72351557724208,-13.77082987756741,-27.200000000000003,122.5,-0.1126530612244898,-39.17977820815886,1
3,278,211,1.0,0.13957,1.0253257183451747,-0.1011395185254575,4,124,-15.138649258603762,-121.56097769689488,-51.6,122.5,-1.6946938775510205,-39.17977820815886,1
3,279,-211,-1.0,0.13957,0.8159173348329012,-0.1675736498994623,4,126,-102.41452663047629,67.21245967122064,-60.0,122.5,2.5608163265306128,-39.17977820815886,1
3,212,211,1.0,0.13957,1.1045874407019824,0.2365524768786722,4,127,111.23338438730057,-51.316509991883095,-10.0,122.5,-0.4322448979591837,-39.17977820815886,1
3,261,211,1.0,0.13957,0.5565947830920335,-0.1697043264723286,4,129,121.92729374419265,11.831527383113295,-60.400000000000006,122.5,0.09673469387755103,-39.17977820815886,1
3,331,211,1.0,0.13957,0.4126172623612755,0.0625284029699811,4,131,70.5017448380053,100.17861036567035,-31.200000000000003,122.5,0.9575510204081632,-39.17977820815886,1
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,4,133,-63.0909398142556,-105.00372999733857,-90.80000000000001,122.5,-2.1118367346938776,-39.17977820815886,1
3,288,-211,-1.0,0.13957,1.1313182501499386,-0.3994975977457516,4,133,61.58026404411171,105.89674726004328,-89.60000000000001,122.5,1.0440816326530613,-39.17977820815886,1
3,155,211,1.0,0.13957,0.713092022044716,-0.3868844249540524,4,134,63.72844870335564,104.61804254460017,-88.0,122.5,1.0236734693877552,-39.17977820815886,1
3,335,211,1.0,0.13957,0.3356832986153803,-0.0259146962944053,4,135,65.34336552650407,-103.61705738762166,-42.400000000000006,122.5,-1.0081632653061225,-39.17977820815886,1
3,255,-211,-1.0,0.13957,0.3070492480741943,-0.0160724935709131,4,138,-115.4890804999928,40.847549317752055,-41.2,122.5,2.8016326530612248,-39.17977820815886,1
3,285,211,1.0,0.13957,0.5497760222586525,-0.424796493798291,4,138,112.19729612227827,-49.17333365605591,-93.2,122.5,-0.41306122448979593,-39.17977820815886,1
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,4,139,-108.02920104306813,57.75761181001486,-102.4,122.5,2.6506122448979594,-39.17977820815886,1
3,348,211,1.0,0.13957,0.2964617723882417,-0.1162960426135692,4,140,-34.12012469105237,117.6523144314086,-54.0,122.5,1.853061224489796,-39.17977820815886,1
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,4,141,-34.69596935079149,-117.48378488459136,-104.80000000000001,122.5,-1.8579591836734697,-39.17977820815886,1
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,4,142,-58.09451322661938,-107.84840069728502,-12.8,122.5,-2.0648979591836736,-39.17977820815886,1
3,218,-211,-1.0,0.13957,0.9729214972254688,0.5388730214424933,4,142,113.31086218337107,-46.549957156382945,30.400000000000002,122.5,-0.3897959183673469,-39.17977820815886,1
3,265,211,1.0,0.13957,0.4521153886764333,-0.4550570976443934,4,142,47.862628660710286,112.76266570850015,-97.60000000000001,122.5,1.1693877551020408,-39.17977820815886,1
3,338,-211,-1.0,0.13957,0.8055679091747474,0.5357739602331256,4,142,-119.52664786915419,26.825928672894445,30.0,122.5,2.920816326530612,-39.17977820815886,1
3,185,-211,-1.0,0.13957,0.2430734170458147,0.2198060666342909,4,150,-32.77332785301499,118.03456689224048,-10.8,122.5,1.8416326530612246,-39.17977820815886,1
3,337,211,1.0,0.13957,0.3561209294644674,0.5401327643532188,4,151,-21.07212082112441,120.6740060000493,31.6,122.5,1.7436734693877554,-39.17977820815886,1
3,209,211,1.0,0.13957,0.591930356028769,0.6369297440440764,4,152,-20.924340971564046,-120.69971812272689,44.800000000000004,122.5,-1.742448979591837,-39.17977820815886,1
3,182,211,1.0,0.13957,0.3093680768278002,-0.5409732472889591,4,155,-72.33371935850207,-98.86396231066941,-110.80000000000001,122.5,-2.202448979591837,-39.17977820815886,1
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,4,156,-3.8268272603483164,122.44021150389874,-93.60000000000001,122.5,1.6020408163265305,-39.17977820815886,1
3,161,-211,-1.0,0.13957,0.3135970157327092,-0.6046084439546197,4,159,118.91723438487331,29.409885519211144,-120.0,122.5,0.24244897959183676,-39.17977820815886,1
3,280,211,1.0,0.13957,0.2098314568134543,-0.1850466294169781,4,159,21.51044612882254,-120.59664467695204,-63.6,122.5,-1.3942857142857144,-39.17977820815886,1
3,282,211,1.0,0.13957,0.5066594351825024,-0.713577994812462,4,160,-10.813357550647625,122.02180665144182,-135.20000000000002,122.5,1.6591836734693877,-39.17977820815886,1
3,317,-211,-1.0,0.13957,0.2563824299097585,-0.5283948572639002,4,161,51.064446350706326,-111.34932563287411,-110.0,122.5,-1.1408163265306122,-39.17977820815886,1
3,210,-211,-1.0,0.13957,0.316972043722781,0.6715548987087269,4,164,94.14258818904543,-78.37999163732925,51.6,122.5,-0.6942857142857144,-39.17977820815886,1
3,281,-211,-1.0,0.13957,1.1016095702065725,-0.8012506506927297,4,165,-68.7367958395544,101.39774601889046,-148.4,122.5,2.166530612244898,-39.17977820815886,1
3,253,211,1.0,0.13957,0.4329219196390017,0.7750896597162339,4,168,44.5285974736019,-114.12034878598091,67.2,122.5,-1.1987755102040816,-39.17977820815886,1
3,136,-211,-1.0,0.13957,0.6189926507114833,-0.8172848824869922,4,169,-81.35748299983021,91.5817119294695,-151.6,122.5,2.2971428571428576,-39.17977820815886,1
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,4,169,31.948799775677998,-118.26040839137009,76.80000000000001,122.5,-1.3069387755102042,-39.17977820815886,1
3,283,-321,-1.0,0.49368,0.9302266346067026,-0.7338238885461561,4,170,105.50379619793041,62.25109627810232,-137.6,122.5,0.5330612244897959,-39.17977820815886,1
3,349,-211,-1.0,0.13957,0.2540534646222393,0.6578951820535033,4,171,-23.530296644537422,-120.2188634941292,51.2,122.5,-1.7640816326530615,-39.17977820815886,1
3,230,-211,-1.0,0.13957,0.2676171759629236,-0.7504192761056515,4,177,-122.08014594930907,10.133507043240122,-144.0,122.5,3.058775510204082,-39.17977820815886,1
3,336,-211,-1.0,0.13957,0.1946260555366442,-0.5155762910296368,4,178,84.91513623116255,88.29308941725341,-110.4,122.5,0.8048979591836735,-39.17977820815886,1
3,217,321,1.0,0.49368,0.4731705533577734,0.3175611475775365,4,183,50.199394082602225,-111.74198330860072,0.8,122.5,-1.1485714285714288,-39.17977820815886,1
3,160,211,1.0,0.13957,0.2914316121377283,-0.8469003056172038,4,184,5.420779333437758,-122.38000307002028,-159.60000000000002,122.5,-1.526530612244898,-39.17977820815886,1
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,4,189,82.65383060295869,90.41346297237712,-182.4,122.5,0.8302040816326531,-39.17977820815886,1
3,191,2212,1.0,0.93827,1.861669559258996,-0.9784892698727664,4,196,-54.5425904761668,109.68753723258243,-179.20000000000002,122.5,2.032244897959184,-39.17977820815886,1
3,284,211,1.0,0.13957,0.9778453474834518,-1.0771207694087237,4,202,122.4901940083803,1.5499586411751716,-198.4,122.5,0.012653061224489798,-39.17977820815886,1
3,202,-321,-1.0,0.49368,0.3928938214163348,0.3119226111343411,4,203,7.717435894111454,-122.25666109959113,0.4,122.5,-1.5077551020408164,-39.17977820815886,1
3,307,-211,-1.0,0.13957,0.4815925215593354,1.067172569719543,4,204,109.04677147056054,-55.812647597541414,119.60000000000001,122.5,-0.47306122448979593,-39.17977820815886,1
3,221,211,1.0,0.13957,0.1795426750107528,-0.7780551796383034,4,206,-108.40408727394669,57.05088835682186,-155.20000000000002,122.5,2.657142857142857,-39.17977820815886,1
3,340,-211,-1.0,0.13957,0.5489289454843167,1.092787703827061,4,207,-118.73615160852823,30.13264510786597,124.4,122.5,2.8930612244897964,-39.17977820815886,1
3,315,211,1.0,0.13957,0.431104613943781,1.0807981723566775,4,208,45.50512417978324,-113.73448761647677,122.80000000000001,122.5,-1.1902040816326531,-39.17977820815886,1
3,330,-211,-1.0,0.13957,0.1960388152489891,0.8907581727520272,4,210,42.70642302877079,114.8146829986813,94.80000000000001,122.5,1.2146938775510205,-39.17977820815886,1
3,332,-211,-1.0,0.13957,0.1431507605641992,0.3225103507544842,4,211,117.74309916842597,33.80551135856708,9.200000000000001,122.5,0.2795918367346939,-39.17977820815886,1
3,203,211,1.0,0.13957,0.4221819586537487,1.116419561221679,4,214,-121.6493092113029,14.411646970863998,130.4,122.5,3.0236734693877554,-39.17977820815886,1
3,353,211,1.0,0.13957,0.7326513193297977,-1.143457010685349,4,214,102.8757695554542,66.50433097455448,-212.8,122.5,0.5738775510204082,-39.17977820815886,1
3,176,-211,-1.0,0.13957,0.3735168859289073,-1.1282514966186057,4,218,-113.02563013644813,47.23829942174918,-212.0,122.5,2.745714285714286,-39.17977820815886,1
3,352,-2212,-1.0,0.93827,2.3408779438269467,-1.1530539785663534,4,219,92.45793392253547,80.36031641784436,-214.0,122.5,0.7155102040816327,-39.17977820815886,1
3,355,-211,-1.0,0.13957,0.681765605923184,-1.1709859388748285,4,219,-3.626919862717932,122.44629619677936,-218.8,122.5,1.6004081632653062,-39.17977820815886,1
3,189,211,1.0,0.13957,0.5599927737369933,-1.1881549819982713,4,223,91.26719064553217,81.71015794668425,-222.8,122.5,0.7302040816326529,-39.17977820815886,1
3,287,211,1.0,0.13957,0.8389348791220657,-1.2009561422382355,4,223,-22.597288864592294,120.39772645681552,-224.8,122.5,1.7563265306122449,-39.17977820815886,1
3,166,-211,-1.0,0.13957,0.1344074890330732,0.2581430477114285,4,226,81.05433358959125,-91.85012251677871,1.2000000000000002,122.5,-0.8477551020408164,-39.17977820815886,1
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,4,230,-90.80207702358146,82.22671590306634,155.20000000000002,122.5,2.4057142857142857,-39.17977820815886,1
3,179,321,1.0,0.49368,1.2665247450058137,-1.242695255622846,4,235,-37.46723642739618,-116.6295682684867,-234.0,122.5,-1.8816326530612244,-39.17977820815886,1
3,190,-211,-1.0,0.13957,0.8827174915078789,-1.2671589354333026,4,236,36.36603269067847,116.97761181670835,-240.0,122.5,1.2693877551020407,-39.17977820815886,1
3,347,-211,-1.0,0.13957,0.4309493535196866,1.2590612824551612,4,239,-37.086206118963894,-116.75128828283535,162.0,122.5,-1.8783673469387756,-39.17977820815886,1
3,131,211,1.0,0.13957,0.2823884563171715,1.2311656278058296,4,243,-119.6992875314081,-26.044779985119643,159.20000000000002,122.5,-2.92734693877551,-39.17977820815886,1
3,150,-211,-1.0,0.13957,0.2271401865547804,1.1780781391933848,4,243,-122.00689352250794,-10.980343026855303,151.20000000000002,122.5,-3.051836734693878,-39.17977820815886,1
3,208,-211,-1.0,0.13957,1.4833348013595782,1.3300478607195148,4,248,122.49934693935577,0.39999928918544075,176.4,122.5,0.0032653061224489797,-39.17977820815886,1
3,180,-321,-1.0,0.49368,0.4577309116615047,-1.134745272922871,4,251,-41.20781701825182,-115.36102381909704,-212.0,122.5,-1.9138775510204082,-39.17977820815886,1
3,277,-211,-1.0,0.13957,0.2542866130187025,-1.29231462259113,4,260,14.48855620827172,-121.64017321181251,-254.4,122.5,-1.4522448979591838,-39.17977820815886,1
3,354,211,1.0,0.13957,0.7441711317070379,-1.4380042986044566,4,274,90.49610530362645,82.56333886704772,-283.6,122.5,0.7395918367346939,-39.17977820815886,1
3,142,-321,-1.0,0.49368,0.2616560606541116,0.5090392109367918,4,280,-8.321037689952453,-122.21706235940377,28.400000000000002,122.5,-1.6387755102040817,-39.17977820815886,1
3,211,211,1.0,0.13957,0.7491529392105829,1.4703091712155971,4,282,107.97970209571194,57.85009883588188,214.4,122.5,0.49183673469387756,-39.17977820815886,1
3,177,321,1.0,0.49368,1.3498311631219722,-1.471879513120095,4,284,-108.4273643202691,-57.006637039555606,-292.40000000000003,122.5,-2.6575510204081634,-39.17977820815886,1
3,290,-211,-1.0,0.13957,0.5886922918424228,-1.5128241511115357,4,295,-112.15908772686623,49.26042062627077,-305.6,122.5,2.7277551020408164,-39.17977820815886,1
3,306,-211,-1.0,0.13957,1.6614855537989055,1.5483259149896704,4,301,-75.12849774209397,-96.75721589119946,236.0,122.5,-2.2310204081632654,-39.17977820815886,1
3,156,211,1.0,0.13957,1.703630396785594,1.5547391835585207,4,303,31.41751444498223,-118.4026595398065,238.0,122.5,-1.3114285714285714,-39.17977820815886,1
3,276,211,1.0,0.13957,1.205440285255591,-1.5593480454937236,4,305,-120.44037090364195,22.368885904156173,-318.0,122.5,2.9579591836734695,-39.17977820815886,1
3,339,211,1.0,0.13957,1.0073353372385607,1.5871488065795347,4,313,-121.28112673179754,17.23769992387804,248.4,122.5,3.0004081632653063,-39.17977820815886,1
3,308,211,1.0,0.13957,0.4045850931896085,1.5662003432152778,4,314,-119.07276308571022,28.77372223286945,245.60000000000002,122.5,2.9044897959183675,-39.17977820815886,1
3,289,211,1.0,0.13957,0.2772126370582816,-1.5535562866028574,4,319,114.21913784408952,44.274581309741144,-325.6,122.5,0.36979591836734693,-39.17977820815886,1
3,215,-211,-1.0,0.13957,0.2480483650553704,1.541690512247606,4,321,2.8722867829463503,122.46632177311652,246.4,122.5,1.5473469387755103,-39.17977820815886,1
3,205,211,1.0,0.13957,0.3344857108255327,1.641806573102192,4,340,-112.77338800068902,-47.83735944683869,272.40000000000003,122.5,-2.7404081632653066,-39.17977820815886,1
3,188,-211,-1.0,0.13957,0.2432752411846628,-1.6250705673429948,4,346,-91.33712770701177,81.63197352896121,-352.40000000000003,122.5,2.4122448979591837,-39.17977820815886,1
3,351,-211,-1.0,0.13957,0.3513206528116053,1.6872533458825854,4,353,4.821304448021033,122.40508577432345,287.2,122.5,1.5314285714285722,-39.17977820815886,1
3,248,-211,-1.0,0.13957,0.1685271758513678,1.596770671488787,4,370,100.47843833269096,70.07377134294698,285.6,122.5,0.6089795918367348,-39.17977820815886,1
3,206,-211,-1.0,0.13957,1.2235516173712124,1.7808479762598748,4,374,76.49920365061124,-95.67717512982033,314.8,122.5,-0.896326530612245,-39.17977820815886,1
3,252,-2212,-1.0,0.93827,0.2909232707782976,-0.2878323084690436,4,428,-50.021364220482745,-111.82179180071213,-76.0,122.5,-1.9914285714285715,-39.17977820815886,1
3,309,-211,-1.0,0.13957,1.716128336495874,0.0969457213334697,5,303,298.9884194232477,-2.63154912325506,-9.352866121903746,299.0,-0.008801281264148891,-39.17977820815886,1
3,278,211,1.0,0.13957,1.0253257183451747,-0.1011395185254575,5,307,-88.35113763673554,-285.6485191249809,-69.73355442739259,298.99999999999994,-1.870763404506637,-39.17977820815886,1
3,212,211,1.0,0.13957,1.1045874407019824,0.2365524768786722,5,313,247.5360641804156,-167.71075376990342,31.47528621810495,299.0,-0.595479190474913,-39.17977820815886,1
3,279,-211,-1.0,0.13957,0.8159173348329012,-0.1675736498994623,5,314,-280.235934194375,104.2536387192599,-93.12634319787428,299.00000000000006,2.7854363069342982,-39.17977820815886,1
3,181,-211,-1.0,0.13957,1.3637054334189085,-0.4107257347756571,5,328,-119.1540340252792,-274.23223037327796,-166.44384627037192,299.0,-1.9806863624683206,-39.17977820815886,1
3,261,211,1.0,0.13957,0.5565947830920335,-0.1697043264723286,5,329,289.7857437813823,-73.6561110911448,-95.13277966887085,299.0,-0.2489036139076993,-39.17977820815886,1
3,288,-211,-1.0,0.13957,1.1313182501499386,-0.3994975977457516,5,329,107.45025521636767,279.0258816918915,-164.10772671058155,299.0,1.2032085482207304,-39.17977820815886,1
3,155,211,1.0,0.13957,0.713092022044716,-0.3868844249540524,5,337,215.98076860194806,206.76872972988872,-159.37677838573515,299.0,0.7636108372177871,-39.17977820815886,1
3,184,-211,-1.0,0.13957,1.0445969177172358,-0.4945826988470851,5,343,-283.99266851319237,93.53696718814456,-196.57176517200907,299.0,2.8234187242346964,-39.17977820815886,1
3,218,-211,-1.0,0.13957,0.9729214972254688,0.5388730214424933,5,351,292.8337991824164,-60.40998308551521,132.18316433940612,299.0,-0.20344051003952518,-39.17977820815886,1
3,178,-211,-1.0,0.13957,0.7471319433629147,-0.5093962985944072,5,353,-11.909682466209626,-298.76271431280384,-201.57674083005082,299.0,-1.6106385808590398,-39.17977820815886,1
3,331,211,1.0,0.13957,0.4126172623612755,0.0625284029699811,5,353,269.48670848213965,129.52958716626205,-19.138300470039606,299.0,0.44805053837052167,-39.17977820815886,1
3,167,-321,-1.0,0.49368,0.896025031430474,0.2138267099233557,5,354,-85.72023025410142,-286.4490218611051,25.010982029801415,299.00000000000006,-1.8615660608784124,-39.17977820815886,1
3,285,211,1.0,0.13957,0.5497760222586525,-0.424796493798291,5,354,216.03844698069213,-206.70846481499171,-176.5227653157367,299.0,-0.7633318453936628,-39.17977820815886,1
3,338,-211,-1.0,0.13957,0.8055679091747474,0.5357739602331256,5,355,-298.99283416146375,-2.070053162454149,132.83635201697896,298.99999999999994,-3.134669343557727,-39.17977820815886,1
3,265,211,1.0,0.13957,0.4521153886764333,-0.4550570976443934,5,375,224.64059867647376,197.32612960851247,-192.67243041841292,299.0,0.7207570143837302,-39.17977820815886,1
3,183,2212,1.0,0.93827,1.4422596746994565,-0.4306402158272271,5,383,27.687463875682152,297.71530754083307,-173.36088401145653,299.0,1.4780632618494285,-39.17977820815886,1
3,209,211,1.0,0.13957,0.591930356028769,0.6369297440440764,5,386,-141.50868822491472,-263.39379483363666,175.79443006661205,299.0,-2.0637990964154143,-39.17977820815886,1
3,335,211,1.0,0.13957,0.3356832986153803,-0.0259146962944053,5,399,-48.76088537175533,-294.997247542689,-49.503145766899074,299.0,-1.7346078543043346,-39.17977820815886,1
3,281,-211,-1.0,0.13957,1.1016095702065725,-0.8012506506927297,5,407,-205.8811131011118,216.82704459602638,-309.0807226960242,299.0,2.330305503380415,-39.17977820815886,1
3,282,211,1.0,0.13957,0.5066594351825024,-0.713577994812462,5,414,88.01949822759109,285.75088439366743,-284.2769902770969,299.0,1.2719900461363673,-39.17977820815886,1
3,207,211,1.0,0.13957,0.9320976173280336,0.8408432486522158,5,421,20.69018901336759,-298.283281594177,248.27734177461346,298.99999999999994,-1.5015430268046381,-39.17977820815886,1
3,283,-321,-1.0,0.49368,0.9302266346067026,-0.7338238885461561,5,422,223.1095704390748,199.0555690717834,-283.3574521946965,299.0,0.7284819957780267,-39.17977820815886,1
3,136,-211,-1.0,0.13957,0.6189926507114833,-0.8172848824869922,5,428,-256.53014691323745,153.60105378763782,-324.39534844450026,299.0,2.6020823665587565,-39.17977820815886,1
3,337,211,1.0,0.13957,0.3561209294644674,0.5401327643532188,5,431,136.31645369590402,266.11806487304176,162.26221077076582,299.0,1.0974043289796847,-39.17977820815886,1
3,253,211,1.0,0.13957,0.4329219196390017,0.7750896597162339,5,447,-30.98991731082197,-297.3896854718879,245.08577131962244,299.0,-1.674628003159819,-39.17977820815886,1
3,255,-211,-1.0,0.13957,0.3070492480741943,-0.0160724935709131,5,453,-247.8945279220271,-167.18045049082542,-45.25905194555605,299.0,-2.5482542395828784,-39.17977820815886,1
3,226,211,1.0,0.13957,0.9939253575208294,-0.9941477536545325,5,468,238.4339342763816,180.41690326986034,-396.07151164951813,299.0,0.6477591887177088,-39.17977820815886,1
