event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight,n_merged
10.0,-1,3,78,86.34943061160475,19.391385537182767,64.4,88.5,0.22090395480225986,17.96214608728148,0.01,1
10.0,1,4,120,119.88639802471003,25.169457059316898,89.2,122.5,0.20693877551020412,17.96214608728148,0.01,1
10.0,-1,4,120,119.43732722208765,27.220853514244617,89.2,122.5,0.22408163265306122,17.96214608728148,0.01,1
13.0,0,1,8,7.999718128816925,-32.273317304849186,-13.75,33.25,-1.3278195488721805,19.63702502724616,0.01,2
13.0,1,2,27,12.106155349684784,-49.02745152105399,-21.200000000000003,50.50000000000001,-1.3287128712871288,19.63702502724616,0.01,1
13.0,-1,2,27,12.20321561343053,-49.00338282906727,-21.200000000000003,50.50000000000001,-1.326732673267327,19.63702502724616,0.01,1
13.0,1,3,68,20.86711880723291,-86.00472866467766,-36.8,88.5,-1.332768361581921,19.63702502724616,0.01,1
13.0,-1,3,68,21.692177769505992,-85.8003462907706,-36.8,88.5,-1.3231638418079095,19.63702502724616,0.01,1
13.0,1,4,105,28.50872645497793,-119.13648692115795,-51.2,122.5,-1.3359183673469388,19.63702502724616,0.01,1
13.0,-1,4,105,30.40149282741568,-118.66759976448748,-51.2,122.5,-1.32,19.63702502724616,0.01,1
14.0,0,1,15,33.24458661306281,-0.5999674379206263,-53.75,33.25000000000001,-0.01804511278195489,11.868590176714402,0.01,2
14.0,1,2,48,50.49009933342682,-0.9999346482113346,-81.60000000000001,50.50000000000001,-0.019801980198019795,11.868590176714402,0.01,1
14.0,-1,2,48,50.49366349885344,-0.7999665396480364,-81.60000000000001,50.50000000000001,-0.015841584158415842,11.868590176714402,0.01,1
14.0,1,3,120,88.47139984564843,-2.2497576205883787,-143.20000000000002,88.49999999999999,-0.02542372881355933,11.868590176714402,0.01,1
14.0,-1,3,120,88.49542376825272,-0.8999844872965326,-143.20000000000002,88.49999999999999,-0.010169491525423728,11.868590176714402,0.01,1
14.0,1,4,185,122.44106595056849,-3.79939059436359,-198.0,122.5,-0.031020408163265307,11.868590176714402,0.01,1
14.0,-1,4,185,122.49853061518245,-0.5999976010024612,-198.0,122.5,-0.004897959183673471,11.868590176714402,0.01,1
15.0,0,1,8,33.15977767400152,2.447783611921295,-3.25,33.25,0.07368421052631578,74.01545084851018,0.01,2
15.0,0,2,25,50.362673681870504,3.7216225780537253,-4.800000000000001,50.5,0.07376237623762377,74.01545084851018,0.01,2
