layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event,beamspot_z0
5,13547,0.6205468920912597,0.5429579394061989,-298.9995070174465,18.972062814901925,299.0,-1.5689804129560645,-1,-1,12,4.0217892994532995
6,16812,0.2118388227044983,0.0114361890661519,-370.999999823738,22.572160981193303,371.0,-1.5707655014874358,-1,-1,12,4.0217892994532995
7,20076,0.0512651094079978,0.0138298104324289,-442.9999997841268,26.172231813098538,443.0,-1.570765108261184,-1,-1,12,4.0217892994532995
8,23284,0.3048482028514059,0.0377850379963497,-513.999998611178,29.722302357887497,514.0,-1.570722815047756,-1,-1,12,4.0217892994532995
1,1506,0.1774718762486803,13.066858650520961,-30.574821422328956,37.5,33.25,-1.166917293233083,1,1,13,35.73815739403917
2,2287,0.753030809514105,18.48533042313891,-46.995133355990966,38.400000000000006,50.5,-1.1960396039603962,1,1,13,35.73815739403917
3,4009,0.4366485490162276,34.06288539625662,-81.68212679945037,40.0,88.5,-1.1757062146892656,1,1,13,35.73815739403917
4,5548,0.6077005463397485,47.21749264910672,-113.03432393716324,42.0,122.5,-1.1751020408163266,1,1,13,35.73815739403917
5,13547,0.1944420898584715,113.93583453093798,-276.4409984241461,50.68843196525268,299.0,-1.17985779644264,1,1,13,35.73815739403917
6,16822,0.8002996375990459,142.80380323116282,-342.4150606832523,54.28847467942409,371.00000000000006,-1.1756796140233048,1,1,13,35.73815739403917
7,20097,0.3539739994317278,169.03341737799963,-409.4834597508366,57.88858483130524,443.00000000000006,-1.1793072256356862,1,1,13,35.73815739403917
8,23295,0.2050346329619122,197.67177141707137,-474.4700947212975,61.43861806664994,514.0,-1.1760484900346324,1,1,13,35.73815739403917
1,1506,0.177468839785292,12.373935497248032,-30.86175983818721,37.5,33.25,-1.1894736842105265,-1,-1,13,35.73815739403917
2,2287,0.753073858682149,20.14830859177802,-46.30654015245022,38.400000000000006,50.5,-1.1603960396039603,-1,-1,13,35.73815739403917
3,4009,0.4365847522428531,33.69335397553122,-81.8352485050272,40.0,88.5,-1.180225988700565,-1,-1,13,35.73815739403917
4,5548,0.607671496153586,46.57081484602019,-113.30229125916962,42.0,122.5,-1.1808163265306122,-1,-1,13,35.73815739403917
5,13543,0.862254353455118,114.77558151386263,-276.09340066027414,50.688443084237946,299.0,-1.176818179949035,-1,-1,13,35.73815739403917
6,16809,0.0130958646473829,141.48258343904573,-342.9630863276884,54.28851010007353,371.0,-1.1795350569237806,-1,-1,13,35.73815739403917
7,20057,0.9044681408949388,169.84901344712085,-409.1458329630643,57.888593782966325,443.0,-1.1773146367886318,-1,-1,13,35.73815739403917
8,23296,0.038944618924219,195.72476038982,-475.276570188714,61.43861719050259,514.0,-1.1801485482326146,-1,-1,13,35.73815739403917
1,1506,0.1775071129891319,23.80255404999995,-23.21639336108929,-67.0,33.25,-0.7729323308270678,1,1,14,-68.69928411640001
2,2287,0.7530898713283802,35.075930359795564,-36.33082863622535,-66.0,50.5,-0.802970297029703,1,1,14,-68.69928411640001
3,4009,0.4365839190798546,62.72567016571199,-62.43188530120094,-64.4,88.5,-0.7830508474576271,1,1,14,-68.69928411640001
4,5548,0.6075138340788466,86.87566363985833,-86.36474435285614,-62.400000000000006,122.5,-0.7824489795918368,1,1,14,-68.69928411640001
5,13539,0.7605563231802156,212.0208850894829,-210.8272854396989,-53.749044660642696,299.0,-0.7825754091258357,1,1,14,-68.69928411640001
6,16809,0.9716647565902616,262.8700199069071,-261.80212496109004,-50.148952030049884,370.9999999999999,-0.7833628095452984,1,1,14,-68.69928411640001
7,20093,0.0264275282460694,313.7653057964385,-312.73044763576735,-46.548870677076636,443.0,-0.783746344987193,1,1,14,-68.69928411640001
8,23253,0.5750771089021375,363.7551891855382,-363.1503302223382,-42.998777739700785,514.0,-0.784566062378195,1,1,14,-68.69928411640001
1,1506,0.1775071129891319,23.23712881889255,-23.782311583489804,-67.0,33.25,-0.7969924812030075,-1,-1,14,-68.69928411640001
2,2287,0.7530898713283802,36.348337416929084,-35.05778611129164,-66.0,50.5,-0.7673267326732673,-1,-1,14,-68.69928411640001
3,4009,0.4365839190798546,62.442852423684606,-62.71475250045993,-64.4,88.5,-0.7875706214689265,-1,-1,14,-68.69928411640001
4,5548,0.6075138340788466,86.38073512644222,-86.8597639820385,-62.400000000000006,122.5,-0.7881632653061226,-1,-1,14,-68.69928411640001
5,13548,0.255564323183829,210.87506704949504,-211.97336176244167,-53.74903587505311,299.0,-0.787995529659914,-1,-1,14,-68.69928411640001
6,16807,0.1906821961499078,261.80455203444865,-262.8676026710817,-50.148950409730105,371.00000000000006,-0.7874242842282041,-1,-1,14,-68.69928411640001
7,20061,0.953934940894246,312.8794709724935,-313.61670338802526,-46.548855959064724,443.0,-0.7865749177104174,-1,-1,14,-68.69928411640001
8,23293,0.53826582171993,363.5014276670845,-363.4043369086167,-42.99876983198034,514.0,-0.7852645962108583,-1,-1,14,-68.69928411640001
1,1506,0.177468839785292,30.872532183968154,-12.347034322048776,-56.0,33.25,-0.3804511278195489,1,1,15,-57.666772357980356
2,2287,0.753073858682149,46.29664574703583,-20.171033502859206,-55.2,50.5,-0.41089108910891087,1,1,15,-57.666772357980356
3,4009,0.4365847522428531,81.84113880198306,-33.679043923403476,-53.2,88.5,-0.39039548022598874,1,1,15,-57.666772357980356
4,5548,0.607671496153586,113.31086218337107,-46.549957156382945,-51.6,122.5,-0.38979591836734695,1,1,15,-57.666772357980356
5,13533,0.7709835374087999,276.5979351592809,-113.55431416561096,-42.71654646465936,299.00000000000006,-0.3895588072201726,1,1,15,-57.666772357980356
6,16815,0.3806843367274317,342.7920319988684,-141.8965214446317,-39.11640234010551,371.0,-0.3924685170188201,1,1,15,-57.666772357980356
7,20079,0.6639050440350276,409.3022592266098,-169.47171029995872,-35.516330465669206,443.0,-0.3925596935497159,1,1,15,-57.666772357980356
8,23256,0.5143155928230612,474.83157781110265,-196.8018615598409,-31.966259016484628,514.0,-0.3929151008894563,1,1,15,-57.666772357980356
1,1506,0.1774718762486803,30.566553860731993,-13.086186804373918,-56.0,33.25,-0.40451127819548877,-1,-1,15,-57.666772357980356
2,2287,0.753030809514105,47.00435716944452,-18.461863586520447,-55.2,50.5,-0.3742574257425743,-1,-1,15,-57.666772357980356
3,4009,0.4366485490162276,81.6880817142233,-34.04860211301452,-53.2,88.5,-0.3949152542372882,-1,-1,15,-57.666772357980356
4,5548,0.6077005463397485,113.04301390758089,-47.19668427644546,-51.6,122.5,-0.3955102040816327,-1,-1,15,-57.666772357980356
5,13552,0.8022284681616811,276.0196307957536,-114.95287475907628,-42.71650122695541,299.0,-0.3946203821455868,-1,-1,15,-57.666772357980356
6,16781,0.1457038305614806,342.5190532731129,-142.55419371204226,-39.11642736081673,371.0,-0.39438785578233,-1,-1,15,-57.666772357980356
7,20044,0.5514095524621431,409.101421246836,-169.95595645289654,-35.516341220120694,443.0,-0.3937430853354066,-1,-1,15,-57.666772357980356
8,23290,0.6610249854009492,474.8624215826224,-196.7274270880596,-31.966257196232487,514.0,-0.3927583462470633,-1,-1,15,-57.666772357980356
