hit_id,trajectory_step,x,y,z,r,phi,volume_id,layer_id,module_id,module_index,local_u_mm,local_v_mm,distance_to_module,event,particle,charge
2,8,24.197954528799926,-23.3477732044965,-0.8402266609185454,33.625280920558474,-0.767518728814633,8,2,103,858,-6.028317763124153,34.15977333904729,0.0,2208.0,electron,-1
3,8,23.82259710503121,-22.98635447586776,-0.8272061273251844,33.10420856807918,-0.7675350484753201,8,2,119,874,-5.93538580425008,-35.82720612728935,0.0,2208.0,electron,-1
4,48,52.841197984652254,-50.77310256737719,-1.8311453387693584,73.28096716590619,-0.7654412574497792,8,4,205,1184,-5.782623467246024,33.168854661197464,0.0,2208.0,electron,-1
5,90,83.80141510370656,-80.07599350085363,-2.8963470740370805,115.90876545167967,-0.7626690997513911,8,6,332,1759,2.660299051259167,32.10365292593081,0.0,2208.0,electron,-1
6,147,124.87938831297657,-118.41826449590157,-4.3004707366434225,172.0980737592507,-0.7588479460312749,8,8,498,2653,1.1146068240747415,30.699529263325875,0.0,2208.0,electron,-1
7,235,189.72720572714675,-177.73151624432003,-6.496482982529491,259.97096849366864,-0.7527647538851516,13,2,416,5439,-12.06526277861759,-6.496482982522994,0.0,2208.0,electron,-1
8,335,264.9296922087869,-244.70895640094182,-9.012901694057597,360.6524853050102,-0.7457423501013525,13,4,582,6445,-5.998127670746813,-9.012901694048583,0.0,2208.0,electron,-1
9,479,373.6199936799726,-338.2217146115643,-12.595767792037265,503.9700664843193,-0.7357113528562428,13,6,810,7849,15.058256816696984,-12.595767792024668,0.0,2208.0,electron,-1
10,635,494.075519480227,-437.52726244917676,-16.496777242057153,659.9550926661047,-0.7247725825818166,13,8,1060,9737,-10.928268227195211,-16.496777242040654,0.0,2208.0,electron,-1
11,796,620.5162469581535,-537.1242739919433,-20.518821357000967,820.6965934195196,-0.7134862245660947,17,2,1247,13674,-5.50120789190462,-20.518821356980446,0.0,2208.0,electron,-1
12,995,779.6410273477733,-656.08195731226,-25.483453852261448,1018.9620533830382,-0.6995491684317008,17,4,1580,16527,-18.026042488211182,-25.48345385223596,0.0,2208.0,electron,-1
0,7,-31.427643969082066,1.093110594709621,18.35708842861749,31.446648409960112,3.1068248514101113,8,2,128,883,5.109118666125479,-16.642911571365865,0.0,2215.0,positron,1
1,10,-33.71791755890657,1.1793462544298718,19.69499064238381,33.738536158183535,3.1066300650562635,8,2,113,868,-7.81115734953052,-15.305009357600882,0.0,2215.0,positron,1
2,53,-71.23167654677776,2.90309967687891,41.61709959993939,71.29081098850443,3.1008594568055234,8,4,256,1235,4.133245038899907,6.617099599932769,0.0,2215.0,positron,1
3,104,-115.43521985099969,5.687544040050813,67.47257154528428,115.57524881762596,3.0923620251585735,8,6,416,1843,1.3053978006131302,32.4725715452518,0.0,2215.0,positron,1
4,171,-172.46547649542845,10.48861829465372,100.88271962915329,172.78411876247807,3.080851708718955,8,8,702,2857,-3.5705476214912553,-4.117280370842597,0.0,2215.0,positron,1
5,270,-257.7168272746875,20.222254485906078,150.97445198053128,258.50899914127524,3.0632861490434733,13,2,480,5503,0.061032472268189746,47.97445198048331,0.0,2215.0,positron,1
6,274,-260.6712639000536,20.614845881263946,152.71427430452547,261.48514239619743,3.0626732151234872,13,2,520,5543,-0.1003553065105151,-53.285725695421235,0.0,2215.0,positron,1
7,387,-357.72716261397056,35.59382600805053,210.0457252378119,359.4935928799476,3.042419148900553,13,4,728,6591,-15.65565525925515,4.045725237807848,0.0,2215.0,positron,1
8,548,-493.90737040009935,63.53651934480622,291.20887309331914,497.9772884640362,3.013654731128881,13,6,1091,8130,-3.579495619696694,-17.791126906663067,0.0,2215.0,positron,1
9,738,-652.0888452299993,106.51213914101386,386.9135501422132,660.7304275253174,2.9796825475762403,13,8,1528,10205,-5.285495824594552,-25.08644985776173,0.0,2215.0,positron,1
10,922,-801.6924039993077,158.11972270639748,479.3119137539041,817.1368045431176,2.946859651427955,17,2,1917,14344,-9.481377997256807,-35.688086246060216,0.0,2215.0,positron,1
11,1161,-991.3176915692337,240.07306847639157,599.9389785790813,1019.9734525103213,2.903991473970709,17,4,2579,17526,-10.57186633226209,-18.061021420900616,0.0,2215.0,positron,1
0,7,-31.428620458943747,1.0757997750093935,18.357309636356003,31.447027349309945,3.1073760737035974,8,2,128,883,5.126457005467618,-16.642690363627352,0.0,2215.0,electron,-1
1,10,-33.7066943609557,1.1472464453841194,19.6877967099501,33.72621264164314,3.107569627550412,8,2,113,868,-7.77715208651116,-15.312203290034587,0.0,2215.0,electron,-1
2,53,-71.19441547689777,2.012743413423715,41.577430256232205,71.22286101488358,3.113329096319375,8,4,256,1235,5.024380642049567,6.577430256225627,0.0,2215.0,electron,-1
3,104,-115.16378054981112,2.284053813533573,67.24553745880218,115.18642824720355,3.1217621617927365,8,6,416,1843,4.719694948812859,32.245537458769924,0.0,2215.0,electron,-1
4,169,-171.56179031342018,1.4567306607513366,100.17235646523844,171.56797474984637,3.133101860558592,8,8,702,2857,5.506436621462276,-4.827643534756735,0.0,2215.0,electron,-1
5,268,-256.41442217585944,-2.2802969975476053,149.75594490704117,256.4245613317431,-3.1326998742051817,13,2,441,5464,-18.04746361306534,46.75594490699441,0.0,2215.0,electron,-1
6,275,-263.0483976112383,-2.6989607750439992,153.63625532157977,263.0622433476635,-3.1313326934636354,13,2,480,5503,23.594152777304057,50.63625532152913,0.0,2215.0,electron,-1
7,388,-360.05114519718416,-10.926939326195443,210.46913876149674,360.21691404047385,-3.1112536679087217,13,4,673,6536,-9.383900277474256,4.4691387614922675,0.0,2215.0,electron,-1
8,551,-499.15392601629463,-29.675657900081628,292.41670278771056,500.0352852842319,-3.0822106330481436,13,6,1015,8054,9.661155649718438,-16.583297212272853,0.0,2215.0,electron,-1
9,739,-658.7050268053974,-61.504194543432455,387.40841808894317,661.5701612717548,-3.0484912111456923,13,8,1430,10107,0.46947313368595256,-24.59158191103224,0.0,2215.0,electron,-1
10,923,-811.4191317739127,-102.70733047786257,479.7601356413419,817.8935157724501,-3.0156848216072993,17,2,1803,14230,-4.129422746592866,-35.23986435862287,0.0,2215.0,electron,-1
11,1160,-1004.5336455003701,-170.77977597824258,599.3260832440018,1018.9472885411894,-2.9731937343106125,17,4,2437,17384,-18.15299593585266,-18.673916755979544,0.0,2215.0,electron,-1
0,10,-11.963062760033056,-29.134526629640767,42.8222822726302,31.49500773985834,-1.9604196202809925,8,2,115,870,6.3010170792165,7.822282272622374,0.0,2216.0,positron,1
1,13,-12.63953595702394,-30.776319104043317,45.23661346324701,33.27070313057424,-1.9604843807390895,8,2,116,871,-6.455662470024292,10.236613463236774,0.0,2216.0,positron,1
2,78,-27.371670355689847,-66.16627322797338,97.35746075623847,71.6043577650088,-1.9630399818189797,8,4,262,1241,7.120567290436991,-7.64253924375389,0.0,2216.0,positron,1
3,82,-28.151586994090916,-68.0207361444,100.0927982451079,73.61611505582152,-1.9632001776397945,8,4,263,1242,-7.265050993089941,-4.907201754887192,0.0,2216.0,positron,1
4,152,-44.4842869975168,-106.43022076965241,156.84188313392454,115.35269256828985,-1.9666946464582624,8,6,478,1905,3.146075536506018,-18.1581168660573,0.0,2216.0,positron,1
5,248,-67.19811013039082,-158.55156236216155,234.1460217728047,172.2039021990458,-1.9716712869066828,8,8,795,2950,0.3293965436467595,-10.853978227184458,0.0,2216.0,positron,1
6,393,-102.45599660216384,-236.69265701072393,350.70640096655814,257.9159652339087,-1.9793099000649825,13,2,528,5551,-4.124982489366698,41.706400966516426,0.0,2216.0,positron,1
7,561,-144.8451089569947,-326.5953776871081,485.8507196011269,357.27390936835627,-1.9882318710479074,13,4,851,6714,-8.937228096157002,-29.149280398843935,0.0,2216.0,positron,1
8,796,-207.03309854551753,-451.4302183936635,675.4826528669998,496.64066081253225,-2.0007921351211495,13,6,1341,8380,-13.674596947240941,-45.51734713295463,0.0,2216.0,positron,1
9,1068,-282.61697144249894,-593.3696542361084,894.1355903600198,657.2365625219044,-2.0152979507403033,13,8,1957,10634,-8.841739122831338,-32.86440963994731,0.0,2216.0,positron,1
10,1469,-401.8809490549857,-799.1118570847633,1217.5,894.4764151987436,-2.036768830453803,18,2,18,18157,6.998116566542475,66.44872562975034,0.0,2216.0,positron,1
11,1479,-404.94314862367554,-804.1360657299907,1225.5,900.3409164449675,-2.0373001707633644,18,2,17,18156,-32.541094845783874,-42.24746146296032,0.0,2216.0,positron,1
0,10,-11.956179216756528,-29.137843687531195,42.82290054862239,31.495462470365506,-1.9601774397385237,8,2,115,870,6.308658155128187,7.822900548614569,0.0,2216.0,electron,-1
1,13,-12.626477461797096,-30.777055723592166,45.23079790831316,33.26642589919103,-1.9601128556865637,8,2,116,871,-6.44258321523096,10.230797908302925,0.0,2216.0,electron,-1
2,78,-27.002836647937215,-66.30127354551527,97.33683692056445,71.58918955256041,-1.9575582924084085,8,4,262,1241,7.513331074040645,-7.663163079427885,0.0,2216.0,electron,-1
3,81,-27.71844509574272,-68.08820490424836,99.95402554847033,73.51405202822528,-1.9574050541346912,8,4,263,1242,-6.826685919595519,-5.045974451524627,0.0,2216.0,electron,-1
4,152,-43.061735253075526,-106.84376234886662,156.62755137607314,115.19506324433812,-1.9539160158215558,8,6,478,1905,4.627517436597783,-18.372448623908483,0.0,2216.0,electron,-1
5,247,-63.39806232575062,-159.57372967258618,233.46951988938528,171.7064049716241,-1.9489698110946156,8,8,795,2950,4.264519073889053,-11.530480110603186,0.0,2216.0,electron,-1
6,395,-93.9035541166529,-241.85067117041652,352.7804546223507,259.44098485266375,-1.9411506132551508,13,2,528,5551,5.862478776608864,43.78045462230692,0.0,2216.0,electron,-1
7,566,-127.3901021652532,-337.1225659543034,490.08767338924633,360.3884884472412,-1.9320849325261964,13,4,851,6714,11.446563379225715,-24.91232661072875,0.0,2216.0,electron,-1
8,796,-169.8423022070881,-466.7244618214365,675.5185310800423,496.66702214009877,-1.9198025613079275,13,6,1342,8381,-13.455873044187584,-45.48146891991222,0.0,2216.0,electron,-1
9,1066,-215.4593687309178,-619.7068010758254,892.5792861019117,656.0939405859181,-1.9054024176163666,13,8,1959,10636,-17.652668229322078,-34.420713898053826,0.0,2216.0,electron,-1
10,1076,-217.19523300494484,-625.8641551852481,901.2774781278544,662.479969497808,-1.904825095011398,13,8,1958,10635,23.827569821281198,-25.722521872119923,0.0,2216.0,electron,-1
11,1465,-274.9411044599641,-848.8615455559051,1214.5,892.2771623465575,-1.8840275009643308,18,2,20,18159,-12.507723598129749,64.18959981343288,0.0,2216.0,electron,-1
12,1475,-276.2941498219594,-854.5877141718075,1222.5,898.1417585432905,-1.8834961613751953,18,2,19,18158,-57.7027491240096,-45.71327313819875,0.0,2216.0,electron,-1
13,1479,-276.7999682546902,-856.7353987078861,1225.5,900.3409164449643,-1.8832969037371665,18,2,21,18160,55.04215876501287,-43.34286241114237,0.0,2216.0,electron,-1
0,13,-31.126141898357876,6.438018094890748,53.57155782607168,31.784977370872085,2.937632389320057,8,2,128,883,-0.24428582859431727,18.57155782605311,0.0,2234.0,positron,1
1,91,-70.11738859518356,14.691312568566493,120.74504219149085,71.63995287823197,2.9350558947015837,8,4,287,1266,6.357538302247135,15.745042191475108,0.0,2234.0,positron,1
2,95,-72.23970563502739,15.148853818590792,124.40425358934036,73.81099404731276,2.9348853186819928,8,4,288,1267,-8.074175061687132,19.404253589320952,0.0,2234.0,positron,1
3,178,-113.71375346956232,24.262844106485108,195.97420048601148,116.27339907421644,2.9313771790592527,8,6,519,1946,-3.401236797895545,20.974200485990508,0.0,2234.0,positron,1
4,288,-168.13346614720862,36.72229293032558,290.06878681353516,172.09703436356824,2.926557959672508,8,8,934,3089,-2.3723610669084314,-24.931213186439912,0.0,2234.0,positron,1
5,464,-255.53897779366193,57.93231721129989,441.6621602031863,262.0235152601772,2.91865464666823,13,2,599,5622,3.3604553815658926,29.662160203156652,0.0,2234.0,positron,1
6,654,-349.2190632858716,82.3224387830755,604.8196124038279,358.79093925217063,2.9100862187162386,13,4,951,6814,-22.920246875745672,-13.180387596158885,0.0,2234.0,positron,1
7,665,-354.82895809148454,83.83790531517829,614.6136597775449,364.5989356374005,2.9095709132091394,13,4,950,6813,17.868462244153882,-3.38634022245176,0.0,2234.0,positron,1
8,929,-483.97842557223896,120.46196243005927,840.8753484133152,498.74462484510474,2.8976500730844985,13,6,1480,8519,-21.4602462423867,16.87534841329836,0.0,2234.0,positron,1
9,940,-489.7037407285433,122.16310722552554,850.941951891852,504.71138133642637,2.8971191912394705,13,6,1479,8518,19.118836553172116,26.941951891825056,0.0,2234.0,positron,1
10,1689,-851.6775639415453,243.47439206610912,1494.5,885.7959429311959,2.863143256217176,18,4,93,18330,-43.20968405582634,56.74154151090269,0.0,2234.0,positron,1
11,1698,-856.1234743039885,245.13679174038677,1502.5,890.5276244559187,2.862720649336944,18,4,94,18331,-31.417832551949402,-52.02652251435076,0.0,2234.0,positron,1
0,13,-31.126609492131895,6.429728780446591,53.56950154095232,31.78375734027962,2.9378907667406957,8,2,128,883,-0.23598333632443352,18.569501540933746,0.0,2234.0,electron,-1
1,91,-70.17710337048253,14.307950384489521,120.71281119357054,71.62082994266684,2.9404658051206565,8,4,287,1266,6.745523377435565,15.712811193554831,0.0,2234.0,electron,-1
2,95,-72.22144200529155,14.71244291624419,124.22521145386709,73.70476688713855,2.94062951318062,8,4,288,1267,-7.63738216355608,19.225211453847862,0.0,2234.0,electron,-1
3,178,-113.77562561547533,22.763606715279085,195.5647740393106,116.03049071205683,2.9441254152927145,8,6,519,1946,-1.9007232465986499,20.56477403929004,0.0,2234.0,electron,-1
4,287,-168.37155038152687,32.84856895166946,289.13983784990864,171.54593396537157,2.9489171636233125,8,8,934,3089,1.5086725023120342,-25.86016215006549,0.0,2234.0,electron,-1
5,468,-259.39814353887834,48.4256486449093,444.7913069490851,263.87959435715516,2.957032489789507,13,2,599,5622,13.620567831244017,32.79130694905229,0.0,2234.0,electron,-1
6,659,-355.5175109799952,63.2074615086048,608.7009344025236,361.0926249645273,2.9656411715771887,13,4,951,6814,-2.794323305426408,-9.299065597467143,0.0,2234.0,electron,-1
7,929,-492.05805810377274,81.28787266333711,840.84600303715,498.7272308456665,2.977871576212122,13,6,1481,8520,-21.627102666326536,16.846003037133165,0.0,2234.0,electron,-1
8,940,-498.07615221845174,82.00644190132513,851.0611658031207,504.7820419963984,2.978410289506717,13,6,1480,8519,19.49793921209695,27.061165803093665,0.0,2234.0,electron,-1
9,1689,-878.4116342591225,114.13786975225666,1494.5,885.7959429311953,3.0123799419893778,18,4,97,18334,56.44260279051498,55.996046887449864,0.0,2234.0,electron,-1
10,1692,-880.1893547305098,114.22702116647281,1497.5,887.570342308415,3.0125384164295053,18,4,95,18332,-59.68447929821511,57.56153148511977,0.0,2234.0,electron,-1
11,1698,-883.1522850596234,114.37434726837463,1502.5,890.5276244559183,3.0128025488696095,18,4,98,18335,58.695021135239635,-53.40861579078424,0.0,2234.0,electron,-1
12,1702,-884.9300803337842,114.4619943528466,1505.5,892.3019641527127,3.0129610252774754,18,4,96,18333,-53.38454584693114,-51.296776730860174,0.0,2234.0,electron,-1
0,35,24.07844295006176,-21.31156037871206,-154.36765278407216,32.15515542918225,-0.7245155271348593,8,2,70,825,8.261288878581656,20.632347215907203,0.0,2237.0,positron,1
1,40,24.849646732989036,-21.995384539995175,-159.31581273732348,33.185868736807414,-0.7245435143541098,8,2,71,826,-4.527098981977303,15.684187262660831,0.0,2237.0,positron,1
2,234,54.35124490477296,-48.294734918139135,-349.0504814481452,72.7079035835303,-0.7264626244697036,8,4,77,1056,-2.880460841592711,-34.05048144811115,0.0,2237.0,positron,1
3,488,92.85271892411653,-83.03308018948857,-598.0,124.56371790114098,-0.7296264331633877,7,14,41,688,6.943533138050573,-15.62988891810766,0.0,2237.0,positron,1
4,492,93.46941213369803,-83.5933728663329,-602.0,125.39690184286395,-0.7296788510078934,7,14,43,690,-4.598707650336028,-14.687664090695094,0.0,2237.0,positron,1
5,590,108.25167543287569,-97.06058418726289,-698.0,145.39319872950526,-0.7309443877027049,7,12,41,580,7.913296508642301,5.177760852359478,0.0,2237.0,positron,1
6,594,108.866836734502,-97.6225583605661,-702.0,146.22637259208358,-0.7309973845768215,7,12,43,582,-5.5552383892906585,6.120598184507367,0.0,2237.0,positron,1
7,717,127.2931024903136,-114.51299147220787,-822.0,171.22137470982832,-0.7325945690717804,7,10,43,474,-6.778058078376601,31.08694978840364,0.0,2237.0,positron,1
8,1122,187.7812942487357,-170.74941956941586,-1218.5,253.80539543717873,-0.7379292034229769,12,12,65,4918,4.664705582591132,-64.23771650177915,0.0,2237.0,positron,1
9,1408,230.12834086291096,-210.8552699335878,-1498.5,312.1201661653446,-0.7417212254926053,12,10,65,4748,4.553074799251526,-5.913286552246917,0.0,2237.0,positron,1
10,1715,275.158528313053,-254.18368305344947,-1798.5,374.5951954230348,-0.7457945238688143,12,8,65,4578,3.938719843608016,56.57424607035707,0.0,2237.0,positron,1
11,2075,327.6874365665335,-305.6370016354159,-2151.5,448.09935600515337,-0.7505952565839342,12,6,66,4409,-9.542483727179121,-22.002464497187503,0.0,2237.0,positron,1
12,2484,386.6077768456956,-364.54972096843534,-2551.5,531.3775232127675,-0.7560411792841948,12,4,66,4239,-14.20888887345803,61.18731649074553,0.0,2237.0,positron,1
13,2890,444.44663368328867,-423.653345504681,-2948.5,614.0154455302537,-0.7614501004161548,12,2,64,4067,14.703075074244854,-8.160026971212368,0.0,2237.0,positron,1
0,35,24.08348295706168,-21.307058621475196,-154.37145072252702,32.15594654868771,-0.7243068133950187,8,2,70,825,8.268046651053321,20.628549277452354,0.0,2237.0,electron,-1
1,40,24.853607660546775,-21.9871648413467,-159.30390287473804,33.1833878846772,-0.7242789179485875,8,2,71,826,-4.517974707047796,15.69609712524626,0.0,2237.0,electron,-1
2,233,54.50875483130071,-48.0362214235326,-348.79432041298844,72.65454508776104,-0.7223628144393367,8,4,77,1056,-2.577742153949751,-33.79432041295464,0.0,2237.0,electron,-1
3,488,93.71372925028571,-82.06008023003125,-598.0,124.56371790114095,-0.7191959281345779,7,14,41,688,8.240374247781656,-15.709077547228222,0.0,2237.0,electron,-1
4,492,94.34489331085476,-82.60401986557484,-602.0,125.39690184286393,-0.7191435102900721,7,14,43,690,-3.278266418690623,-14.646171857301606,0.0,2237.0,electron,-1
5,594,110.14327896956725,-96.18009221908095,-702.0,146.2263725920835,-0.7178249767211443,7,12,43,582,-3.630049132261031,6.181093419028132,0.0,2237.0,electron,-1
6,717,129.15017868509506,-112.41436964699585,-822.0,171.2213747098282,-0.7162277922261856,7,10,43,474,-3.9771298095811325,31.174963375575874,0.0,2237.0,electron,-1
7,1119,191.8483184666227,-165.21085045406224,-1215.5,253.1805727267106,-0.7109337115636237,12,12,68,4921,-17.955854106783978,-65.45652885018498,0.0,2237.0,electron,-1
8,1122,192.32849598634854,-165.61077375778368,-1218.5,253.8053954371788,-0.7108931578749904,12,12,65,4918,11.522900263668337,-64.45655465271388,0.0,2237.0,electron,-1
9,1405,236.80559405540652,-202.36720875267437,-1495.5,311.49538769343354,-0.7071418244030452,12,10,68,4751,-20.913181697207722,-7.207015514047868,0.0,2237.0,electron,-1
10,1408,237.28881464629697,-202.76344979023634,-1498.5,312.1201661653447,-0.707101135805362,12,10,65,4748,15.352666734882433,-6.257890757864447,0.0,2237.0,electron,-1
11,1712,285.28776629869924,-241.7949672474044,-1795.5,373.97047448411564,-0.7030686070185017,12,8,68,4581,-23.587527891075904,55.22628519778853,0.0,2237.0,electron,-1
12,1715,285.77421611191954,-242.18723715266157,-1798.5,374.5951954230348,-0.7030278374291542,12,8,65,4578,19.949545357670985,56.0633565996769,0.0,2237.0,electron,-1
13,2075,343.2365406218697,-288.065461369747,-2151.5,448.0993560051539,-0.6982271047140349,12,6,66,4409,13.920689825629088,-22.117142574414057,0.0,2237.0,electron,-1
14,2484,408.88050214756726,-339.3800335012213,-2551.5,531.377523212769,-0.692781182013774,12,4,66,4239,19.400045595822863,61.02305022156936,0.0,2237.0,electron,-1
15,2887,474.0838406323083,-389.2211230994108,-2945.5,613.3910421708541,-0.6874131450077356,12,2,67,4070,-4.131346636443939,-8.62285631279591,0.0,2237.0,electron,-1
0,32,-31.968754624959736,0.29167247396686424,-145.4891181519306,31.97008515945734,3.1324692334029196,8,2,80,835,6.009525925198895,29.51088184803989,0.0,2239.0,positron,1
1,41,-33.939373591658125,0.31259145215368445,-154.45749441979285,33.94081308999684,3.1323826246311146,8,2,65,820,-6.996281733525969,20.542505580186603,0.0,2239.0,positron,1
2,217,-71.64205368259948,0.8679123178724014,-326.05347979720915,71.64731067982929,3.129478681167838,8,4,96,1075,6.219266721269595,-11.053479797198095,0.0,2239.0,positron,1
3,227,-73.84221634938106,0.9094220226340429,-336.06773755948404,73.8478162426219,3.129277529638728,8,4,65,1044,-8.22330358925104,-21.067737559462973,0.0,2239.0,positron,1
4,495,-131.3813551979466,2.351578403979526,-598.0,131.40239881615202,3.123695690022436,7,14,108,755,3.718553908197405,-8.650611067836826,0.0,2239.0,positron,1
5,598,-153.34336390421836,3.0832404318366344,-698.0,153.37435778193841,3.1214885880849095,7,12,108,647,4.001954985135161,13.32175429336154,0.0,2239.0,positron,1
6,1128,-266.92973232559916,8.467573714478736,-1215.5,267.0640031977843,3.109881180048918,12,12,168,5021,7.067380702115698,-51.02953301243618,0.0,2239.0,positron,1
7,1131,-267.587802941401,8.506592370985155,-1218.5,267.7229807035103,3.109813445304221,12,12,1,4854,-24.05109259492309,-51.35953539701832,0.0,2239.0,positron,1
8,1415,-328.32504128768585,12.496727266700674,-1495.5,328.56278080290673,3.10354895852645,12,10,168,4851,6.614862365983148,10.496179238990514,0.0,2239.0,positron,1
9,1722,-394.04289442507235,17.682289640865598,-1795.5,394.4394326304511,3.096748715535292,12,8,168,4681,5.259225173985141,76.40436178045069,0.0,2239.0,positron,1
10,1728,-395.356506940402,17.79515998779484,-1801.5,395.75678806447195,3.0966125989576545,12,8,169,4682,4.40062308381197,-74.26807489165058,0.0,2239.0,positron,1
11,2087,-471.927185304577,25.00031741645897,-2151.5,472.58891660768376,3.088667179091023,12,6,169,4512,1.5001484599465027,2.586139863730575,0.0,2239.0,positron,1
12,2490,-557.9738272766467,34.57072338615336,-2545.5,559.0437611146297,3.0797141438084177,12,4,170,4343,-5.321240124282639,-62.981995129360904,0.0,2239.0,positron,1
13,2900,-645.1407938411224,45.86505920630477,-2945.5,646.7690836256411,3.0706189649139852,12,2,170,4173,-12.038129206133977,24.656612132036386,0.0,2239.0,positron,1
0,32,-31.969322661371237,0.281602552825323,-145.49129219897816,31.970562888767258,3.132784357181479,8,2,80,835,6.019611854861621,29.50870780099233,0.0,2239.0,electron,-1
1,41,-33.93356413458538,0.29597564768234785,-154.43037987821964,33.93485489080571,3.132870665495319,8,2,65,820,-6.978679610082784,20.56962012175979,0.0,2239.0,electron,-1
2,217,-71.62317651915811,0.41684097825667715,-325.94916811972945,71.62438949893838,3.1357728018005315,8,4,96,1075,6.6707328891292805,-10.9491681197185,0.0,2239.0,electron,-1
3,227,-73.72215877545997,0.41491584234553597,-335.50119738296706,73.723326360592,3.1359646108353907,8,4,65,1044,-7.71443210901381,-20.50119738294656,0.0,2239.0,electron,-1
4,495,-131.40239873671197,0.004569160145852931,-598.0,131.40239881615202,3.141557881316319,7,14,108,755,6.064030693921155,-8.737983081573722,0.0,2239.0,electron,-1
5,500,-132.28129082128262,-0.0070190633351724764,-602.0,132.28129100750417,-3.1415395919415054,7,14,2,649,-6.102173716333334,-7.859915653532856,0.0,2239.0,electron,-1
6,598,-153.37399589404342,-0.33317940506808064,-698.0,153.37435778193827,-3.1394203239257408,7,12,108,647,7.4161441021141945,13.19457137676008,0.0,2239.0,electron,-1
7,602,-154.25282606978942,-0.3487712348971978,-702.0,154.25322036149197,-3.1393316211701867,7,12,2,541,-6.775508574252775,14.103958683461714,0.0,2239.0,electron,-1
8,1128,-267.0386483861473,-3.6799554515674573,-1215.5,267.0640031977839,-3.1278129158897494,12,12,168,5021,19.20069108885968,-51.627116987140695,0.0,2239.0,electron,-1
9,1131,-267.6973128391642,-3.7071681190104617,-1218.5,267.72298070350996,-3.127745181145052,12,12,1,4854,-11.864363272760508,-50.54004399820413,0.0,2239.0,electron,-1
10,1418,-329.1545964824688,-6.643207614479706,-1498.5,329.2216283796463,-3.1214127566850127,12,10,1,4684,-12.50671312467348,10.983979174803007,0.0,2239.0,electron,-1
11,1725,-394.9543172315427,-10.658556579438923,-1798.5,395.09811126882295,-3.1146123934798133,12,8,1,4514,-12.32406970400859,76.90584898550166,0.0,2239.0,electron,-1
12,1731,-396.26973020187387,-10.748034359752307,-1804.5,396.41546301432834,-3.114476275336054,12,8,2,4515,-11.487867086614468,-73.75142337723672,0.0,2239.0,electron,-1
13,2090,-472.956494774161,-16.589542553179133,-2154.5,473.24735484858735,-3.1065307733922363,12,6,2,4345,-9.955405428824653,3.1422346173914097,0.0,2239.0,electron,-1
14,2493,-559.1598102519822,-24.627307511258532,-2548.5,559.7018828593368,-3.0975776844028635,12,4,3,4176,-4.670618210673165,-62.31803587393196,0.0,2239.0,electron,-1
15,2903,-646.5139487225327,-34.36879475857232,-2948.5,647.4268298008344,-3.0884824706483336,12,2,3,4006,0.48575460061232234,25.426216935795,0.0,2239.0,electron,-1
0,9,-18.081126386919173,26.004647976747293,29.111072753946377,31.67284085481269,2.1783634124199085,8,2,126,881,0.5922782284980361,-5.888927246047733,0.0,2244.0,positron,1
1,62,-40.381402929596604,58.487064096972574,65.32501761756582,71.07316208841289,2.175072630280934,8,4,251,1230,8.122111349169241,30.325017617535494,0.0,2244.0,positron,1
2,65,-41.38239068338119,59.96005218628418,66.96189138408695,72.85403294845054,2.1748917695829046,8,4,252,1231,-6.1089904819058845,31.96189138405499,0.0,2244.0,positron,1
3,122,-65.1836280095074,95.37514581108803,106.18079318474462,115.52196240961345,2.1703246543371386,8,6,460,1887,6.505440327215332,1.1807931847434348,0.0,2244.0,positron,1
4,125,-66.3234219234656,97.0902145616217,108.07350441000737,117.58106165220562,2.1700974329258806,8,6,461,1888,-7.744449050409811,3.0735044100042996,0.0,2244.0,positron,1
5,198,-95.67044507749146,141.87057511423288,157.28335702399988,171.11427218256372,2.16409942554461,8,8,768,2923,5.084274399809102,-17.7166429759824,0.0,2244.0,positron,1
6,323,-144.72794145188206,219.54462015053593,241.72328539118317,262.95630297435827,2.153624976919382,13,2,514,5537,8.787893685284526,35.72328539114744,0.0,2244.0,positron,1
7,450,-192.97057311385126,299.68330232985545,327.6983938658299,356.43754541744863,2.142881965143214,13,4,776,6639,-16.22105073328549,18.698393865811227,0.0,2244.0,positron,1
8,646,-264.11474584975554,425.5849601464406,460.62033278417584,500.8783857166611,2.1262197736342743,13,6,1158,8197,-4.281768250197835,48.62033278412722,0.0,2244.0,positron,1
9,863,-337.58201525714617,566.9783489396531,607.0816927665811,659.8682180491883,2.1078306537488354,13,8,1718,10395,-11.587654926028998,-10.918307233407967,0.0,2244.0,positron,1
10,1083,-406.880769079737,713.3999785567572,755.980700062405,821.2743084084026,2.0891216791620937,17,2,2140,14567,17.36419840153342,34.98070006237006,0.0,2244.0,positron,1
11,1348,-483.0745209836369,893.2488516772381,935.5208748105898,1015.5070181176862,2.066553570256898,17,4,3015,17962,-21.517099611138434,8.520874810581295,0.0,2244.0,positron,1
12,1357,-485.3850886309959,899.0774119122506,941.2835925231182,1021.7332709059397,2.065829077627446,17,4,3014,17961,20.313926311750006,14.283592523103874,0.0,2244.0,positron,1
0,9,-18.08886665357412,25.997734335272252,29.109918343170552,31.671584857379326,2.1786886839641815,8,2,126,881,0.6026565793465501,-5.890081656823558,0.0,2244.0,electron,-1
