event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
4.0,-1,1,24,23.5215434646646,23.501053019809433,-75.5,33.25,0.7849624060150376,21.070010513281368,0.01
4.0,-1,2,66,35.68244199735424,35.73532332448456,-114.4,50.5,0.7861386138613862,21.070010513281368,0.01
4.0,-1,3,161,62.30096483953952,62.85570602628262,-200.8,88.5,0.7898305084745764,21.070010513281368,0.01
4.0,-1,4,245,85.98988318135757,87.24671908132981,-277.6,122.5,0.7926530612244899,21.070010513281368,0.01
4.0,-1,5,683,206.3293282627408,216.40057370221123,-678.0874319895129,299.0,0.8092179607912678,21.070010513281368,0.01
4.0,-1,6,861,254.1799169089496,270.2472383580626,-841.4337013832952,371.0,0.8160264342077699,21.070010513281368,0.01
4.0,-1,7,1040,301.30043305142414,324.75690761402484,-1004.8193927542866,443.0,0.8228476211554753,21.070010513281368,0.01
4.0,-1,8,1216,347.0445403763602,379.1517994088396,-1165.9819371544468,514.0,0.8295823060039533,21.070010513281368,0.01
6.0,1,1,27,16.032070228140064,-29.129627944757296,88.5,33.25,-1.0676691729323309,5.75853934766141,0.01
6.0,1,2,76,24.189235464504875,-44.329796837372704,134.4,50.49999999999999,-1.0712871287128716,5.75853934766141,0.01
6.0,1,3,184,41.47423786769409,-78.18016112348405,235.60000000000002,88.5,-1.0830508474576273,5.75853934766141,0.01
6.0,1,4,281,56.18845944183181,-108.85360364064032,326.0,122.5,-1.0942857142857143,5.75853934766141,0.01
6.0,1,5,785,120.8451357025546,-273.49123053039773,797.1833966762824,299.0,-1.1547312906899867,5.75853934766141,0.01
6.0,1,6,991,141.3917504780723,-343.00054358083247,990.116760309939,371.0,-1.1797998900912612,5.75853934766141,0.01
6.0,1,7,1198,158.46142479000682,-413.6894691112176,1183.6843458285891,443.00000000000006,-1.204991771420113,5.75853934766141,0.01
6.0,1,8,1402,171.820156193212,-484.4314543108656,1375.312582424319,514.0,-1.2299546596852442,5.75853934766141,0.01
6.0,-1,1,27,16.119605493321814,-29.081279523770426,88.5,33.25,-1.0646616541353382,5.75853934766141,0.01
6.0,-1,2,76,24.626951552194665,-44.088130571003546,134.4,50.50000000000001,-1.0613861386138612,5.75853934766141,0.01
6.0,-1,3,184,44.05672156180937,-76.75451312610355,235.60000000000002,88.5,-1.0497175141242938,5.75853934766141,0.01
6.0,-1,4,281,62.184379631650906,-105.54313303018212,326.0,122.5,-1.0383673469387755,5.75853934766141,0.01
6.0,-1,5,785,167.06487339900605,-247.97243410543456,797.183396676282,299.0,-0.9779240744747932,5.75853934766141,0.01
6.0,-1,6,991,214.9418304202861,-302.39214529411475,990.116760309938,371.00000000000006,-0.9528554750735188,5.75853934766141,0.01
6.0,-1,7,1198,265.66942960499324,-354.4978902241275,1183.6843458285882,443.0,-0.927663593744666,5.75853934766141,0.01
6.0,-1,8,1402,318.4189746676653,-403.4914578669451,1375.3125824243182,514.0,-0.9027007054795334,5.75853934766141,0.01
8.0,1,1,21,8.67733347438851,-32.09776290918507,65.5,33.25,-1.3067669172932332,9.583855706293344,0.01
