event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight,n_merged
1599.0,-1,4,111,120.62682403612384,21.340555825892103,-63.6,122.5,0.17510204081632655,66.66438206164247,0.01,1
1599.0,1,5,310,294.9292592142949,49.17043887649611,-154.95926327237606,299.0,0.1652000172085834,66.66438206164247,0.01,1
1599.0,-1,5,310,294.13715480100234,53.70599748232253,-153.79170069856423,299.00000000000006,0.1805988546684654,66.66438206164247,0.01,1
1599.0,1,6,391,366.0717288678184,60.27013625110224,-190.9854156074757,371.0,0.163176370690181,66.66438206164247,0.01,1
1599.0,-1,6,391,364.8324613446768,67.36672137773164,-191.65597017382547,371.0,0.1825944072362511,66.66438206164247,0.01,1
1599.0,1,7,472,437.2720769661504,71.0079622697985,-230.59021519534764,443.0,0.1609832836458483,66.66438206164247,0.01,1
1599.0,-1,7,472,435.4566507384713,81.40334960941777,-229.6880116682224,443.00000000000006,0.1848048800185142,66.66438206164247,0.01,1
1599.0,1,8,552,507.54061554623166,81.23129674548038,-265.82097898335513,514.0,0.158702901889984,66.66438206164247,0.01,1
1599.0,-1,8,552,505.0499211531566,95.5017127762128,-266.58959048981427,514.0,0.1868869918402405,66.66438206164247,0.01,1
1601.0,0,1,11,-31.436256793591355,10.831603473516715,23.75,33.25,2.8097744360902257,11.16839153298932,0.01,2
1601.0,1,2,33,-47.71472944106699,16.539485916006413,36.0,50.5,2.807920792079208,11.16839153298932,0.01,1
1601.0,-1,2,33,-47.79602306896162,16.303072679445663,36.0,50.5,2.8128712871287136,11.16839153298932,0.01,1
1601.0,1,3,79,-83.43680557364364,29.505075422136954,62.8,88.5,2.8016949152542376,11.16839153298932,0.01,1
1601.0,-1,3,79,-83.92488333846785,28.086722069771,62.8,88.5,2.8186440677966105,11.16839153298932,0.01,1
1601.0,1,4,121,-115.2537816718666,41.506816432168186,87.2,122.5,2.795918367346939,11.16839153298932,0.01,1
1601.0,-1,4,121,-116.39249021140976,38.19735884046023,87.2,122.5,2.8244897959183675,11.16839153298932,0.01,1
1601.0,1,5,338,-277.9994208153679,110.07870832418044,212.0145884546156,299.0,2.7645674811037693,11.16839153298932,0.01,1
1601.0,-1,5,338,-286.8751352560422,84.28319388720085,214.4558292138197,299.0,2.8558359068003294,11.16839153298932,0.01,1
1601.0,1,6,426,-343.16085700372946,141.0022206224637,262.26888450098147,371.0,2.751731605188185,11.16839153298932,0.01,1
1601.0,-1,6,426,-357.24896481008585,100.0708606044838,262.4629263995839,371.0,2.868477140772095,11.16839153298932,0.01,1
1601.0,1,7,515,-407.56637002695146,173.6048790300955,315.43475939757906,443.0,2.7389135031012724,11.16839153298932,0.01,1
1601.0,-1,7,515,-428.1014950522777,113.92150777620812,317.0850992983835,443.0,2.881511310937324,11.16839153298932,0.01,1
1601.0,1,8,603,-470.2912442943254,207.4178042987033,367.64060626941415,514.0,2.726213813450564,11.16839153298932,0.01,1
1601.0,-1,8,603,-498.3611669941304,125.8258607451127,366.7407698244015,514.0,2.8942819299922133,11.16839153298932,0.01,1
1602.0,0,1,10,18.632963859481663,27.53861212572722,-10.5,33.25,0.9759398496240602,76.3180600471871,0.01,2
1602.0,0,2,28,28.26651682254232,41.84797966116146,-16.0,50.5,0.9767326732673267,76.3180600471871,0.01,2
1602.0,1,3,68,49.65302597016761,73.25863097277932,-27.6,88.5,0.9751412429378533,76.3180600471871,0.01,1
1602.0,-1,3,68,49.487343091734616,73.37065403634445,-27.6,88.5,0.9774011299435027,76.3180600471871,0.01,1
1602.0,1,4,103,68.81549293234953,101.34435323429597,-38.400000000000006,122.5,0.9742857142857144,76.3180600471871,0.01,1
1602.0,-1,4,103,68.40127043673236,101.62438783402833,-38.400000000000006,122.5,0.9783673469387756,76.3180600471871,0.01,1
1602.0,1,5,288,169.1428699639965,246.55970786067743,-93.48843350963536,299.00000000000006,0.9695202351331366,76.3180600471871,0.01,1
1602.0,-1,5,288,165.7736621932419,248.8374829543189,-94.83174201531205,299.0,0.9831220717535756,76.3180600471871,0.01,1
1602.0,1,6,364,210.36241443475828,305.5955735824376,-115.0751679790838,371.0,0.9679193628659654,76.3180600471871,0.01,1
1602.0,-1,6,364,205.08891572462537,309.15940329690363,-118.50486337107203,371.0,0.985075366681344,76.3180600471871,0.01,1
1602.0,1,7,439,251.85229378606857,364.4439903671013,-138.08785023272415,443.00000000000006,0.9660962832524496,76.3180600471871,0.01,1
1602.0,-1,7,439,244.22927196665827,369.59580992570267,-138.77236440994997,443.00000000000006,0.9868655870140376,76.3180600471871,0.01,1
1602.0,1,8,514,293.0645924154599,422.2666748304445,-162.63863308079598,514.0,0.9640901561383424,76.3180600471871,0.01,1
1602.0,-1,8,514,282.59959808451026,429.3407355032519,-162.51799187410845,514.0,0.9886659582902207,76.3180600471871,0.01,1
1603.0,0,1,18,22.40084966966544,-24.57161846678094,-52.5,33.25,-0.831578947368421,48.87990106755476,0.01,2
1603.0,0,2,50,34.03692178599155,-37.305995903263934,-79.60000000000001,50.50000000000001,-0.8311881188118811,48.87990106755476,0.01,2
1603.0,1,3,121,59.50848360135051,-65.50565150784928,-139.6,88.5,-0.8333333333333334,48.87990106755476,0.01,1
1603.0,-1,3,121,59.76707945521234,-65.26979556727854,-139.6,88.5,-0.8293785310734465,48.87990106755476,0.01,1
1603.0,1,4,184,82.24706089216339,-90.78364926902182,-193.2,122.5,-0.8346938775510204,48.87990106755476,0.01,1
1603.0,-1,4,184,82.83817562254484,-90.24459351965864,-193.2,122.5,-0.8281632653061225,48.87990106755476,0.01,1
1603.0,1,5,514,199.0980603313592,-223.0716530003094,-472.2577062817639,299.0,-0.8421238646448436,48.87990106755476,0.01,1
1603.0,-1,5,514,203.68756460273127,-218.8889582098836,-469.2107054395201,299.0,-0.8213557726740749,48.87990106755476,0.01,1
1603.0,1,6,649,246.2803391283556,-277.46530334227765,-583.9319879391222,371.0,-0.8448701414236569,48.87990106755476,0.01,1
1603.0,-1,6,649,253.59716628868625,-270.7941602958757,-588.4632233036889,371.0,-0.8181806146322587,48.87990106755476,0.01,1
1603.0,1,7,783,293.09682674416405,-332.1795450543297,-698.2818296131917,443.0,-0.8478216650987136,48.87990106755476,0.01,1
1603.0,-1,7,783,303.74805232887104,-322.46879028274566,-699.8228117153052,443.0,-0.8152842391159923,48.87990106755476,0.01,1
1603.0,1,8,916,338.94252842970883,-386.41164892077984,-810.26376659235,514.0,-0.8507476568466842,48.87990106755476,0.01,1
1603.0,-1,8,916,353.5181652896784,-373.12317913822994,-811.2438385166134,514.0,-0.8123719366358018,48.87990106755476,0.01,1
1605.0,0,1,10,-16.59152802585718,-28.81464380774463,14.25,33.25000000000001,-2.093233082706767,19.2422015719833,0.01,2
1605.0,1,2,29,-25.278614417958927,-43.717749863278186,21.6,50.50000000000001,-2.095049504950495,19.2422015719833,0.01,1
1605.0,-1,2,29,-25.1486483940544,-43.79264189281375,21.6,50.50000000000001,-2.092079207920792,19.2422015719833,0.01,1
1605.0,1,3,70,-44.54933473874748,-76.46964609788009,38.0,88.5,-2.0983050847457627,19.2422015719833,0.01,1
1605.0,-1,3,70,-43.8128370514863,-76.8939874730132,38.0,88.5,-2.088700564971752,19.2422015719833,0.01,1
1605.0,1,4,107,-62.05932121811757,-105.6167157695528,52.400000000000006,122.5,-2.1020408163265305,19.2422015719833,0.01,1
1605.0,-1,4,107,-60.28325065354529,-106.6404224046484,52.400000000000006,122.5,-2.08530612244898,19.2422015719833,0.01,1
1605.0,1,5,299,-156.09493048070146,-255.0203377737253,127.45575747461665,298.99999999999994,-2.120056802754455,19.2422015719833,0.01,1
1605.0,-1,5,299,-142.39273041113475,-262.9169266632749,128.6695534481142,299.0,-2.067158485911797,19.2422015719833,0.01,1
1605.0,1,6,378,-196.0466176053592,-314.9709887045124,160.28966034054068,371.0,-2.1275436440181306,19.2422015719833,0.01,1
1605.0,-1,6,378,-174.25326617966363,-327.5313713611557,159.79583158299084,371.0,-2.059730665999374,19.2422015719833,0.01,1
1605.0,1,7,456,-236.8221039587222,-374.3852174920429,189.9836212674903,443.00000000000006,-2.134815474731944,19.2422015719833,0.01,1
1605.0,-1,7,456,-205.12607312903936,-392.6477990803717,189.05612521109933,443.0,-2.052216662391181,19.2422015719833,0.01,1
1605.0,1,8,534,-278.01466701010696,-432.3237732617296,219.49563991196013,514.0,-2.142284762721132,19.2422015719833,0.01,1
1605.0,-1,8,534,-234.60979794616583,-457.3338416383149,220.5613140483811,514.0,-2.044785503194265,19.2422015719833,0.01,1
1606.0,0,1,12,-25.01865838117078,-21.90043910076401,25.0,33.25,-2.422556390977444,20.08572675916149,0.01,2
1606.0,1,2,33,-38.07121827783369,-33.17879351093923,38.0,50.50000000000001,-2.4247524752475247,20.08572675916149,0.01,1
1606.0,-1,2,33,-37.97249960626405,-33.291729808651844,38.0,50.50000000000001,-2.4217821782178217,20.08572675916149,0.01,1
1606.0,1,3,81,-66.88901203142503,-57.94920249200915,66.8,88.5,-2.4276836158192094,20.08572675916149,0.01,1
1606.0,-1,3,81,-66.32936120225094,-58.58895665994854,66.8,88.5,-2.4180790960451977,20.08572675916149,0.01,1
1606.0,1,4,123,-92.85362101114536,-79.90278508987396,92.4,122.5,-2.4310204081632656,20.08572675916149,0.01,1
1606.0,-1,4,123,-91.56998879541992,-81.37067747049097,92.4,122.5,-2.415102040816327,20.08572675916149,0.01,1
1606.0,1,5,345,-229.9221801488704,-191.145994139533,225.78553476339908,299.0,-2.44802552368211,20.08572675916149,0.01,1
1606.0,-1,5,345,-219.9961103019349,-202.4912626559944,224.61457644592303,299.0,-2.397603635963596,20.08572675916149,0.01,1
1606.0,1,6,435,-286.9771111786282,-235.12791765243293,280.93578850758684,371.0,-2.455177923286461,20.08572675916149,0.01,1
1606.0,-1,6,435,-271.15504182503906,-253.21126217619408,279.6174510144043,371.0,-2.390401075075693,20.08572675916149,0.01,1
1606.0,1,7,525,-344.7165110837008,-278.2436468030866,333.0227174570936,443.0,-2.462497097310319,20.08572675916149,0.01,1
1606.0,-1,7,525,-321.6098656895944,-304.6573391387791,332.7299761449985,443.0,-2.383257040562286,20.08572675916149,0.01,1
1606.0,1,8,614,-402.2559493677583,-319.97836051558784,388.03173054216654,514.0,-2.4696263802883758,20.08572675916149,0.01,1
1606.0,-1,8,614,-370.64712948055103,-356.1133322522869,387.99456563203006,514.0,-2.3761898820649754,20.08572675916149,0.01,1
1607.0,0,1,10,27.652392531125678,18.463668711950575,12.25,33.25,0.5887218045112783,14.390286303125809,0.01,2
1607.0,1,2,28,42.04300355662923,27.975629607522,18.4,50.49999999999999,0.5871287128712872,14.390286303125809,0.01,1
1607.0,-1,2,28,41.9318795572652,28.14191672212476,18.4,50.49999999999999,0.5910891089108911,14.390286303125809,0.01,1
1607.0,1,3,69,73.93364393060028,48.64222748953025,32.4,88.5,0.5819209039548022,14.390286303125809,0.01,1
1607.0,-1,3,69,73.26731207506164,49.640215363105845,32.4,88.5,0.5954802259887005,14.390286303125809,0.01,1
1607.0,1,4,105,102.63077435946904,66.88179239804923,45.2,122.5,0.5775510204081633,14.390286303125809,0.01,1
1607.0,-1,4,105,101.1036128264356,69.16870299089183,45.2,122.5,0.6,14.390286303125809,0.01,1
1607.0,1,5,293,254.33098246744183,157.21562058887724,111.08644192120872,299.0,0.55366092906617,14.390286303125809,0.01,1
1607.0,-1,5,293,242.6623115294829,174.6883011628661,108.52890918692344,299.00000000000006,0.6239455280011605,14.390286303125809,0.01,1
1607.0,1,6,370,317.5322380010346,191.870471490676,136.25889836027636,371.0,0.5435423713665365,14.390286303125809,0.01,1
1607.0,-1,6,370,298.86436441326225,219.8205897632357,137.264045598965,371.0,0.6341690411666262,14.390286303125809,0.01,1
1607.0,1,7,447,381.3943206716716,225.3605381591776,162.62551523643947,443.0,0.5336910252952053,14.390286303125809,0.01,1
1607.0,-1,7,447,354.2249957241589,266.033179141662,164.29187608253935,443.0,0.6441592259487695,14.390286303125809,0.01,1
1607.0,1,8,523,445.1030110090879,257.05896131168777,188.6798592377296,514.0,0.5237312371975557,14.390286303125809,0.01,1
1607.0,-1,8,523,407.9313621478445,312.71073498715083,188.2229958893224,514.0,0.6540261488351518,14.390286303125809,0.01,1
1609.0,0,1,9,-9.798356761046822,31.77348076278968,-0.5,33.25000000000001,1.869924812030075,15.98231636750727,0.01,2
1609.0,1,2,27,-14.8041027002778,48.2813477777871,-0.8,50.5,1.8683168316831684,15.98231636750727,0.01,1
1609.0,-1,2,27,-14.947447127528758,48.23716227525964,-0.8,50.5,1.8712871287128714,15.98231636750727,0.01,1
1609.0,1,3,65,-25.564924918954084,84.7271185269996,-1.6,88.5,1.8638418079096046,15.98231636750727,0.01,1
1609.0,-1,3,65,-26.568339043703933,84.41784977395955,-1.6,88.5,1.8757062146892651,15.98231636750727,0.01,1
1609.0,1,4,99,-34.88773328459936,117.42698184941425,-2.0,122.5,1.859591836734694,15.98231636750727,0.01,1
1609.0,-1,4,99,-37.22913904133474,116.70578908623584,-2.0,122.5,1.879591836734694,15.98231636750727,0.01,1
1609.0,1,5,275,-78.94923971311263,288.3886571082876,-4.7651044025009615,299.0,1.838009228505824,15.98231636750727,0.01,1
1609.0,-1,5,275,-97.14202972682,282.7798190475297,-4.743602435625891,299.00000000000006,1.901691459104237,15.98231636750727,0.01,1
1609.0,1,6,347,-94.7003266070672,358.70997775433403,-5.609330153114053,371.0,1.828909769095844,15.98231636750727,0.01,1
1609.0,-1,6,347,-123.62664391176976,349.79630203178607,-7.819785888041669,371.0,1.910518816616785,15.98231636750727,0.01,1
1609.0,1,7,419,-109.24570440433006,429.3185018948074,-8.0553580882651,443.0,1.8199710961501916,15.98231636750727,0.01,1
1609.0,-1,7,419,-151.42369651581836,416.3170235931812,-6.15140085988894,443.0,1.919643039832604,15.98231636750727,0.01,1
1609.0,1,8,491,-122.31473846565238,499.2345187926003,-6.893899294629039,514.0000000000001,1.811067910525268,15.98231636750727,0.01,1
1609.0,-1,8,491,-179.93790115065096,481.4751828801756,-11.172324803683065,514.0,1.9284461480868156,15.98231636750727,0.01,1
1610.0,0,1,14,-8.089027930579649,32.25104846572127,-38.75,33.25,1.816541353383459,139.56991066346478,0.01,2
1610.0,0,2,41,-12.299811939530612,48.97922647666233,-58.8,50.5,1.816831683168317,139.56991066346478,0.01,2
1610.0,1,3,99,-21.46819934255461,85.85666204196583,-103.2,88.5,1.8158192090395482,139.56991066346478,0.01,1
1610.0,-1,3,99,-21.61368820280848,85.82015195903453,-103.2,88.5,1.8175141242937856,139.56991066346478,0.01,1
1610.0,1,4,152,-29.67914522616428,118.85031905150382,-142.8,122.5,1.8155102040816327,139.56991066346478,0.01,1
1610.0,-1,4,152,-29.9216349235508,118.7895019077938,-142.8,122.5,1.8175510204081633,139.56991066346478,0.01,1
1610.0,1,5,423,-71.69364389656828,290.277490386065,-348.5617061549904,299.0,1.8129335759631675,139.56991066346478,0.01,1
1610.0,-1,5,423,-73.8100215519127,289.7465801670594,-346.86159343745584,299.0,1.820231094706572,139.56991066346478,0.01,1
1610.0,1,6,533,-88.60846631699316,360.26315339894296,-432.8372268250045,371.0,1.8119641719639767,139.56991066346478,0.01,1
1610.0,-1,6,533,-91.97169532246592,359.4192638959569,-431.0665623613311,371.0,1.8213105293068232,139.56991066346478,0.01,1
1610.0,1,7,644,-105.32742803945808,430.2965638981943,-515.4957671439398,443.0,1.810854808210388,139.56991066346478,0.01,1
1610.0,-1,7,644,-110.23250609736562,429.06618906585294,-514.4799956455408,443.0,1.8222703013170884,139.56991066346478,0.01,1
1610.0,1,8,753,-121.6845278140102,499.38850176058446,-599.6156878895292,513.9999999999999,1.8098057514221653,139.56991066346478,0.01,1
1610.0,-1,8,753,-128.34539212145677,497.71825395618094,-596.6040008834312,513.9999999999999,1.823165936159937,139.56991066346478,0.01,1
1611.0,0,1,10,8.435753911350899,32.1620981272542,9.5,33.25,1.3142857142857143,48.37802532646486,0.01,2
1611.0,1,2,28,12.832923968946384,48.84225693400379,14.4,50.5,1.3138613861386141,48.37802532646486,0.01,1
1611.0,-1,2,28,12.736181531569644,48.86757288831628,14.4,50.5,1.315841584158416,48.37802532646486,0.01,1
1611.0,1,3,67,22.56358694728886,85.57531503928065,25.200000000000003,88.49999999999999,1.3129943502824861,48.37802532646486,0.01,1
1611.0,-1,3,67,22.224977927969565,85.66388011350678,25.200000000000003,88.49999999999999,1.3169491525423733,48.37802532646486,0.01,1
1611.0,1,4,102,31.41751444498223,118.4026595398065,34.800000000000004,122.5,1.3114285714285714,48.37802532646486,0.01,1
1611.0,-1,4,102,30.59519524293512,118.61780653867564,34.800000000000004,122.5,1.3183673469387756,48.37802532646486,0.01,1
1611.0,1,5,286,78.64857470163183,288.47079869096257,85.77273461357937,299.0,1.304625845317293,48.37802532646486,0.01,1
1611.0,-1,5,286,72.629807632866,290.0446707719569,87.5475192112785,298.99999999999994,1.3254327216923412,48.37802532646486,0.01,1
1611.0,1,6,361,98.7081055933514,357.6278930539001,105.72719033610215,371.0,1.3014933681127516,48.37802532646486,0.01,1
1611.0,-1,6,361,89.06601851430216,360.150307990997,104.04422904718813,371.0,1.32835823291363,48.37802532646486,0.01,1
1611.0,1,7,436,119.1711510431309,426.6699388978034,125.59180977414256,443.00000000000006,1.2984319876447992,48.37802532646486,0.01,1
1611.0,-1,7,436,105.0234308107562,430.3708621418721,124.884112446784,443.0,1.331444267411568,48.37802532646486,0.01,1
1611.0,1,8,510,139.71471492699948,494.6471453802875,147.19042137403682,514.0,1.295514138224832,48.37802532646486,0.01,1
1611.0,-1,8,510,120.4732268211824,499.6821005592376,146.86076058630138,514.0,1.3342117566203278,48.37802532646486,0.01,1
1612.0,0,1,21,30.517133160122274,-13.201002184966239,66.25,33.25,-0.40827067669172934,11.411742091626737,0.01,2
1612.0,1,2,60,46.29664574703583,-20.171033502859206,100.8,50.5,-0.41089108910891087,11.411742091626737,0.01,1
1612.0,-1,2,60,46.39593463658669,-19.94159595412503,100.8,50.5,-0.4059405940594059,11.411742091626737,0.01,1
1612.0,1,3,145,80.9180903006339,-35.84009852244349,176.4,88.5,-0.4169491525423728,11.411742091626737,0.01,1
1612.0,-1,3,145,81.51389796925532,-34.463523294315564,176.4,88.5,-0.39999999999999997,11.411742091626737,0.01,1
1612.0,1,4,220,111.73073175435762,-50.22443211859921,244.4,122.5,-0.4224489795918368,11.411742091626737,0.01,1
1612.0,-1,4,220,113.100721004498,-47.05822891124039,244.4,122.5,-0.39428571428571435,11.411742091626737,0.01,1
1612.0,1,5,615,268.8682678137561,-130.80846518031737,594.7791551185286,299.0,-0.4528015880115362,11.411742091626737,0.01,1
1612.0,-1,5,615,279.4459504063965,-106.35300090484428,595.6913414521904,299.0,-0.3636582951639713,11.411742091626737,0.01,1
1612.0,1,6,776,331.5239946830286,-166.5318016158091,738.5495859304026,371.0,-0.4655034965208394,11.411742091626737,0.01,1
1612.0,-1,6,776,348.3339714005189,-127.68885765149,739.0246366032133,371.0,-0.3513597674189605,11.411742091626737,0.01,1
1612.0,1,7,937,393.34622096465296,-203.78358729992564,885.5701576208334,443.0,-0.4780043184526388,11.411742091626737,0.01,1
1612.0,-1,7,937,417.8457335806704,-147.15278770186927,885.9857751368772,443.0,-0.3386068133104316,11.411742091626737,0.01,1
1612.0,1,8,1096,453.3742454695963,-242.1730652753816,1027.4225998297245,514.0,-0.4905984358620725,11.411742091626737,0.01,1
1612.0,-1,8,1096,486.9110860047417,-164.66206097848726,1025.0997138320397,514.0,-0.3261033737778424,11.411742091626737,0.01,1
1613.0,0,1,10,28.59819457454213,16.96189161257167,-14.25,33.25,0.5353383458646618,40.464566140927,0.01,2
1613.0,1,2,29,43.45248538789883,25.731916244509264,-21.6,50.50000000000001,0.5346534653465346,40.464566140927,0.01,1
1613.0,-1,2,29,43.40144593903423,25.817910264021936,-21.6,50.50000000000001,0.5366336633663367,40.464566140927,0.01,1
1613.0,1,3,70,76.2088694679882,44.99397975742014,-38.0,88.49999999999999,0.5333333333333333,40.464566140927,0.01,1
1613.0,-1,3,70,76.00472913033381,45.33796587656516,-38.0,88.49999999999999,0.5378531073446329,40.464566140927,0.01,1
1613.0,1,4,107,105.5799429161781,62.121861319639926,-52.400000000000006,122.5,0.5318367346938776,40.464566140927,0.01,1
1613.0,-1,4,107,105.09501151380806,62.938768298343376,-52.400000000000006,122.5,0.5395918367346939,40.464566140927,0.01,1
1613.0,1,5,299,259.0070045894704,149.38665125636257,-129.87709078930257,299.00000000000006,0.5231610922383758,40.464566140927,0.01,1
1613.0,-1,5,299,255.19543491483188,155.80850425644243,-129.06655083008857,299.00000000000006,0.5481377110059752,40.464566140927,0.01,1
1613.0,1,6,378,322.0258741576444,184.2290323836201,-160.42462735092934,371.0,0.5196475121632135,40.464566140927,0.01,1
1613.0,-1,6,378,315.92787309653926,194.5008457583077,-157.9347413981362,371.0,0.5518471062780457,40.464566140927,0.01,1
1613.0,1,7,456,385.3242185094654,218.57320656949184,-189.7730367212315,443.0,0.5159866032599771,40.464566140927,0.01,1
1613.0,-1,7,456,376.4630192600304,233.50502163684203,-190.1072967874816,443.00000000000006,0.5551836454208724,40.464566140927,0.01,1
1613.0,1,8,534,447.9210921652306,252.1164318197189,-218.1501885452544,514.0,0.512662154046998,40.464566140927,0.01,1
1613.0,-1,8,534,435.8105537482702,272.5163504115416,-222.93148670600357,514.0,0.5588216333101047,40.464566140927,0.01,1
1614.0,0,1,12,-16.06889150312,29.109332281262617,28.0,33.25,2.075187969924812,41.45829775250208,0.01,2
1614.0,0,2,35,-24.429897043637006,44.19761877564612,42.400000000000006,50.49999999999999,2.075742574257426,41.45829775250208,0.01,2
1614.0,1,3,84,-42.63482606553173,77.55334684178275,74.4,88.5,2.073446327683616,41.45829775250208,0.01,1
1614.0,-1,3,84,-42.98491299465602,77.35985557666105,74.4,88.5,2.077966101694915,41.45829775250208,0.01,1
1614.0,1,4,129,-58.84144454203886,107.44270288952232,103.2,122.5,2.0718367346938775,41.45829775250208,0.01,1
1614.0,-1,4,129,-59.6728959138887,106.98315518459064,103.2,122.5,2.0795918367346937,41.45829775250208,0.01,1
1614.0,1,5,360,-141.3628080268496,263.4721171334152,250.99197863134907,299.0,2.0632453304912057,41.45829775250208,0.01,1
1614.0,-1,5,360,-147.8114252138484,259.90918140044784,252.45739712759692,299.0,2.08788622200167,41.45829775250208,0.01,1
1614.0,1,6,454,-174.3230871642272,327.4942156459153,313.42397738180927,371.0,2.0599438515166546,41.45829775250208,0.01,1
1614.0,-1,6,454,-184.5563818767515,321.83837855135096,312.08304342994825,371.0,2.0914606665379893,41.45829775250208,0.01,1
1614.0,1,7,548,-206.8063812086394,391.7653898590162,373.9614787816139,443.0,2.056500898131137,41.45829775250208,0.01,1
1614.0,-1,7,548,-221.6397817400856,383.5685168913205,373.2516964995049,443.0,2.094759488474605,41.45829775250208,0.01,1
1614.0,1,8,641,-238.3838249087315,455.3780319930719,431.81498682034135,514.0,2.0530553757849828,41.45829775250208,0.01,1
1614.0,-1,8,641,-258.7284825219026,444.1346331146825,434.0626782586105,514.0000000000001,2.09828250905042,41.45829775250208,0.01,1
1615.0,0,1,25,-32.529810608129864,-6.882826221787027,-79.0,33.25,-2.9330827067669176,11.361119375061552,0.01,2
1615.0,1,2,69,-49.43280067980955,-10.327062358203325,-120.0,50.5,-2.9356435643564356,11.361119375061552,0.01,1
1615.0,-1,2,69,-49.38107108404564,-10.571651649218875,-120.0,50.5,-2.9306930693069306,11.361119375061552,0.01,1
1615.0,1,3,167,-86.72973805059115,-17.612567605997747,-210.0,88.5,-2.9412429378531075,11.361119375061552,0.01,1
1615.0,-1,3,167,-86.42954280425772,-19.03113582125312,-210.0,88.5,-2.924858757062147,11.361119375061552,0.01,1
1615.0,1,4,254,-120.19620934591003,-23.645745047982096,-290.8,122.5,-2.9473469387755102,11.361119375061552,0.01,1
1615.0,-1,4,254,-119.48269115159124,-27.021038380740784,-290.8,122.5,-2.919183673469388,11.361119375061552,0.01,1
1615.0,1,5,709,-295.00394029974154,-48.72037774511295,-710.46452436657,298.99999999999994,-2.977918439792305,11.361119375061552,0.01,1
1615.0,-1,5,709,-289.4693129257296,-74.89003187545089,-708.6844746043733,299.0,-2.8884286749131025,11.361119375061552,0.01,1
1615.0,1,6,895,-366.76848602179575,-55.87376541168355,-881.2777315181,371.00000000000006,-2.990414309238428,11.361119375061552,0.01,1
1615.0,-1,6,895,-357.9650335605776,-97.47838092610368,-880.4903283252788,371.0,-2.875726630659801,11.361119375061552,0.01,1
1615.0,1,7,1081,-438.7639666187102,-61.11613205214612,-1050.6080539843197,443.0,-3.0031915682912875,11.361119375061552,0.01,1
1615.0,-1,7,1081,-425.9271531670929,-121.79926188190036,-1051.0692273173254,443.0,-2.863063380171287,11.361119375061552,0.01,1
1615.0,1,8,1265,-509.93666233733103,-64.50271625492086,-1218.723806968492,514.0,-3.015769254318097,11.361119375061552,0.01,1
1615.0,-1,8,1265,-492.38305044759454,-147.49553088796145,-1221.7736205179733,514.0,-2.850544676239434,11.361119375061552,0.01,1
1616.0,0,1,17,-17.853024906704682,28.050514731118575,50.25,33.25,2.137593984962406,8.1377079091528,0.01,2
1616.0,1,2,48,-26.98973604981674,42.682597718053934,76.4,50.5,2.1346534653465348,8.1377079091528,0.01,1
1616.0,-1,2,48,-27.28490544901575,42.49451652435018,76.4,50.5,2.1415841584158417,8.1377079091528,0.01,1
1616.0,1,3,117,-46.69143333228027,75.18084898015735,133.6,88.5,2.1265536723163843,8.1377079091528,0.01,1
1616.0,-1,3,117,-48.42022899275218,74.07922397197099,133.6,88.5,2.1497175141242937,8.1377079091528,0.01,1
1616.0,1,4,179,-63.77532821012083,104.589471323319,184.8,122.5,2.1183673469387756,8.1377079091528,0.01,1
1616.0,-1,4,179,-67.86515793484558,101.98318654797204,184.8,122.5,2.1579591836734697,8.1377079091528,0.01,1
1616.0,1,5,499,-144.68842166374063,261.6605828864095,451.724898151497,299.0,2.075910964069969,8.1377079091528,0.01,1
1616.0,-1,5,499,-176.1333432897704,241.61549077318665,451.88783304526106,298.99999999999994,2.2007096601809097,8.1377079091528,0.01,1
1616.0,1,6,630,-173.6742278135914,327.8387753048024,559.0040626676839,371.0,2.0579636089603928,8.1377079091528,0.01,1
1616.0,-1,6,630,-223.86775478922905,295.8449397330122,558.1898215714531,371.0,2.218575723549528,8.1377079091528,0.01,1
1616.0,1,7,761,-200.48465096590465,395.0378522712468,669.31236543416,443.0,2.040431838235719,8.1377079091528,0.01,1
1616.0,-1,7,761,-273.47209643310657,348.51400613530825,669.6449626861128,443.0,2.236125971446527,8.1377079091528,0.01,1
1616.0,1,8,890,-224.5381134856981,462.3620178953757,778.3270177062425,514.0,2.022884171870748,8.1377079091528,0.01,1
1616.0,-1,8,890,-324.3333665640471,398.7528900625442,778.0375484070885,514.0,2.253636295675359,8.1377079091528,0.01,1
1617.0,0,1,20,33.2498496241735,-0.0999998492472462,60.25,33.25,-0.0030075187969924788,25.09452690846388,0.01,2
1617.0,1,2,55,50.49960396091369,-0.1999994771758503,91.6,50.5,-0.00396039603960396,25.09452690846388,0.01,1
1617.0,-1,2,55,50.49990099013136,-0.0999999346469428,91.6,50.5,-0.0019801980198019794,25.09452690846388,0.01,1
1617.0,1,3,134,88.49796610948538,-0.599995403630213,160.4,88.5,-0.006779661016949154,25.09452690846388,0.01,1
1617.0,-1,3,134,88.4999858757066,0.0499999973400577,160.4,88.5,0.0005649717514124292,25.09452690846388,0.01,1
1617.0,1,4,205,122.4946020804597,-1.149983108501477,222.0,122.5,-0.009387755102040816,25.09452690846388,0.01,1
1617.0,-1,4,205,122.49934693935576,0.3999992891854407,222.0,122.5,0.0032653061224489797,25.09452690846388,0.01,1
