event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
1.0,1,1,31,33.16283989637798,-2.4059405660158673,101.24937901096358,33.25,-0.0724224074827512,13.48177314253139,0.01
1.0,1,2,86,50.361267247661104,-3.7406899376527933,153.77773071908553,50.5,-0.07414097346069921,13.48177314253139,0.01
1.0,1,3,208,88.2233836492923,-6.991750672741491,269.49626106656086,88.49999999999999,-0.07908524614782843,13.48177314253139,0.01
1.0,1,4,317,122.0693475696521,-10.262766874457862,373.0410091951061,122.49999999999999,-0.08387600136061628,13.48177314253139,0.01
1.0,1,5,883,297.2028487894984,-32.733265517002565,910.7721193899524,299.00000000000006,-0.10969566930159473,13.48177314253139,0.01
1.0,1,6,1114,368.316702442939,-44.53994501073775,1130.2888314810043,371.0,-0.12034403401297641,13.48177314253139,0.01
1.0,1,7,1346,439.2033446255392,-57.87419174156807,1349.9352014007259,442.99999999999994,-0.13101601404443652,13.48177314253139,0.01
1.0,1,8,1574,508.85872650567217,-72.5175596598888,1566.682719123686,514.0,-0.14155703559221924,13.48177314253139,0.01
1.0,-1,1,31,33.16487063311107,-2.3777838188125213,101.24937901096362,33.25,-0.07157338841403278,13.48177314253139,0.01
1.0,-1,2,86,50.376837765585464,-3.5248002411318056,153.77773071908553,50.50000000000001,-0.06985482243608476,13.48177314253139,0.01
1.0,-1,3,208,88.3136234119054,-5.740550484070037,269.4962610665607,88.50000000000001,-0.06491054974895569,13.48177314253139,0.01
1.0,-1,4,317,122.27868530302204,-7.3602391648984264,373.0410091951061,122.50000000000001,-0.060119794536167864,13.48177314253139,0.01
1.0,-1,5,883,298.82413069019066,-10.25372699323882,910.7721193899514,299.00000000000006,-0.03430012659518958,13.48177314253139,0.01
1.0,-1,6,1114,370.89623505400306,-8.773985569039702,1130.288831481003,371.0,-0.023651761883807906,13.48177314253139,0.01
1.0,-1,7,1346,442.96268336968257,-5.749881905776481,1349.9352014007236,443.00000000000006,-0.012979781852348032,13.48177314253139,0.01
1.0,-1,8,1574,513.9984714799391,-1.2535215539816684,1566.6827191236835,514.0000000000001,-0.0024387603045653654,13.48177314253139,0.01
2.0,1,1,12,33.19702594256844,-1.8761579273712663,-24.336308875331866,33.25,-0.056455787388572876,48.350277237637215,0.01
2.0,1,2,33,50.418171702643036,-2.8736670236484905,-36.96192167359277,50.5,-0.05693505262593799,48.350277237637215,0.01
2.0,1,3,80,88.3495716496685,-5.157827965344514,-64.77493868808511,88.5,-0.05831358533671924,48.350277237637215,0.01
2.0,1,4,122,122.28213507132917,-7.302701034357783,-89.660402644255,122.5,-0.05964925203969651,48.350277237637215,0.01
2.0,1,5,341,298.3322386683644,-19.971864487874832,-218.8491962061141,299.0,-0.0668453030340973,48.350277237637215,0.01
2.0,1,6,430,370.09631709179587,-25.878873141790205,-271.55240459978126,371.0,-0.06981106625625051,48.350277237637215,0.01
2.0,1,7,520,441.8271904067009,-32.2138761610717,-324.2580257397117,443.0,-0.0727817928842022,48.350277237637215,0.01
2.0,1,8,608,512.527416190997,-38.87991322753486,-376.23444397988266,514.0000000000001,-0.07571417409811143,48.350277237637215,0.01
2.0,-1,1,12,33.19746931992541,-1.8682962165060177,-24.33630887533187,33.24999999999999,-0.05621896923678411,48.350277237637215,0.01
2.0,-1,2,33,50.42157071554656,-2.8133976926730724,-36.96192167359278,50.50000000000001,-0.05573970399941898,48.350277237637215,0.01
2.0,-1,3,80,88.36926738938841,-4.808594499723637,-64.7749386880851,88.49999999999999,-0.05436117128863777,48.350277237637215,0.01
2.0,-1,4,122,122.32782346976283,-6.492580777359691,-89.66040264425496,122.5,-0.05302550458566056,48.350277237637215,0.01
2.0,-1,5,341,298.68605430206964,-13.698210301390455,-218.8491962061139,299.0,-0.04582945359125985,48.350277237637215,0.01
2.0,-1,6,430,370.6592337797195,-15.897559996151303,-271.55240459978137,371.0,-0.04286369036910657,48.350277237637215,0.01
2.0,-1,7,520,442.6475408919322,-17.667895809213803,-324.25802573971157,443.0,-0.03989296374115497,48.350277237637215,0.01
2.0,-1,8,608,513.6489562078777,-18.993414294371007,-376.2344439798823,513.9999999999999,-0.03696058252724579,48.350277237637215,0.01
3.0,1,1,10,-33.08630082007343,-3.2953297321525223,-13.590972119467857,33.25000000000001,-3.0423220264549555,47.54800641016002,0.01
3.0,1,2,29,-50.253806207581924,-4.980457976009905,-20.64193274185799,50.5,-3.042809143832176,47.54800641016002,0.01
3.0,1,3,70,-88.0807002291536,-8.604664266662597,-36.17452577117858,88.5,-3.044210966845565,47.54800641016002,0.01
3.0,1,4,106,-121.93567713128351,-11.744813431272041,-50.07218576740517,122.50000000000001,-3.045569129168394,47.54800641016002,0.01
3.0,1,5,297,-297.8243922889194,-26.488324932615647,-122.21967738573582,298.99999999999994,-3.052886649553449,47.54800641016002,0.01
3.0,1,6,375,-369.63874263358946,-31.752164402746427,-151.65266040671372,371.00000000000006,-3.0559024755554702,47.54800641016002,0.01
3.0,1,7,453,-441.4870833531557,-36.580804150862114,-181.08703672413014,443.0,-3.058923343787859,47.54800641016002,0.01
3.0,1,8,530,-512.3688906350939,-40.91601042823215,-210.1142304710879,514.0,-3.061905210179455,47.54800641016002,0.01
3.0,-1,1,10,-33.08550495056335,-3.303310788625308,-13.590972119467855,33.25,-3.04208080418994,47.54800641016002,0.01
