event,pT,eta,phi
253,33.18263278163075,-1.0821547253970845,2.3380409939365148
254,10.72265226595853,0.6561549267894321,-1.4193849839906156
255,18.64245202780985,-0.5967306349710081,-2.8130811313302235
256,44.50233350603345,0.8765431837293691,-0.4043194351315113
257,17.378398193168746,0.0762903392031642,-1.268209379562366
258,54.5470786309076,0.6113866304934465,-0.3364589017657345
259,23.405467373805617,-1.978441377879542,3.141308904967763
260,27.37634212947189,0.8573101464085516,-1.2166288179735552
261,27.25134720629399,-1.3047644208843032,-2.392609481941217
262,15.245369072462662,2.087885103174764,-2.887317910409581
264,34.30157220215143,0.4097884613097959,0.2274789823459614
265,15.442667526469116,0.0088705024511514,-2.637175886478362
266,23.994820670839,1.1675645584729817,-1.3031616002861863
267,12.309669827752984,-1.841953018459335,1.3274665085653017
268,70.79133671239538,1.8073007330930035,-2.0334461678283247
269,28.55620760504208,-2.2089981792101505,0.3346058977301919
272,25.085451268739664,-1.8305601044451767,-1.2037682461091896
273,24.798386177733185,2.363642931564707,-1.0672333738775523
274,55.08367831311664,0.83214592923559,-2.246822225669639
275,55.67894729918893,-1.2366873357167678,1.208467383283052
276,60.5194992963204,2.403839506458603,-1.7127247608677647
277,45.72424869680213,1.4658887025247345,0.1504338647421731
278,10.934457483543788,-0.760966348970113,-0.908471246770612
279,9.64728832827296,-1.2449762268086688,2.925471993544256
280,63.787434376586766,2.21904853738154,-1.5771665296576929
281,6.558276641991742,1.93773868600941,0.2949718286300719
282,7.404590122614436,2.435986566946927,-0.9798622680178656
283,79.96285286281368,2.265469152425477,0.8012688729129911
284,15.560126406413929,0.5219089554640816,-2.963707091680197
285,12.840841358346164,2.08898809652436,0.4792615134456067
286,38.097109898924245,-1.9502683587318133,1.8491601318626127
287,18.99446044158429,-1.104625876975982,-0.5098231300536049
288,11.763534313443248,-1.7579481274374176,2.095977556243101
289,19.84509196399688,2.3480070729639144,0.2221970716836444
290,16.048435769669588,-0.2371939552792147,-0.4320866009026935
291,9.748492528502217,-1.984335102721657,2.4169358593154127
292,44.96189042911958,1.764271875500062,-0.0661256694133553
293,38.585302051298754,0.0571287091724171,2.0953146058125167
294,31.572991680455416,0.249802994606001,-0.9141851889638264
295,19.895414383329285,1.9858315911468047,-0.7223949042557458
296,12.385575350547487,-2.064158439571869,-0.8471618387272538
297,19.73677289087757,1.157978693361576,-2.075105331896579
298,57.21171856402124,1.8280443775145545,-1.9944760298414952
299,10.491590182341133,0.1936981039204477,-0.2232594573989385
301,12.160913464400288,0.0165267319507729,-0.8984046309194811
302,23.2606215213988,-0.510859394244551,-1.721519013923418
303,42.62988057700572,-1.503198570859768,1.3547600619095723
304,10.128545861079452,1.1647080847649556,2.16368977795668
305,31.86141409116461,-0.0336866715558109,-2.9489241338819823
306,28.81401932923569,-1.2174302075050578,0.4660435905948205
307,10.788692926672455,1.7357780765720308,-2.191020469781918
308,11.188286159296371,1.1408155751152849,-0.8709896396683418
310,14.795130041959847,1.7758689221684585,0.5864919713142008
311,46.78990574972693,0.2565389252933644,-1.13481725294209
312,12.096759586080962,0.4781454690473818,1.6623651775338868
313,30.904812902889464,0.7047100692191326,0.1374039855597015
314,47.914800598460914,-0.2936063506467317,2.3936840788566216
315,33.41941437599179,1.37682839159812,2.437608321350846
316,16.55247446216153,-1.9297838342868625,1.0983149493436044
318,11.599782517073209,-1.949033388875853,2.1130341949571902
319,41.957885286743405,-0.1090492568378405,1.5457589567705732
320,17.938641176261424,-1.6361336188870357,-1.9136377192036809
321,29.51812435976209,0.5199482060432846,-1.2067718223924224
322,23.72450357123342,-0.4821344636978165,0.1496971467097715
323,21.24799321322803,1.1171945586687966,-1.0888548126095527
324,10.933121249765186,-1.383577158322465,-1.8557059849547195
325,20.662558582635366,-1.3549347501918412,-0.1782827129875714
326,40.0525713262248,-1.868587541872732,0.4157119227963835
327,9.799152054000038,0.7236095058205336,0.0773627368523601
328,14.97876070570786,-1.0860431321741029,1.040472673131499
329,14.636256171178042,-0.9342303919652528,1.7963520001155464
330,12.624659414790775,-0.0787823826186429,0.6479127830748977
331,9.994025597371015,1.2575382518117069,0.5307483737517107
332,19.121474261558102,-1.4160199888787073,-0.4515584532444807
333,43.38458168069983,-0.7244775627411875,-0.9935994809575724
334,34.10470437631768,0.627659027725838,-1.485216301921728
335,12.754095538622687,0.7956487049720411,0.1016635372220602
336,85.42417922803413,-1.971283362746442,-0.414211859412098
337,22.507520891758748,0.3509241259635808,2.5047355782555307
338,13.012744411092232,-1.5473170230759798,2.3218623013186552
339,14.041010771156618,0.6485104741969401,2.992466913892556
340,15.387095450689404,0.344006414373413,-1.731895395982167
341,41.77895495878692,-1.2824803399297875,-0.8463975598064741
342,29.75648082706862,1.960329641489583,-0.855090447009064
343,35.043058917829875,-1.927159145997679,-2.035914114507094
344,14.581819739181537,1.3990473374097527,-1.0563869687109984
345,16.48762564516387,1.5845370290679497,-2.2497089207789003
346,22.336596298473264,-1.2182881243407324,0.3056236241781562
347,15.664315910332949,1.3289828229800968,2.9533197860780125
348,23.190049187140087,-0.4030707237287532,-1.851762093932731
349,37.05694136250951,-0.0687758564956562,2.465911846823716
350,22.273492874129737,1.5243536580784982,-2.2001371804174523
351,11.579143230046036,-1.1799591376435732,-1.6671960273404696
352,14.538325575249106,-1.2271413474039472,-0.1322844832972622
353,14.755762995122856,0.1641022999016424,0.766754965423706
354,18.28511896806563,1.6715904770776804,-1.0159704598273431
355,11.000944497158155,-1.017912459400191,1.280750659081599
356,50.38855409234995,-0.8289418192978035,-1.9235617969169303
357,28.11493558267886,-1.0935512874547546,-0.0214379487855113
358,22.55509613073708,-1.9240944130623323,0.4915113413908356
