event,id,charge,mass,px,py,pz,E,pT,eta,phi,xProd,yProd,zProd,tProd
893,211,1.0,0.13957,-0.17038418236829622,0.1709962267455925,3.1201030460261894,3.132537834070717,0.24139279020414614,3.2538361094448534,2.354401640616946,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,-0.0694856695815301,-0.10777379928372874,0.11241835493498586,0.2203658810150334,0.12823201663096087,0.7914320037724775,-2.143462254439898,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,0.23303432871626892,-0.224069919731381,0.9195373913307885,0.9846527947678323,0.3232836638134838,1.7680472055732124,-0.7657893760499522,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,0.08187223054659934,0.5935020646379772,0.892141636360534,1.0836716509590303,0.5991224940395888,1.1886908779260918,1.4337138216504222,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,0.09265031643652241,0.23015569052428858,0.01602404632856491,0.2851180071080049,0.24810425836027047,0.0645411207129901,1.1880893341502814,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,-0.5169702086214647,-0.4595729773602498,2.4267839526787673,2.5272961156146847,0.6917120196453763,1.9680182424901598,-2.4149028747649317,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,0.3607903200222215,0.5081578459594284,-2.5304775633598737,2.6098257671728944,0.6232126855511392,-2.109252707777913,0.9533927254600663,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,0.6328064287120243,-0.08239934992120501,-1.303024670644266,1.4575962082464062,0.6381485948325073,-1.4622106761172948,-0.12948403334450226,0.0,0.0,0.0,0.0
893,211,1.0,0.13957,-0.024649150189379687,-0.16650088725504414,-3.4515994495076754,3.4585182767774203,0.1683155550202521,-3.714493635333247,-1.7177709639853673,0.0,0.0,0.0,0.0
893,-211,-1.0,0.13957,-0.7851347163678986,-0.05635063509017378,-3.446097600132587,3.5376094147687844,0.7871543158245189,-2.1825163663118716,-3.0699435800154786,0.0,0.0,0.0,0.0
