event,particle,charge,x,y,z,px,py,pz,E,photon_pT
53.0,positron,1,-14.936575152979746,20.047411870348455,124.52996899020984,-3.253709866473459,4.36702933113802,27.12699428250445,27.668237961193626,10.891753407823098
53.0,electron,-1,-14.936575152979746,20.047411870348455,124.52996899020984,-3.253709866473459,4.36702933113802,27.12699428250445,27.668237961193626,10.891753407823098
442.0,positron,1,-23.086448776738777,9.59249096319703,-115.39714255487246,-45.956566679158826,19.095095778159177,-229.7129596540979,235.04185273426992,99.5314765029243
442.0,electron,-1,-23.086448776738777,9.59249096319703,-115.39714255487246,-45.956566679158826,19.095095778159177,-229.7129596540979,235.04185273426992,99.5314765029243
622.0,positron,1,-3.6359827700735217,-24.734179373808388,-106.84109031059008,-5.486758466029287,-37.32428800172395,-161.224982034108,165.57989559484153,75.45083149442897
622.0,electron,-1,-3.6359827700735217,-24.734179373808388,-106.84109031059008,-5.486758466029287,-37.32428800172395,-161.224982034108,165.57989559484153,75.45083149442897
675.0,positron,1,-24.728345790575627,-3.675447518564317,4.458882554088813,-9.372850074789595,-1.393114559340642,1.690062005542527,9.625351748508134,18.95163177142593
675.0,electron,-1,-24.728345790575627,-3.675447518564317,4.458882554088813,-9.372850074789595,-1.393114559340642,1.690062005542527,9.625351748508134,18.95163177142593
774.0,positron,1,-3.8615185781347963,-24.69997316336032,-40.72206617045962,-9.909506126159817,-63.38556462326517,-104.5017798104113,122.62361150210107,128.3109989716318
774.0,electron,-1,-3.8615185781347963,-24.69997316336032,-40.72206617045962,-9.909506126159817,-63.38556462326517,-104.5017798104113,122.62361150210107,128.3109989716318
777.0,positron,1,21.29238651499917,13.100926551045214,10.457179969364065,27.04517649217972,16.64054287829628,13.282507232465983,34.42054963474696,63.509030500475056
777.0,electron,-1,21.29238651499917,13.100926551045214,10.457179969364065,27.04517649217972,16.64054287829628,13.282507232465983,34.42054963474696,63.509030500475056
800.0,positron,1,-14.012211478213905,20.704055870524755,11.304966810971777,-1.8556515361212003,2.741859351738505,1.497128348454885,3.6335421588268537,6.621551276921402
800.0,electron,-1,-14.012211478213905,20.704055870524755,11.304966810971777,-1.8556515361212003,2.741859351738505,1.497128348454885,3.6335421588268537,6.621551276921402
810.0,positron,1,24.868484703666418,-2.5609507108707663,-9.732037206290764,20.792278646426833,-2.1411839689749725,-8.136854006257881,22.4301563351397,41.80447440643897
810.0,electron,-1,24.868484703666418,-2.5609507108707663,-9.732037206290764,20.792278646426833,-2.1411839689749725,-8.136854006257881,22.4301563351397,41.80447440643897
850.0,positron,1,-23.50388969238631,8.518636588570764,-88.11228495715636,-11.858650291946855,4.2979921021654315,-44.456163954418244,46.21093849294866,25.22699529131186
850.0,electron,-1,-23.50388969238631,8.518636588570764,-88.11228495715636,-11.858650291946855,4.2979921021654315,-44.456163954418244,46.21093849294866,25.22699529131186
1044.0,positron,1,5.548636026828335,-24.37647714994484,-1.174432621033975,1.9935678246293154,-8.758217386934978,-0.4219615549060851,8.992148576509742,17.964485460842724
1044.0,electron,-1,5.548636026828335,-24.37647714994484,-1.174432621033975,1.9935678246293154,-8.758217386934978,-0.4219615549060851,8.992148576509742,17.964485460842724
1148.0,positron,1,23.06414130114109,-9.646003630571464,-1.074095168403348,4.756818100615115,-1.9894208966813498,-0.22152462873575557,5.160832016993823,10.31215088068285
1148.0,electron,-1,23.06414130114109,-9.646003630571464,-1.074095168403348,4.756818100615115,-1.9894208966813498,-0.22152462873575557,5.160832016993823,10.31215088068285
1205.0,positron,1,-21.848277649160508,12.15124535861216,79.1283714334489,-9.369572477873646,5.2110274279820405,33.93397974463646,35.58733871172029,21.442359503870687
1205.0,electron,-1,-21.848277649160508,12.15124535861216,79.1283714334489,-9.369572477873646,5.2110274279820405,33.93397974463646,35.58733871172029,21.442359503870687
1270.0,positron,1,9.822658208436454,-22.989462493069208,45.79550864514852,2.2137840363522105,-5.181255826224624,10.321174148988035,11.758949251958416,11.268762433629435
1270.0,electron,-1,9.822658208436454,-22.989462493069208,45.79550864514852,2.2137840363522105,-5.181255826224624,10.321174148988035,11.758949251958416,11.268762433629435
1370.0,positron,1,-14.102217268973854,20.64285513437169,79.12428818614184,-6.105164297929951,8.936752268806622,34.25466861838415,35.92382070958003,21.64611486791464
1370.0,electron,-1,-14.102217268973854,20.64285513437169,79.12428818614184,-6.105164297929951,8.936752268806622,34.25466861838415,35.92382070958003,21.64611486791464
1379.0,positron,1,20.395146126372588,14.45814699343969,1.8778450306887788,24.94140278348815,17.680994557816085,2.2964331309603914,30.65884450671103,61.145437813845525
1379.0,electron,-1,20.395146126372588,14.45814699343969,1.8778450306887788,24.94140278348815,17.680994557816085,2.2964331309603914,30.65884450671103,61.145437813845525
1684.0,positron,1,-5.879200136512646,-24.29886840482144,74.23644096781786,-3.0919080303914988,-12.77892648758481,39.041407444284026,41.1957807630113,26.29531193528581
1684.0,electron,-1,-5.879200136512646,-24.29886840482144,74.23644096781786,-3.0919080303914988,-12.77892648758481,39.041407444284026,41.1957807630113,26.29531193528581
1914.0,positron,1,-22.277185793454738,11.345791868525465,3.8277075389338826,-20.426188271795038,10.403077073909095,3.509665698555354,23.18988859904519,45.84553107645325
1914.0,electron,-1,-22.277185793454738,11.345791868525465,3.8277075389338826,-20.426188271795038,10.403077073909095,3.509665698555354,23.18988859904519,45.84553107645325
