event,particle,charge,x,y,z,px,py,pz,E,photon_pT
138.0,positron,1,17.630639674569146,-17.72457459758931,-2.5085032538733034,8.503700923639855,-8.549008099465176,-1.2099142079164116,12.11867819830003,24.11625749434887
138.0,electron,-1,17.630639674569146,-17.72457459758931,-2.5085032538733034,8.503700923639855,-8.549008099465176,-1.2099142079164116,12.11867819830003,24.11625749434887
143.0,positron,1,20.61698493661727,-14.14001174410038,-116.72864715952143,5.282948713155912,-3.6232726112551132,-29.910845751483805,30.589154043391975,12.812127305222525
143.0,electron,-1,20.61698493661727,-14.14001174410038,-116.72864715952143,5.282948713155912,-3.6232726112551132,-29.910845751483805,30.589154043391975,12.812127305222525
154.0,positron,1,0.6147258101459401,24.992441100827676,56.53796090071119,0.2543068433194462,10.33916048146697,23.38927392842787,25.573835190114192,20.684575067628284
154.0,electron,-1,0.6147258101459401,24.992441100827676,56.53796090071119,0.2543068433194462,10.33916048146697,23.38927392842787,25.573835190114192,20.684575067628284
169.0,positron,1,-24.99950565404453,-0.15721658117238005,4.299049308540613,-5.413774483052866,-0.03404607784018883,0.9309817470009794,5.4933450922019835,10.827763072541
169.0,electron,-1,-24.99950565404453,-0.15721658117238005,4.299049308540613,-5.413774483052866,-0.03404607784018883,0.9309817470009794,5.4933450922019835,10.827763072541
181.0,positron,1,8.125540278846614,23.642664722421657,-7.323722026444485,3.0769313982485036,8.952864046722508,-2.773303618206897,9.864709546022299,18.933703437903954
181.0,electron,-1,8.125540278846614,23.642664722421657,-7.323722026444485,3.0769313982485036,8.952864046722508,-2.773303618206897,9.864709546022299,18.933703437903954
193.0,positron,1,20.780041906306714,-13.899275462128836,30.655582441806278,4.474132741562389,-2.9926409056100893,6.600426781282071,8.517006344609412,10.76545649362838
193.0,electron,-1,20.780041906306714,-13.899275462128836,30.655582441806278,4.474132741562389,-2.9926409056100893,6.600426781282071,8.517006344609412,10.76545649362838
212.0,positron,1,11.373311395233126,22.263148652134998,9.585649975711714,3.5655291369378235,6.979489300929166,3.0050979083552027,8.39385980148216,15.674982478859398
212.0,electron,-1,11.373311395233126,22.263148652134998,9.585649975711714,3.5655291369378235,6.979489300929166,3.0050979083552027,8.39385980148216,15.674982478859398
237.0,positron,1,21.337093253198983,-13.027987239182051,37.12540882972981,7.253919320642844,-4.429092905108924,12.621434288213822,15.216333755677855,16.99837750757192
237.0,electron,-1,21.337093253198983,-13.027987239182051,37.12540882972981,7.253919320642844,-4.429092905108924,12.621434288213822,15.216333755677855,16.99837750757192
250.0,positron,1,16.100445057193532,-19.12526258539454,-111.39408629416077,3.482667958290309,-4.136962609631879,-24.09552119221496,24.694889699402886,10.81544002640562
250.0,electron,-1,16.100445057193532,-19.12526258539454,-111.39408629416077,3.482667958290309,-4.136962609631879,-24.09552119221496,24.694889699402886,10.81544002640562
273.0,positron,1,12.063731856880226,-21.89672061486133,131.69408803303244,5.983221626630762,-10.86006667666525,65.31601704735058,66.48249447925964,24.798386177733185
273.0,electron,-1,12.063731856880226,-21.89672061486133,131.69408803303244,5.983221626630762,-10.86006667666525,65.31601704735058,66.48249447925964,24.798386177733185
284.0,positron,1,-24.605501003705285,-4.42372245474985,13.648186437352539,-7.657294118215981,-1.376673611655988,4.247350123670194,8.863936288068425,15.560126406413929
284.0,electron,-1,-24.605501003705285,-4.42372245474985,13.648186437352539,-7.657294118215981,-1.376673611655988,4.247350123670194,8.863936288068425,15.560126406413929
285.0,positron,1,22.183392464842477,11.528100396456045,99.4115723727137,5.697068468619479,2.960610167079592,25.5305646004353,26.325492027966988,12.840841358346164
285.0,electron,-1,22.183392464842477,11.528100396456045,99.4115723727137,5.697068468619479,2.960610167079592,25.5305646004353,26.325492027966988,12.840841358346164
287.0,positron,1,21.820770946944126,-12.200571924340236,-33.58450374560037,8.28947541113204,-4.634865615631691,-12.758390556920915,15.905153613519627,18.99446044158429
287.0,electron,-1,21.820770946944126,-12.200571924340236,-33.58450374560037,8.28947541113204,-4.634865615631691,-12.758390556920915,15.905153613519627,18.99446044158429
295.0,positron,1,18.755610286964384,-16.529582050478947,89.3479584662577,7.463012773427798,-6.577257689550408,35.55229315981382,36.917779284410386,19.895414383329285
295.0,electron,-1,18.755610286964384,-16.529582050478947,89.3479584662577,7.463012773427798,-6.577257689550408,35.55229315981382,36.917779284410386,19.895414383329285
302.0,positron,1,-3.7538166379613123,-24.716570568114115,-13.334290171162362,-1.7463221615269557,-11.498455865836947,-6.203277538558314,13.18122834226091,23.2606215213988
302.0,electron,-1,-3.7538166379613123,-24.716570568114115,-13.334290171162362,-1.7463221615269557,-11.498455865836947,-6.203277538558314,13.18122834226091,23.2606215213988
307.0,positron,1,-14.5304392772125,-20.343705031562962,68.71346724187764,-3.1352889490301226,-4.3896397315266835,14.826569959991696,15.7773936550064,10.788692926672455
307.0,electron,-1,-14.5304392772125,-20.343705031562962,68.71346724187764,-3.1352889490301226,-4.3896397315266835,14.826569959991696,15.7773936550064,10.788692926672455
310.0,positron,1,20.822182316053908,13.836066044834132,71.70092504923973,6.161337902468285,4.09412792804932,21.216490204646362,22.46916609141249,14.795130041959847
310.0,electron,-1,20.822182316053908,13.836066044834132,71.70092504923973,6.161337902468285,4.09412792804932,21.216490204646362,22.46916609141249,14.795130041959847
354.0,positron,1,13.169882411850942,-21.24980464046715,64.1584437471061,4.816257333922591,-7.771104117981898,23.462895534435628,25.181220398918672,18.28511896806563
354.0,electron,-1,13.169882411850942,-21.24980464046715,64.1584437471061,4.816257333922591,-7.771104117981898,23.462895534435628,25.181220398918672,18.28511896806563
356.0,positron,1,-8.637357502616188,-23.460521208447176,-23.179779108302608,-8.704479114710809,-23.642834838931275,-23.359911068948584,34.35748886383587,50.38855409234995
356.0,electron,-1,-8.637357502616188,-23.460521208447176,-23.179779108302608,-8.704479114710809,-23.642834838931275,-23.359911068948584,34.35748886383587,50.38855409234995
367.0,positron,1,-12.021597502981674,-21.919881237732675,25.684796728501976,-9.30040352503873,-16.95812396657563,19.87081783219033,27.729494685522,38.682061692433074
367.0,electron,-1,-12.021597502981674,-21.919881237732675,25.684796728501976,-9.30040352503873,-16.95812396657563,19.87081783219033,27.729494685522,38.682061692433074
381.0,positron,1,6.318728083896467,24.188296248429282,-42.434601599217885,1.5301121183783755,5.857318865638699,-10.275754437194035,11.926464549148177,12.107754108599227
381.0,electron,-1,6.318728083896467,24.188296248429282,-42.434601599217885,1.5301121183783755,5.857318865638699,-10.275754437194035,11.926464549148177,12.107754108599227
413.0,positron,1,-13.605527529929953,-20.97354573343091,-75.85435655873363,-42.78829006955719,-65.96011486177088,-238.5558519752172,251.17816193147905,157.24597953085572
413.0,electron,-1,-13.605527529929953,-20.97354573343091,-75.85435655873363,-42.78829006955719,-65.96011486177088,-238.5558519752172,251.17816193147905,157.24597953085572
432.0,positron,1,15.321928447073509,-19.75445541296342,-37.358870358784586,4.875108575258574,-6.285443462026833,-11.886790222080085,14.302771232129606,15.908926190651025
432.0,electron,-1,15.321928447073509,-19.75445541296342,-37.358870358784586,4.875108575258574,-6.285443462026833,-11.886790222080085,14.302771232129606,15.908926190651025
434.0,positron,1,22.00822858298772,11.859084055649594,0.9222515456517008,34.60736964933277,18.648102643464032,1.450216678261348,39.3385929420542,78.62370549005507
434.0,electron,-1,22.00822858298772,11.859084055649594,0.9222515456517008,34.60736964933277,18.648102643464032,1.450216678261348,39.3385929420542,78.62370549005507
441.0,positron,1,-3.3081607598142755,-24.78015480958957,16.31956072422959,-0.7595437913175257,-5.68944924386551,3.7469222099756183,6.854645542773119,11.479850080806948
441.0,electron,-1,-3.3081607598142755,-24.78015480958957,16.31956072422959,-0.7595437913175257,-5.68944924386551,3.7469222099756183,6.854645542773119,11.479850080806948
