event,particle,charge,x,y,z,px,py,pz,E,photon_pT,weight
1.0,positron,1,-7.910644301317116,22.128526989793947,0.5414361151462161,-1.5026032289500015,4.2032475282999995,0.10284417095499941,4.464939324482522,8.927509450638745,0.01
1.0,electron,-1,-7.910644301317116,22.128526989793947,0.5414361151462161,-1.5026032289500015,4.2032475282999995,0.10284417095499941,4.464939324482522,8.927509450638745,0.01
2.0,positron,1,23.435883103817957,1.7347573732888282,-70.86006047534715,1.91187046085,0.14151936856999991,-5.780676404500006,6.090278818272146,3.8342020764436726,0.01
2.0,electron,-1,23.435883103817957,1.7347573732888282,-70.86006047534715,1.91187046085,0.14151936856999991,-5.780676404500006,6.090278818272146,3.8342020764436726,0.01
3.0,positron,1,-21.247146447561086,10.040356957593312,-44.62720379381841,-91.32880704000002,43.157504724500015,-191.8257255900001,216.79628734718872,202.0249609270577,0.01
3.0,electron,-1,-21.247146447561086,10.040356957593312,-44.62720379381841,-91.32880704000002,43.157504724500015,-191.8257255900001,216.79628734718872,202.0249609270577,0.01
4.0,positron,1,16.621928879543656,16.61208837935172,-53.28756928636883,7.451579069000001,7.4471675915,-23.88871585300001,26.10856336267511,21.070010513281368,0.01
4.0,electron,-1,16.621928879543656,16.61208837935172,-53.28756928636883,7.451579069000001,7.4471675915,-23.88871585300001,26.10856336267511,21.070010513281368,0.01
5.0,positron,1,5.590708271877176,-22.825292572468026,-97.91715828581431,1.5369679058499994,-6.2750085355,-26.918866519000016,27.68326890256912,12.920991055520592,0.01
5.0,electron,-1,5.590708271877176,-22.825292572468026,-97.91715828581431,1.5369679058499994,-6.2750085355,-26.918866519000016,27.68326890256912,12.920991055520592,0.01
6.0,positron,1,11.35854506108619,-20.57263848161617,62.545531456126646,1.39167295035,-2.5206031528,7.663210721499994,8.186268528258381,5.75853934766141,0.01
6.0,electron,-1,11.35854506108619,-20.57263848161617,62.545531456126646,1.39167295035,-2.5206031528,7.663210721499994,8.186268528258381,5.75853934766141,0.01
7.0,positron,1,-20.354270571195297,-11.745368002517973,-134.80722551446402,-1.8722250235,-1.0803615785499998,-12.399828334500011,12.58682447657454,4.3231505544112725,0.01
7.0,electron,-1,-20.354270571195297,-11.745368002517973,-134.80722551446402,-1.8722250235,-1.0803615785499998,-12.399828334500011,12.58682447657454,4.3231505544112725,0.01
8.0,positron,1,6.14469233690876,-22.682432763809416,46.20563463911627,1.2529754194999998,-4.625216227149999,9.421875216999997,10.570444889146417,9.583855706293344,0.01
8.0,electron,-1,6.14469233690876,-22.682432763809416,46.20563463911627,1.2529754194999998,-4.625216227149999,9.421875216999997,10.570444889146417,9.583855706293344,0.01
9.0,positron,1,19.47338299888326,13.154366369339291,60.41376048667102,0.209367881955,0.141429038055,0.6495379398000002,0.6969480741340162,0.5053200284947568,0.01
9.0,electron,-1,19.47338299888326,13.154366369339291,60.41376048667102,0.209367881955,0.141429038055,0.6495379398000002,0.6969480741340162,0.5053200284947568,0.01
10.0,positron,1,-18.692076946784734,-14.242761649886539,56.776443143896564,-1.92949115955,-1.470210227,5.8607529504999984,6.342939333869704,4.851578813688177,0.01
10.0,electron,-1,-18.692076946784734,-14.242761649886539,56.776443143896564,-1.92949115955,-1.470210227,5.8607529504999984,6.342939333869704,4.851578813688177,0.01
11.0,positron,1,0.8949544960046717,23.482952464502436,56.55688170801841,0.5793446930500001,15.2015816985,36.61183827700001,39.64656893642548,30.425234685013383,0.01
11.0,electron,-1,0.8949544960046717,23.482952464502436,56.55688170801841,0.5793446930500001,15.2015816985,36.61183827700001,39.64656893642548,30.425234685013383,0.01
12.0,positron,1,23.380125933335282,-2.3705930357998817,115.03649081772059,0.6303732046,-0.06391575190999996,3.101605250950001,3.165661184198415,1.2672104804173523,0.01
12.0,electron,-1,23.380125933335282,-2.3705930357998817,115.03649081772059,0.6303732046,-0.06391575190999996,3.101605250950001,3.165661184198415,1.2672104804173523,0.01
13.0,positron,1,-4.477765379584068,-23.06945203522178,39.86233617133165,-8.228146190499999,-42.391417993,73.24928881000002,85.03054169156093,86.36514827613009,0.01
13.0,electron,-1,-4.477765379584068,-23.06945203522178,39.86233617133165,-8.228146190499999,-42.391417993,73.24928881000002,85.03054169156093,86.36514827613009,0.01
14.0,positron,1,20.98972530424479,-10.567943586731806,128.26015557595096,0.41923518080500005,-0.21107726166500002,2.5617852894,2.6044299983303136,0.9387475639736084,0.01
14.0,electron,-1,20.98972530424479,-10.567943586731806,128.26015557595096,0.41923518080500005,-0.21107726166500002,2.5617852894,2.6044299983303136,0.9387475639736084,0.01
15.0,positron,1,-23.128787763163388,-4.160429858385265,-1.910621750845702,-18.353954663,-3.301528025649998,-1.5161825752499976,18.710065437541996,37.29706364182638,0.01
15.0,electron,-1,-23.128787763163388,-4.160429858385265,-1.910621750845702,-18.353954663,-3.301528025649998,-1.5161825752499976,18.710065437541996,37.29706364182638,0.01
16.0,positron,1,-14.616918230360517,18.40097012244068,130.87759731774344,-0.3711964852649999,0.467292443405,3.3236352122000015,3.376788427205983,1.1935645074088026,0.01
16.0,electron,-1,-14.616918230360517,18.40097012244068,130.87759731774344,-0.3711964852649999,0.467292443405,3.3236352122000015,3.376788427205983,1.1935645074088026,0.01
17.0,positron,1,-18.787887404178925,14.11613569245829,29.256940258328726,-32.65881747899999,24.537953053,50.85707888999999,65.23152590873181,81.69968174131078,0.01
17.0,electron,-1,-18.787887404178925,14.11613569245829,29.256940258328726,-32.65881747899999,24.537953053,50.85707888999999,65.23152590873181,81.69968174131078,0.01
18.0,positron,1,23.495088427417276,0.4804370800040458,5.17776038763068,0.60700083815,0.012412198878999992,0.13376859187999995,0.6216897267684036,1.214255459441405,0.01
18.0,electron,-1,23.495088427417276,0.4804370800040458,5.17776038763068,0.60700083815,0.012412198878999992,0.13376859187999995,0.6216897267684036,1.214255459441405,0.01
19.0,positron,1,-1.1250881401983543,-23.47305213807495,-47.82213103548911,-0.7532206119499999,-15.7146680905,-32.01581593150001,35.67254692679702,31.4654181275155,0.01
19.0,electron,-1,-1.1250881401983543,-23.47305213807495,-47.82213103548911,-0.7532206119499999,-15.7146680905,-32.01581593150001,35.67254692679702,31.4654181275155,0.01
20.0,positron,1,6.517146518598278,-22.578237337204214,111.83966739222465,0.08280201558000001,-0.286862287725,1.420951616700001,1.4519812818715254,0.5971470368441302,0.01
20.0,electron,-1,6.517146518598278,-22.578237337204214,111.83966739222465,0.08280201558000001,-0.286862287725,1.420951616700001,1.4519812818715254,0.5971470368441302,0.01
21.0,positron,1,3.8862664010825085,-23.176430559079137,-7.606418231629126,0.47718195636500044,-2.8457581993499996,-0.9339672472499997,3.0328760554272285,5.770976468033147,0.01
21.0,electron,-1,3.8862664010825085,-23.176430559079137,-7.606418231629126,0.47718195636500044,-2.8457581993499996,-0.9339672472499997,3.0328760554272285,5.770976468033147,0.01
22.0,positron,1,-16.293785850945778,-16.934064563580687,60.31437312478421,-2.1885593747499996,-2.27456074925,8.101345380500005,8.69455092071946,6.31297671113551,0.01
22.0,electron,-1,-16.293785850945778,-16.934064563580687,60.31437312478421,-2.1885593747499996,-2.27456074925,8.101345380500005,8.69455092071946,6.31297671113551,0.01
23.0,positron,1,-19.119158166984867,13.664105934374772,1.0629198929382058,-1.45048885815,1.0366373478,0.08063919176499999,1.7846673633256203,3.5656892284500112,0.01
23.0,electron,-1,-19.119158166984867,13.664105934374772,1.0629198929382058,-1.45048885815,1.0366373478,0.08063919176499999,1.7846673633256203,3.5656892284500112,0.01
24.0,positron,1,23.22046402172131,-3.613869202938392,7.571655591880383,0.6825733755000001,-0.10623090469500002,0.22257137112500003,0.7257612784505968,1.3815808598178858,0.01
24.0,electron,-1,23.22046402172131,-3.613869202938392,7.571655591880383,0.6825733755000001,-0.10623090469500002,0.22257137112500003,0.7257612784505968,1.3815808598178858,0.01
25.0,positron,1,18.795005108493594,14.10665739896237,-10.637540096230131,99.483900485,74.66799252,-56.305596845,136.53818439816692,248.7758474022441,0.01
25.0,electron,-1,18.795005108493594,14.10665739896237,-10.637540096230131,99.483900485,74.66799252,-56.305596845,136.53818439816692,248.7758474022441,0.01
26.0,positron,1,-13.582324363362178,-19.177342487644587,-15.367190569840735,-4.903779747150001,-6.9238122415,-5.548190123500001,10.137487134916954,16.968940068737798,0.01
26.0,electron,-1,-13.582324363362178,-19.177342487644587,-15.367190569840735,-4.903779747150001,-6.9238122415,-5.548190123500001,10.137487134916954,16.968940068737798,0.01
27.0,positron,1,-20.302864696330293,11.834005455571882,-82.5308855750186,-0.36884124078499997,0.21498785127000006,-1.4993349310000001,1.5589319652936382,0.8538469115655569,0.01
27.0,electron,-1,-20.302864696330293,11.834005455571882,-82.5308855750186,-0.36884124078499997,0.21498785127000006,-1.4993349310000001,1.5589319652936382,0.8538469115655569,0.01
28.0,positron,1,-3.9995938709275385,23.157142502209524,117.11940730529633,-0.44322255611499994,2.5662025254,12.978808537000006,13.237496465560348,5.208393854392524,0.01
28.0,electron,-1,-3.9995938709275385,23.157142502209524,117.11940730529633,-0.44322255611499994,2.5662025254,12.978808537000006,13.237496465560348,5.208393854392524,0.01
29.0,positron,1,-1.0941083537604388,-23.474516542630468,-88.34830585365799,-0.01901515442150003,-0.407977469045,-1.535457318200001,1.5888474965710135,0.8168407221632316,0.01
29.0,electron,-1,-1.0941083537604388,-23.474516542630468,-88.34830585365799,-0.01901515442150003,-0.407977469045,-1.535457318200001,1.5888474965710135,0.8168407221632316,0.01
30.0,positron,1,-23.36257122963453,-2.537767826309784,9.403131470560751,-19.073530968500002,-2.0718692625999884,7.676848474500001,20.66461294938931,38.37145948997172,0.01
30.0,electron,-1,-23.36257122963453,-2.537767826309784,9.403131470560751,-19.073530968500002,-2.0718692625999884,7.676848474500001,20.66461294938931,38.37145948997172,0.01
31.0,positron,1,-23.39531514117563,2.215678100509731,35.605065768951775,-9.6363282615,0.9126186747000004,14.665419099999996,17.571744722350125,19.35889410155392,0.01
31.0,electron,-1,-23.39531514117563,2.215678100509731,35.605065768951775,-9.6363282615,0.9126186747000004,14.665419099999996,17.571744722350125,19.35889410155392,0.01
32.0,positron,1,18.237634821411756,14.820211743454593,-7.681557296782209,1.01151667235,0.8219756241999999,-0.42604336315499997,1.3712486472224574,2.606768041250312,0.01
32.0,electron,-1,18.237634821411756,14.820211743454593,-7.681557296782209,1.01151667235,0.8219756241999999,-0.42604336315499997,1.3712486472224574,2.606768041250312,0.01
33.0,positron,1,22.98987462915417,-4.869873153971619,-8.631900899884275,6.711032355,-1.4215769693499998,-2.5197599882,7.308079552644241,13.719888680254396,0.01
33.0,electron,-1,22.98987462915417,-4.869873153971619,-8.631900899884275,6.711032355,-1.4215769693499998,-2.5197599882,7.308079552644241,13.719888680254396,0.01
34.0,positron,1,9.809422851788533,-21.35474709086504,-38.06299268313197,0.67799380785,-1.4759671913999999,-2.63078406725,3.09179228960624,3.248479492668622,0.01
34.0,electron,-1,9.809422851788533,-21.35474709086504,-38.06299268313197,0.67799380785,-1.4759671913999999,-2.63078406725,3.09179228960624,3.248479492668622,0.01
35.0,positron,1,-9.619239491421107,21.441087463248792,-9.978477297728867,-1.8484253165499998,4.120102105449999,-1.9174561641999994,4.90597142794626,9.031482161903767,0.01
35.0,electron,-1,-9.619239491421107,21.441087463248792,-9.978477297728867,-1.8484253165499998,4.120102105449999,-1.9174561641999994,4.90597142794626,9.031482161903767,0.01
36.0,positron,1,-1.317078586781821,-23.463062545120593,-134.7861347808981,-0.3701021682600002,-6.5931755395,-37.87521962200012,38.4465759297802,13.207110101700806,0.01
36.0,electron,-1,-1.317078586781821,-23.463062545120593,-134.7861347808981,-0.3701021682600002,-6.5931755395,-37.87521962200012,38.4465759297802,13.207110101700806,0.01
37.0,positron,1,4.563083384240783,-23.052728038747727,73.49339550014966,1.5773805689500005,-7.968937275,25.405420906499984,26.67259833965585,16.247103218996973,0.01
37.0,electron,-1,4.563083384240783,-23.052728038747727,73.49339550014966,1.5773805689500005,-7.968937275,25.405420906499984,26.67259833965585,16.247103218996973,0.01
38.0,positron,1,-20.251940543559314,-11.920943931591086,-1.7626385191235847,-0.41547754772,-0.24456345507,-0.036161311449000026,0.48346718261006344,0.9642258578055264,0.01
38.0,electron,-1,-20.251940543559314,-11.920943931591086,-1.7626385191235847,-0.41547754772,-0.24456345507,-0.036161311449000026,0.48346718261006344,0.9642258578055264,0.01
39.0,positron,1,2.7268632003450763,-23.341255687871715,128.36028214332265,1.2774052386999988,-10.934264062,60.130664724999995,61.13008044319721,22.01725638869684,0.01
39.0,electron,-1,2.7268632003450763,-23.341255687871715,128.36028214332265,1.2774052386999988,-10.934264062,60.130664724999995,61.13008044319721,22.01725638869684,0.01
40.0,positron,1,-14.441888358256211,-18.538658544988188,30.625747159781476,-35.576592056,-45.66870176249998,75.44440768999999,95.09565118703453,115.78124585598847,0.01
40.0,electron,-1,-14.441888358256211,-18.538658544988188,30.625747159781476,-35.576592056,-45.66870176249998,75.44440768999999,95.09565118703453,115.78124585598847,0.01
41.0,positron,1,-10.827118652624005,20.857217016706745,-34.97570725015279,-12.389325885999998,23.866632202500004,-40.02223020899999,48.21711770213055,53.78146627227338,0.01
41.0,electron,-1,-10.827118652624005,20.857217016706745,-34.97570725015279,-12.389325885999998,23.866632202500004,-40.02223020899999,48.21711770213055,53.78146627227338,0.01
42.0,positron,1,-5.097562863177293,-22.94046322234919,-122.39324875135526,-0.05897302436,-0.26539515701,-1.4159511582000033,1.4418148596038465,0.543736726611428,0.01
42.0,electron,-1,-5.097562863177293,-22.94046322234919,-122.39324875135526,-0.05897302436,-0.26539515701,-1.4159511582000033,1.4418148596038465,0.543736726611428,0.01
43.0,positron,1,12.360385077499293,19.986767641015216,-117.98536540085873,94.109350435,152.175009775,-898.3155483500003,915.9610405725126,357.848031652091,0.01
43.0,electron,-1,12.360385077499293,19.986767641015216,-117.98536540085873,94.109350435,152.175009775,-898.3155483500003,915.9610405725126,357.848031652091,0.01
44.0,positron,1,-22.333899151022276,7.310742008303017,-135.5026759149371,-55.219445750000006,18.075443028999995,-335.0235716150001,340.0245614177055,116.2051432533314,0.01
44.0,electron,-1,-22.333899151022276,7.310742008303017,-135.5026759149371,-55.219445750000006,18.075443028999995,-335.0235716150001,340.0245614177055,116.2051432533314,0.01
45.0,positron,1,15.292798549553153,-17.843214747426682,-13.575877720003549,2.6218521846000002,-3.0591046769000005,-2.3274971250500003,4.652899436828531,8.057848423027886,0.01
45.0,electron,-1,15.292798549553153,-17.843214747426682,-13.575877720003549,2.6218521846000002,-3.0591046769000005,-2.3274971250500003,4.652899436828531,8.057848423027886,0.01
46.0,positron,1,15.610578638972616,-17.565871300805203,31.535085541034746,8.365364477999998,-9.413162651000002,16.898956182,21.07514351042767,25.18626244157442,0.01
46.0,electron,-1,15.610578638972616,-17.565871300805203,31.535085541034746,8.365364477999998,-9.413162651000002,16.898956182,21.07514351042767,25.18626244157442,0.01
47.0,positron,1,23.42381846272122,-1.8906952756805078,135.25398521190155,0.83555156955,-0.06744303485999997,4.824648031300013,4.896930019334122,1.6765380858526246,0.01
47.0,electron,-1,23.42381846272122,-1.8906952756805078,135.25398521190155,0.83555156955,-0.06744303485999997,4.824648031300013,4.896930019334122,1.6765380858526246,0.01
48.0,positron,1,19.058635600211787,-13.748396599543526,-32.26288312905166,43.905973387,-31.672610142499998,-74.32501034000002,91.95159538768132,108.27536621593568,0.01
48.0,electron,-1,19.058635600211787,-13.748396599543526,-32.26288312905166,43.905973387,-31.672610142499998,-74.32501034000002,91.95159538768132,108.27536621593568,0.01
49.0,positron,1,19.529215382630333,-13.071333005429661,-46.47399088051211,2.47232406465,-1.6547808252000002,-5.883429712,6.592831791888938,5.950020457140325,0.01
49.0,electron,-1,19.529215382630333,-13.071333005429661,-46.47399088051211,2.47232406465,-1.6547808252000002,-5.883429712,6.592831791888938,5.950020457140325,0.01
50.0,positron,1,-23.390158610340226,2.2694669380995127,42.63535607966889,-5.9003445239999985,0.5724902102499991,10.755091231499998,12.280626935975908,11.856105691622163,0.01
50.0,electron,-1,-23.390158610340226,2.2694669380995127,42.63535607966889,-5.9003445239999985,0.5724902102499991,10.755091231499998,12.280626935975908,11.856105691622163,0.01
51.0,positron,1,22.536451687651176,-6.660206102679133,-126.02609684168385,2.7864551518,-0.8234821463499999,-15.582136517,15.850723440675349,5.811180657439575,0.01
51.0,electron,-1,22.536451687651176,-6.660206102679133,-126.02609684168385,2.7864551518,-0.8234821463499999,-15.582136517,15.850723440675349,5.811180657439575,0.01
52.0,positron,1,1.1912158497318928,-23.469789193756036,88.86774142683966,0.018739223321500027,-0.36920732805,1.3979938674000016,1.4460470472514118,0.7393651589749503,0.01
52.0,electron,-1,1.1912158497318928,-23.469789193756036,88.86774142683966,0.018739223321500027,-0.36920732805,1.3979938674000016,1.4460470472514118,0.7393651589749503,0.01
53.0,positron,1,-6.2041956467969515,22.66622942565141,13.86181924246345,-0.4738968919000002,1.73132123605,1.0588113962000003,2.0840184882272936,3.5900147557079376,0.01
53.0,electron,-1,-6.2041956467969515,22.66622942565141,13.86181924246345,-0.4738968919000002,1.73132123605,1.0588113962000003,2.0840184882272936,3.5900147557079376,0.01
54.0,positron,1,23.014740566270387,-4.750970076444191,-54.75115702006033,0.7231976068,-0.14929085033,-1.7204584867000001,1.8722392851693814,1.476892056276967,0.01
