trial,event,mode,found,delta_s,delta_w,accepted_hits,coverage_all8,coverage_7double,reason
12,2,rphi_only,True,0.051884116092448425,0.6048174921097192,16,True,True,pass
12,2,z_only,False,0.2892931760154497,0.7553603275771514,10,False,False,final_ds_fail
12,2,full,False,0.27307596153954433,0.7567666954253112,10,False,False,final_ds_fail
12,3,pixel_only,True,0.0518939872365304,0.7271559025784697,16,True,True,pass
12,3,rphi_only,True,0.051894219086153826,0.7224518213075599,16,True,True,pass
12,3,z_only,False,0.37696837989030296,0.7543242457452265,11,False,False,final_ds_fail
12,3,full,False,,,0,False,False,seed_ds_fail
12,4,pixel_only,True,0.05189530891803438,0.6351029895891872,16,True,True,pass
12,4,rphi_only,True,0.051895158117971275,0.6382718015780545,16,True,True,pass
12,4,z_only,False,0.26567155488665756,1.0379828705409708,9,False,False,final_ds_fail
12,4,full,False,0.24189560243168756,0.9573723161388497,8,False,False,final_ds_fail
12,5,pixel_only,True,0.05189570576292412,0.7272216742271052,16,True,True,pass
12,5,rphi_only,True,0.05189569956098306,0.7237189506892168,16,True,True,pass
12,5,z_only,False,,,0,False,False,seed_ds_fail
12,5,full,False,,,0,False,False,seed_ds_fail
12,6,pixel_only,True,0.051895467588989934,0.6079478329125448,16,True,True,pass
12,6,rphi_only,True,0.051895352801584506,0.6136020598246547,16,True,True,pass
12,6,z_only,False,0.24341201490894435,0.9780417256167633,10,False,False,final_ds_fail
12,6,full,False,0.248360549887387,0.9800448708777996,10,False,False,final_ds_fail
12,7,pixel_only,True,0.051887508077080084,0.606896374174074,16,True,True,pass
12,7,rphi_only,True,0.0518875808896662,0.6092081330487675,16,True,True,pass
12,7,z_only,False,0.28313707053887316,0.9322480289111861,10,False,False,final_ds_fail
12,7,full,False,0.28376204472323513,0.9332629476632558,10,False,False,final_ds_fail
12,8,pixel_only,True,0.05189539371020332,0.6743667984692865,16,True,True,pass
12,8,rphi_only,True,0.05189524975357113,0.6725078581088876,16,True,True,pass
12,8,z_only,False,0.2901079259001059,1.2788032690345899,9,False,False,final_ds_fail
12,8,full,False,0.2681795062477703,1.2806311224263485,9,False,False,final_ds_fail
12,9,pixel_only,True,0.05189122613973578,0.5902107297413578,16,True,True,pass
12,9,rphi_only,True,0.051890483945526464,0.5916808125173308,16,True,True,pass
12,9,z_only,False,0.2797521318869827,0.8809221857426099,10,False,False,final_ds_fail
12,9,full,False,0.29256868309859557,0.8806015861148053,10,False,False,final_ds_fail
12,10,pixel_only,True,0.0518965018054869,0.586877276633826,16,True,True,pass
12,10,rphi_only,True,0.05189638467887935,0.5892584916256007,16,True,True,pass
12,10,z_only,False,0.2975754667735242,0.46454725659584595,10,False,False,final_ds_fail
12,10,full,False,0.30449743529223694,0.4652982046019214,10,False,False,final_ds_fail
12,11,pixel_only,True,0.051892409873463906,0.581682142651992,16,True,True,pass
12,11,rphi_only,True,0.05189216016122337,0.5777791057388025,16,True,True,pass
12,11,z_only,False,0.25840663727692914,0.8047170562723396,10,False,False,final_ds_fail
12,11,full,False,0.25256781572447917,0.8043000295908618,10,False,False,final_ds_fail
12,12,pixel_only,True,0.051895686888812805,0.7868434159869027,16,True,True,pass
12,12,rphi_only,True,0.05189572146010918,0.7772292230301224,16,True,True,pass
12,12,z_only,False,,,0,False,False,seed_ds_fail
12,12,full,False,,,0,False,False,seed_ds_fail
12,13,pixel_only,True,0.05188916918132203,0.5892936843600265,16,True,True,pass
12,13,rphi_only,True,0.05189037268705276,0.5922935590240459,16,True,True,pass
12,13,z_only,False,0.3121258508198763,1.1232845292246336,10,False,False,final_ds_fail
12,13,full,False,0.3037133653283993,1.123159247326443,10,False,False,final_ds_fail
12,14,pixel_only,True,0.05189583303098771,0.6942939430103836,16,True,True,pass
12,14,rphi_only,True,0.05189588687756838,0.6986308792472548,16,True,True,pass
12,14,z_only,False,0.3130300830860244,0.8826439370858089,11,False,False,final_ds_fail
12,14,full,False,0.3064536491330739,0.8880010274477429,11,False,False,final_ds_fail
12,15,pixel_only,True,0.05189434769169135,0.6116087866043028,16,True,True,pass
12,15,rphi_only,True,0.0518940939517527,0.6111606254790427,16,True,True,pass
12,15,z_only,False,0.2578352701152842,1.1448444462754632,9,False,False,final_ds_fail
12,15,full,False,0.26770721476446335,1.1448174624065763,9,False,False,final_ds_fail
13,0,pixel_only,True,0.05189235622167547,0.8965408911602595,16,True,True,pass
13,0,rphi_only,True,0.05189235737291558,0.8982200845495022,16,True,True,pass
13,0,z_only,False,,,0,False,False,seed_ds_fail
13,0,full,False,,,0,False,False,seed_ds_fail
13,1,pixel_only,True,0.05189364927196712,0.7249645659980073,16,True,True,pass
13,1,rphi_only,True,0.05189289824095222,0.7238831078361584,16,True,True,pass
13,1,z_only,False,0.22842788099921654,1.4382415803939745,10,False,False,final_ds_fail
13,1,full,False,0.22789253777032636,1.4366288614711515,10,False,False,final_ds_fail
13,2,pixel_only,True,0.05188484672837014,0.6045982117788054,16,True,True,pass
13,2,rphi_only,True,0.0518810049864264,0.6034505766000717,16,True,True,pass
13,2,z_only,False,0.23121264316342827,0.6379725675871647,10,False,False,final_ds_fail
13,2,full,False,0.23388092958205792,0.6390446728222533,10,False,False,final_ds_fail
13,3,pixel_only,True,0.0518939872365304,0.7271559025784697,16,True,True,pass
13,3,rphi_only,True,0.05189424913438643,0.7130572835850485,16,True,True,pass
13,3,z_only,False,0.22913529126420276,0.754425927091814,13,False,False,final_ds_fail
13,3,full,False,0.2372704067733247,0.7362980916033786,13,False,False,final_ds_fail
