layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event
6,67313,0.6571907932768513,-343.66074894639246,139.77943208356734,74.20442053007292,371.0,2.755292318003151,-1,-1,7
7,79962,0.21553283053550926,-409.5177055054932,168.950433197184,88.60700613508254,443.0,2.7503061997137666,-1,-1,7
8,93527,0.7552916980375791,-475.0394048110287,196.2996787485491,102.808184571078,514.0,2.749734923172098,-1,-1,7
1,6012,0.5033961946561322,-33.242696461052155,-0.6968730145086385,6.649072826278404,33.25,-3.120632531997491,1,1,8
2,9132,0.007736047088624909,-50.48952197346674,1.02867433661904,10.098712925680934,50.5,3.121221455815796,1,1,8
3,16007,0.1510967830790538,-88.4999602484422,0.08388101184911345,17.70140844678317,88.5,3.1406448454043914,1,1,8
4,22158,0.7218763118181015,-122.49988578085478,0.16728322550287616,24.501938016661253,122.50000000000001,3.140227075814327,1,1,8
5,53986,0.05041192906002658,-298.9999837835293,-0.09847562779672465,59.80478508009741,299.00000000000006,-3.1412633036580977,1,1,8
6,67149,0.55135310612485,-370.9998623372193,0.31960250984407657,74.20591692051627,371.0,3.1407311911925575,1,1,8
7,80233,0.4882288025189578,-442.9998363321512,0.38080137509504824,88.60706175059774,443.0,3.1407330567004226,1,1,8
8,93217,0.4569360337300993,-513.9997129932865,-0.5431784413147949,102.80817720130607,514.0,-3.1405358859975467,1,1,8
1,6012,0.5033961946561322,-33.242696461052155,0.6968730145086385,6.649072826278404,33.25,3.120632531997491,-1,-1,8
2,9132,0.007736047088624909,-50.48952197346674,-1.02867433661904,10.098712925680934,50.5,-3.121221455815796,-1,-1,8
3,16007,0.15109678416013472,-88.49996024844815,-0.08388100558811488,17.701408446784356,88.5,-3.140644845475137,-1,-1,8
4,22158,0.7218763849014485,-122.49988578125567,-0.16728293192239238,24.501938016741406,122.49999999999999,-3.1402270782109047,-1,-1,8
5,54060,0.7780149952453042,-298.99999987277755,0.008722328035378535,59.80478640182832,298.99999999999994,3.141563481924119,-1,-1,8
6,67082,0.8679805953431527,-370.9998211714598,0.3642674084763219,74.20590712974055,371.00000000000006,3.1406108005790005,-1,-1,8
7,80158,0.4829616123092047,-442.9994952694832,0.6687233980935219,88.6069989164504,443.0,3.140083119386491,-1,-1,8
8,93136,0.45816185072385995,-513.9988936640873,-1.0664483551753172,102.80801765213181,514.0,-3.139517849853765,-1,-1,8
1,6012,0.5034199291095788,-30.44556477397121,-13.365256660233783,6.649072852523616,33.25,-2.727933425251324,1,1,9
2,9132,0.008127018020484577,-47.039893982251265,-18.37112882047701,10.098713359688736,50.5,-2.7692648458042677,1,1,9
3,16007,0.15105057436169841,-81.79540030962093,-33.78997614957523,17.701408396016756,88.5,-2.7498413367055594,1,1,9
4,22158,0.7219237816901383,-113.23915483857282,-46.72412451235156,24.501938068722673,122.5,-2.750259173460627,1,1,9
5,54142,0.8084346522586903,-276.1592711312456,-114.61700121822754,59.80477839038804,299.0,-2.7481888101357543,1,1,9
6,67204,0.5500035119050793,-342.71998762722745,-142.07044055957974,74.20593797475088,371.0,-2.7486167228240594,1,1,9
7,80227,0.39341304910431213,-409.334490596809,-169.39384524784506,88.60708942929945,443.0,-2.7492231910598686,1,1,9
8,93069,0.6266587819716892,-474.71064651642774,-197.09338417094366,102.8081968931704,514.0,-2.748063525025791,1,1,9
1,6012,0.5033147739197451,-30.978927652829984,-12.077604956311733,6.649072736244545,33.25,-2.769853613158144,-1,-1,9
2,9132,0.008023694525068239,-46.25257817639708,-20.271877368321782,10.09871324499171,50.5,-2.728522317129526,-1,-1,9
3,16007,0.15117189524279573,-81.73120048010652,-33.94496822918877,17.701408529303855,88.5,-2.747945718103411,-1,-1,9
4,22158,0.7224540884068262,-113.1111064681942,-47.03326050297637,24.501938650323552,122.5,-2.747527691759347,-1,-1,9
