trial,event,mode,found,delta_s,delta_w,accepted_hits,coverage_all8,coverage_7double,reason
1,5,pixel_only,True,0.07143563451418362,0.5206615929780103,16,True,True,pass
1,5,rphi_only,True,0.07143438290156512,0.5203780998401379,16,True,True,pass
1,5,z_only,False,0.23496533982806184,0.922252671202518,11,False,False,final_ds_fail
1,5,full,False,0.22901181771275697,0.9229837744640513,11,False,False,final_ds_fail
1,6,pixel_only,True,0.07146983164826677,0.7694968860957921,16,True,True,pass
1,6,rphi_only,True,0.07146620368724486,0.7689343841350813,16,True,True,pass
1,6,z_only,False,,,0,False,False,seed_ds_fail
1,6,full,False,,,0,False,False,seed_ds_fail
1,7,pixel_only,True,0.07141298381261889,1.1989741241299252,16,True,True,pass
1,7,rphi_only,True,0.07141093242465667,1.1950225720711392,16,True,True,pass
1,7,z_only,False,0.23903715827396932,0.9097021259720361,13,False,False,final_ds_fail
1,7,full,False,0.23993810676950109,0.9007496480600716,13,False,False,final_ds_fail
1,8,pixel_only,True,0.07147848753981544,0.6066440263845885,16,True,True,pass
1,8,rphi_only,True,0.07147628590798108,0.6089897172351417,16,True,True,pass
1,8,z_only,False,,,0,False,False,seed_ds_fail
1,8,full,False,,,0,False,False,seed_ds_fail
1,9,pixel_only,True,0.07149050958116422,0.5681116281611195,16,True,True,pass
1,9,rphi_only,True,0.07149072224128308,0.5700843703907815,16,True,True,pass
1,9,z_only,False,0.2884642235571498,1.0221656779055412,11,False,False,final_ds_fail
1,9,full,False,0.2976996089790493,1.0202542206960223,11,False,False,final_ds_fail
1,10,pixel_only,True,0.07139256101985414,0.6636635019546379,16,True,True,pass
1,10,rphi_only,True,0.07139267926387742,0.6643110293722975,16,True,True,pass
1,10,z_only,False,,,0,False,False,seed_ds_fail
1,10,full,False,,,0,False,False,seed_ds_fail
1,11,pixel_only,True,0.07130851837283964,0.6495674430128878,16,True,True,pass
1,11,rphi_only,True,0.07131573383734373,0.6563813086707679,16,True,True,pass
1,11,z_only,False,,,0,False,False,seed_ds_fail
1,11,full,False,,,0,False,False,seed_ds_fail
1,12,pixel_only,True,0.07143833600843592,0.7467847268764675,16,True,True,pass
1,12,rphi_only,True,0.07143676966549735,0.7495346407992628,16,True,True,pass
1,12,z_only,False,0.19501685679285843,1.1630390003113142,8,False,False,final_ds_fail
1,12,full,False,0.18227347213389697,1.1612336482196803,8,False,False,final_ds_fail
1,13,pixel_only,True,0.07146340745497169,0.5872167788723452,16,True,True,pass
1,13,rphi_only,True,0.07146644705345963,0.5930967650875981,16,True,True,pass
1,13,z_only,False,0.1924707112759713,0.8981727785051944,9,False,False,final_ds_fail
1,13,full,False,0.19754659791045828,0.9029085388058615,9,False,False,final_ds_fail
1,14,pixel_only,True,0.07128069438769301,0.611618557052855,16,True,True,pass
1,14,rphi_only,True,0.07126911516048391,0.6080167648696079,16,True,True,pass
1,14,z_only,False,0.21018568220111344,0.5296899352580229,10,False,False,final_ds_fail
1,14,full,False,0.2143130500847508,0.5306786450776001,10,False,False,final_ds_fail
1,15,pixel_only,True,0.07144583253310179,0.7703172424593167,16,True,True,pass
1,15,rphi_only,True,0.07144988186661032,0.783800606343531,16,True,True,pass
1,15,z_only,False,,,0,False,False,seed_ds_fail
1,15,full,False,,,0,False,False,seed_ds_fail
2,0,pixel_only,True,0.07147336810341376,1.0413432602483117,16,True,True,pass
2,0,rphi_only,True,0.07147339711922938,1.0429774759901898,16,True,True,pass
2,0,z_only,False,,,0,False,False,seed_ds_fail
2,0,full,False,,,0,False,False,seed_ds_fail
2,1,pixel_only,True,0.07140468929377271,0.9897480618666817,16,True,True,pass
2,1,rphi_only,True,0.07140535459191655,0.9791684459414897,16,True,True,pass
2,1,z_only,False,,,0,False,False,seed_ds_fail
2,1,full,False,,,0,False,False,seed_ds_fail
2,2,pixel_only,True,0.0714381963346305,0.7701439218029933,16,True,True,pass
2,2,rphi_only,True,0.07143418620993215,0.7688387132238494,16,True,True,pass
2,2,z_only,False,,,0,False,False,seed_ds_fail
2,2,full,False,,,0,False,False,seed_ds_fail
2,3,pixel_only,True,0.07139350491224229,0.6704990334628728,16,True,True,pass
2,3,rphi_only,True,0.07139340380822252,0.6681377885629369,16,True,True,pass
2,3,z_only,False,,,0,False,False,seed_ds_fail
2,3,full,False,,,0,False,False,seed_ds_fail
2,4,pixel_only,True,0.07141091757019803,0.4991362690990127,16,True,True,pass
2,4,rphi_only,True,0.07140916689524361,0.5002303829542915,16,True,True,pass
2,4,z_only,False,0.15738345174831989,0.711502369699272,12,False,False,final_ds_fail
2,4,full,False,0.15770057845351856,0.7124733996582486,12,False,False,final_ds_fail
2,5,pixel_only,True,0.07143563451418362,0.5206615929780103,16,True,True,pass
2,5,rphi_only,True,0.07142987248089713,0.5140384868033313,16,True,True,pass
2,5,z_only,False,0.17710489853435826,0.4280376938424623,9,False,False,final_ds_fail
2,5,full,False,0.20853999452811656,0.43957769297856025,10,False,False,final_ds_fail
2,6,pixel_only,True,0.07146983164826677,0.7694968860957921,16,True,True,pass
2,6,rphi_only,True,0.07146995612253003,0.7804344771611981,16,True,True,pass
2,6,z_only,False,,,0,False,False,seed_ds_fail
2,6,full,False,,,0,False,False,seed_ds_fail
2,7,pixel_only,True,0.07141298381261889,1.1989741241299252,16,True,True,pass
2,7,rphi_only,True,0.07141163021974073,1.2015416060329052,16,True,True,pass
2,7,z_only,False,0.2972310556044592,0.9263579325541175,12,False,False,final_ds_fail
2,7,full,False,0.300244493042891,0.9153744688474046,12,False,False,final_ds_fail
2,8,pixel_only,True,0.07147848753981544,0.6066440263845885,16,True,True,pass
2,8,rphi_only,True,0.0714787447825025,0.596330546477586,16,True,True,pass
2,8,z_only,False,,,0,False,False,seed_ds_fail
2,8,full,False,,,0,False,False,seed_ds_fail
2,9,pixel_only,True,0.07149050958116422,0.5681116281611195,16,True,True,pass
2,9,rphi_only,True,0.07148974266436345,0.5651049724156141,16,True,True,pass
2,9,z_only,False,0.30777102015476815,0.9293382165343506,11,False,False,final_ds_fail
2,9,full,False,0.30758949957193366,0.9298893042274573,11,False,False,final_ds_fail
2,10,pixel_only,True,0.07139256101985414,0.6636635019546379,16,True,True,pass
2,10,rphi_only,True,0.07139819127192167,0.6783328125943584,16,True,True,pass
2,10,z_only,False,,,0,False,False,seed_ds_fail
2,10,full,False,,,0,False,False,seed_ds_fail
2,11,pixel_only,True,0.07130851837283964,0.6495674430128878,16,True,True,pass
2,11,rphi_only,True,0.0713010256668204,0.6536241522251616,16,True,True,pass
2,11,z_only,False,,,0,False,False,seed_ds_fail
2,11,full,False,,,0,False,False,seed_ds_fail
2,12,pixel_only,True,0.07143833600843592,0.7467847268764675,16,True,True,pass
2,12,rphi_only,True,0.0714346991204514,0.7515474208944968,16,True,True,pass
2,12,z_only,False,0.2006467430741941,0.6862008937694191,9,False,False,final_ds_fail
2,12,full,False,0.19023833541223506,0.6843640444466882,9,False,False,final_ds_fail
2,13,pixel_only,True,0.07146340745497169,0.5872167788723452,16,True,True,pass
2,13,rphi_only,True,0.07145492697932428,0.5937730593707445,16,True,True,pass
2,13,z_only,False,0.3033222745164348,0.7995395781115416,11,False,False,final_ds_fail
2,13,full,False,,,0,False,False,seed_ds_fail
2,14,pixel_only,True,0.07128069438769301,0.611618557052855,16,True,True,pass
2,14,rphi_only,True,0.07128139862244905,0.5972896996479181,16,True,True,pass
2,14,z_only,False,0.21562376209779893,0.896138141630828,10,False,False,final_ds_fail
2,14,full,False,0.20401041189170518,0.8958598398544871,10,False,False,final_ds_fail
2,15,pixel_only,True,0.07144583253310179,0.7703172424593167,16,True,True,pass
2,15,rphi_only,True,0.07143861111347496,0.7686628689988533,16,True,True,pass
2,15,z_only,False,,,0,False,False,seed_ds_fail
2,15,full,False,,,0,False,False,seed_ds_fail
3,0,pixel_only,True,0.07147336810341376,1.0413432602483117,16,True,True,pass
3,0,rphi_only,True,0.07147384336975786,1.0465841120010555,16,True,True,pass
3,0,z_only,False,,,0,False,False,seed_ds_fail
3,0,full,False,,,0,False,False,seed_ds_fail
3,1,pixel_only,True,0.07140468929377271,0.9897480618666817,16,True,True,pass
3,1,rphi_only,True,0.07139807500353573,0.9844748949331485,16,True,True,pass
3,1,z_only,False,0.32157941480240376,0.8472225814772556,13,True,False,final_ds_fail
3,1,full,False,0.3171891084308882,0.8536532550435874,13,True,False,final_ds_fail
3,2,pixel_only,True,0.0714381963346305,0.7701439218029933,16,True,True,pass
3,2,rphi_only,True,0.07143847528837707,0.7702238771790939,16,True,True,pass
3,2,z_only,False,,,0,False,False,seed_ds_fail
3,2,full,False,,,0,False,False,seed_ds_fail
3,3,pixel_only,True,0.07139350491224229,0.6704990334628728,16,True,True,pass
3,3,rphi_only,True,0.07139342005628893,0.6713055872265955,16,True,True,pass
3,3,z_only,False,,,0,False,False,seed_ds_fail
3,3,full,False,,,0,False,False,seed_ds_fail
3,4,pixel_only,True,0.07141091757019803,0.4991362690990127,16,True,True,pass
3,4,rphi_only,True,0.07140788093324275,0.5039423185772354,16,True,True,pass
3,4,z_only,False,0.18845064676981643,0.8150373077937102,11,False,False,final_ds_fail
3,4,full,False,0.13277446893235073,0.604493944293162,9,False,False,final_ds_fail
3,5,pixel_only,True,0.07143563451418362,0.5206615929780103,16,True,True,pass
3,5,rphi_only,True,0.07143178113393112,0.5149153335708915,16,True,True,pass
3,5,z_only,False,0.23741737412152955,0.5499542075675387,11,False,False,final_ds_fail
3,5,full,False,0.2295012546646728,0.5495460195044439,11,False,False,final_ds_fail
3,6,pixel_only,True,0.07146983164826677,0.7694968860957921,16,True,True,pass
3,6,rphi_only,True,0.07146861247253825,0.7625261307803247,16,True,True,pass
3,6,z_only,False,,,0,False,False,seed_ds_fail
3,6,full,False,,,0,False,False,seed_ds_fail
3,7,pixel_only,True,0.07141298381261889,1.1989741241299252,16,True,True,pass
3,7,rphi_only,True,0.07142116402565507,1.2161755476726521,16,True,True,pass
3,7,z_only,False,,,0,False,False,seed_ds_fail
3,7,full,False,,,0,False,False,seed_ds_fail
3,8,pixel_only,True,0.07147848753981544,0.6066440263845885,16,True,True,pass
3,8,rphi_only,True,0.07147589646591601,0.6013698241854859,16,True,True,pass
3,8,z_only,False,,,0,False,False,seed_ds_fail
3,8,full,False,,,0,False,False,seed_ds_fail
3,9,pixel_only,True,0.07149050958116422,0.5681116281611195,16,True,True,pass
3,9,rphi_only,True,0.07149045363808351,0.5661123153689012,16,True,True,pass
3,9,z_only,False,0.29529901170638884,0.8835247085221696,10,False,False,final_ds_fail
3,9,full,False,0.2875338499631112,0.8835606258012998,10,False,False,final_ds_fail
3,10,pixel_only,True,0.07139256101985414,0.6636635019546379,16,True,True,pass
3,10,rphi_only,True,0.07140338480837867,0.6618913059288555,16,True,True,pass
3,10,z_only,False,0.2570715399092025,0.6957115379259879,13,False,False,final_ds_fail
3,10,full,False,0.2570680746046248,0.694651625095032,13,False,False,final_ds_fail
3,11,pixel_only,True,0.07130851837283964,0.6495674430128878,16,True,True,pass
3,11,rphi_only,True,0.07129221661830822,0.6423985422823036,16,True,True,pass
3,11,z_only,False,,,0,False,False,seed_ds_fail
3,11,full,False,,,0,False,False,seed_ds_fail
3,12,pixel_only,True,0.07143833600843592,0.7467847268764675,16,True,True,pass
3,12,rphi_only,True,0.07144077957119276,0.7587249469281209,16,True,True,pass
3,12,z_only,False,0.23613240271706537,0.7980706386037806,11,False,False,final_ds_fail
3,12,full,False,0.23496604474244367,0.8087143499110424,11,False,False,final_ds_fail
3,13,pixel_only,True,0.07146340745497169,0.5872167788723452,16,True,True,pass
3,13,rphi_only,True,0.07146493486774148,0.582169308157511,16,True,True,pass
3,13,z_only,False,0.2819008703060237,0.8906009357378057,11,False,False,final_ds_fail
3,13,full,False,0.27735012918354957,0.8888286758036947,11,False,False,final_ds_fail
3,14,pixel_only,True,0.07128069438769301,0.611618557052855,16,True,True,pass
3,14,rphi_only,True,0.07128439932407823,0.6156476130061106,16,True,True,pass
3,14,z_only,False,0.2109828221575427,0.6386539256937899,10,False,False,final_ds_fail
3,14,full,False,0.20311822048534398,0.638377061112154,10,False,False,final_ds_fail
3,15,pixel_only,True,0.07144583253310179,0.7703172424593167,16,True,True,pass
3,15,rphi_only,True,0.07144491796794224,0.7729691078385323,16,True,True,pass
3,15,z_only,False,,,0,False,False,seed_ds_fail
3,15,full,False,,,0,False,False,seed_ds_fail
4,0,pixel_only,True,0.07147336810341376,1.0413432602483117,16,True,True,pass
4,0,rphi_only,True,0.07147233294868803,1.0375931660660813,16,True,True,pass
4,0,z_only,False,0.18802267555894778,1.0543698250832059,13,False,False,final_ds_fail
4,0,full,False,0.1883661891255393,1.0514811334673553,13,False,False,final_ds_fail
4,1,pixel_only,True,0.07140468929377271,0.9897480618666817,16,True,True,pass
4,1,rphi_only,True,0.071399252559959,0.9895248969193545,16,True,True,pass
4,1,z_only,False,0.24183665697459875,0.8122468113139567,14,True,False,final_ds_fail
4,1,full,False,0.24082024929188986,0.8133086510626218,14,True,False,final_ds_fail
4,2,pixel_only,True,0.0714381963346305,0.7701439218029933,16,True,True,pass
4,2,rphi_only,True,0.07143385315098899,0.7562347874324088,16,True,True,pass
4,2,z_only,False,,,0,False,False,seed_ds_fail
4,2,full,False,,,0,False,False,seed_ds_fail
4,3,pixel_only,True,0.07139350491224229,0.6704990334628728,16,True,True,pass
4,3,rphi_only,True,0.07140484685395937,0.6773627729705171,16,True,True,pass
4,3,z_only,False,,,0,False,False,seed_ds_fail
4,3,full,False,,,0,False,False,seed_ds_fail
4,4,pixel_only,True,0.07141091757019803,0.4991362690990127,16,True,True,pass
4,4,rphi_only,True,0.07141091811757887,0.498868521266136,16,True,True,pass
4,4,z_only,False,0.2094145694494395,0.562825781226971,12,False,False,final_ds_fail
4,4,full,False,0.21106756360757578,0.5618843595988843,12,False,False,final_ds_fail
4,5,pixel_only,True,0.07143563451418362,0.5206615929780103,16,True,True,pass
4,5,rphi_only,True,0.07144570240675817,0.5154791797037691,16,True,True,pass
4,5,z_only,False,0.24151015233390782,1.081445741746559,12,False,False,final_ds_fail
4,5,full,False,0.24095188489815636,1.0782055889306332,12,False,False,final_ds_fail
4,6,pixel_only,True,0.07146983164826677,0.7694968860957921,16,True,True,pass
4,6,rphi_only,True,0.07146975238567332,0.7651534838700853,16,True,True,pass
4,6,z_only,False,,,0,False,False,seed_ds_fail
4,6,full,False,,,0,False,False,seed_ds_fail
4,7,pixel_only,True,0.07141298381261889,1.1989741241299252,16,True,True,pass
4,7,rphi_only,True,0.07140345124743182,1.1975556385364015,16,True,True,pass
4,7,z_only,False,,,0,False,False,seed_ds_fail
4,7,full,False,,,0,False,False,seed_ds_fail
4,8,pixel_only,True,0.07147848753981544,0.6066440263845885,16,True,True,pass
4,8,rphi_only,True,0.07147883784636956,0.6137464137528288,16,True,True,pass
4,8,z_only,False,0.22024989229645814,0.9877985723140561,11,False,False,final_ds_fail
4,8,full,False,0.22764724560832386,0.9913474932576817,11,False,False,final_ds_fail
4,9,pixel_only,True,0.07149050958116422,0.5681116281611195,16,True,True,pass
4,9,rphi_only,True,0.07149046555550616,0.5696845345176946,16,True,True,pass
4,9,z_only,False,0.29589754032521226,1.264697156688729,10,False,False,final_ds_fail
4,9,full,False,0.3005043442609661,1.4858375522408407,11,False,False,final_ds_fail
4,10,pixel_only,True,0.07139256101985414,0.6636635019546379,16,True,True,pass
4,10,rphi_only,True,0.07139152124656271,0.6591117085039278,16,True,True,pass
4,10,z_only,False,0.21209798786860537,0.7083780044104929,14,True,False,final_ds_fail
4,10,full,False,0.21119951205994544,0.7058601733048716,14,True,False,final_ds_fail
4,11,pixel_only,True,0.07130851837283964,0.6495674430128878,16,True,True,pass
4,11,rphi_only,True,0.07132378333379279,0.6525631276693998,16,True,True,pass
4,11,z_only,False,,,0,False,False,seed_ds_fail
4,11,full,False,,,0,False,False,seed_ds_fail
4,12,pixel_only,True,0.07143833600843592,0.7467847268764675,16,True,True,pass
4,12,rphi_only,True,0.07143530201562973,0.7453556979359092,16,True,True,pass
4,12,z_only,False,0.18271201999194833,0.639596039041695,12,False,False,final_ds_fail
4,12,full,False,0.19139252943973759,0.6782318725237105,13,False,False,final_ds_fail
4,13,pixel_only,True,0.07146340745497169,0.5872167788723452,16,True,True,pass
4,13,rphi_only,True,0.07146381092091314,0.5991923200156251,16,True,True,pass
4,13,z_only,False,0.2787268165540415,0.8371779549908064,11,False,False,final_ds_fail
4,13,full,False,0.2977834587397413,0.8385767536523708,11,False,False,final_ds_fail
4,14,pixel_only,True,0.07128069438769301,0.611618557052855,16,True,True,pass
4,14,rphi_only,True,0.07130112269186502,0.6088612310136035,16,True,True,pass
4,14,z_only,False,0.18843230247570095,0.5003525655882065,9,False,False,final_ds_fail
4,14,full,False,0.1877165775821785,0.5027874712600959,9,False,False,final_ds_fail
4,15,pixel_only,True,0.07144583253310179,0.7703172424593167,16,True,True,pass
4,15,rphi_only,True,0.0714440292437071,0.7606512014993757,16,True,True,pass
4,15,z_only,False,,,0,False,False,seed_ds_fail
4,15,full,False,,,0,False,False,seed_ds_fail
5,0,pixel_only,True,0.07147336810341376,1.0413432602483117,16,True,True,pass
5,0,rphi_only,True,0.07147353832084531,1.0432567491154372,16,True,True,pass
5,0,z_only,False,,,0,False,False,seed_ds_fail
5,0,full,False,,,0,False,False,seed_ds_fail
5,1,pixel_only,True,0.07140468929377271,0.9897480618666817,16,True,True,pass
5,1,rphi_only,True,0.07140228670244739,0.9803136217939248,16,True,True,pass
5,1,z_only,False,,,0,False,False,seed_ds_fail
5,1,full,False,,,0,False,False,seed_ds_fail
5,2,pixel_only,True,0.0714381963346305,0.7701439218029933,16,True,True,pass
5,2,rphi_only,True,0.07143957526071093,0.7783035433032066,16,True,True,pass
5,2,z_only,False,,,0,False,False,seed_ds_fail
5,2,full,False,,,0,False,False,seed_ds_fail
5,3,pixel_only,True,0.07139350491224229,0.6704990334628728,16,True,True,pass
5,3,rphi_only,True,0.07139491844782121,0.6620783822080384,16,True,True,pass
5,3,z_only,False,,,0,False,False,seed_ds_fail
5,3,full,False,,,0,False,False,seed_ds_fail
5,4,pixel_only,True,0.07141091757019803,0.4991362690990127,16,True,True,pass
5,4,rphi_only,True,0.0714200090573361,0.4986903736050687,16,True,True,pass
5,4,z_only,False,0.1799753760452923,0.8587612924430383,11,False,False,final_ds_fail
5,4,full,False,0.18142116220459842,0.8590465035517137,11,False,False,final_ds_fail
5,5,pixel_only,True,0.07143563451418362,0.5206615929780103,16,True,True,pass
5,5,rphi_only,True,0.07142724484227683,0.5204351728452018,16,True,True,pass
5,5,z_only,False,0.23525166494965452,1.004477600932259,11,False,False,final_ds_fail
5,5,full,False,0.2406133845860352,1.0050146173104808,11,False,False,final_ds_fail
5,6,pixel_only,True,0.07146983164826677,0.7694968860957921,16,True,True,pass
5,6,rphi_only,True,0.07146763137415482,0.7607897678065457,16,True,True,pass
5,6,z_only,False,0.2547987611520963,0.8743890269655198,11,False,False,final_ds_fail
5,6,full,False,0.24863391535678475,0.8673985014266983,11,False,False,final_ds_fail
5,7,pixel_only,True,0.07141298381261889,1.1989741241299252,16,True,True,pass
5,7,rphi_only,True,0.07140990913599024,1.1902953599836172,16,True,True,pass
5,7,z_only,False,,,0,False,False,seed_ds_fail
5,7,full,False,,,0,False,False,seed_ds_fail
5,8,pixel_only,True,0.07147848753981544,0.6066440263845885,16,True,True,pass
5,8,rphi_only,True,0.07147906279958981,0.6044370124707577,16,True,True,pass
5,8,z_only,False,0.2090657461006048,0.6827247617521285,13,False,False,final_ds_fail
5,8,full,False,0.21052680766831405,0.6821755487300574,13,False,False,final_ds_fail
5,9,pixel_only,True,0.07149050958116422,0.5681116281611195,16,True,True,pass
5,9,rphi_only,True,0.07149073523669056,0.5697517437539062,16,True,True,pass
5,9,z_only,False,0.24708735848197305,1.049150951584868,10,False,False,final_ds_fail
5,9,full,False,0.24593504606491445,1.0473727870795067,10,False,False,final_ds_fail
5,10,pixel_only,True,0.07139256101985414,0.6636635019546379,16,True,True,pass
5,10,rphi_only,True,0.07140174984697258,0.6651452565189516,16,True,True,pass
5,10,z_only,False,0.2866942213214565,0.7791056981329567,11,False,False,final_ds_fail
5,10,full,False,0.2821944814105055,0.7859757890334022,11,False,False,final_ds_fail
5,11,pixel_only,True,0.07130851837283964,0.6495674430128878,16,True,True,pass
5,11,rphi_only,True,0.07129797966747198,0.6537420788783492,16,True,True,pass
5,11,z_only,False,0.22430016108773523,0.6742507985891653,14,True,False,final_ds_fail
5,11,full,False,0.22455133333110452,0.6800157662917855,14,True,False,final_ds_fail
5,12,pixel_only,True,0.07143833600843592,0.7467847268764675,16,True,True,pass
5,12,rphi_only,True,0.07143881463499245,0.748562019048424,16,True,True,pass
5,12,z_only,False,0.17999512970367096,1.4222634477597735,9,False,False,final_ds_fail
5,12,full,False,0.17637334894910828,1.4248348899220404,9,False,False,final_ds_fail
5,13,pixel_only,True,0.07146340745497169,0.5872167788723452,16,True,True,pass
5,13,rphi_only,True,0.07146081981636633,0.5884072966155511,16,True,True,pass
5,13,z_only,False,0.19514605753114012,0.5104294749149563,10,False,False,final_ds_fail
5,13,full,False,0.20411002568950848,0.5081332118330548,10,False,False,final_ds_fail
5,14,pixel_only,True,0.07128069438769301,0.611618557052855,16,True,True,pass
5,14,rphi_only,True,0.07127855962750314,0.6166562837854911,16,True,True,pass
5,14,z_only,False,0.19276057967740914,0.8464762116149216,10,False,False,final_ds_fail
5,14,full,False,0.20329561376597408,0.845899336822507,10,False,False,final_ds_fail
5,15,pixel_only,True,0.07144583253310179,0.7703172424593167,16,True,True,pass
