trial,event,mode,sigma_z_mm,direct_delta_s,direct_delta_w,found,delta_s,delta_w,accepted_hits,coverage_all8,coverage_7double
2,2,z_sigma,0.5,0.34490326081374556,0.6826405432180411,False,0.206751369788208,0.6993921337431062,14,True,False
2,2,z_sigma,0.58,0.398069687177921,0.6848182769573511,False,0.2379025849151074,0.6993930036100734,14,True,False
2,2,z_sigma,1.16,0.6462729074550371,0.8409989155150704,False,0.33653767311750277,1.0155425217716127,8,False,False
2,3,z_sigma,0.0,0.051124256767248216,0.6017030450315198,True,0.051124256767237176,0.6017030450194274,16,True,True
2,3,z_sigma,0.1,0.07003518120862891,0.6017329652071546,True,0.07003518120881182,0.6017329652192465,16,True,True
2,3,z_sigma,0.25,0.12886007948373218,0.6017937624273806,False,0.1288600794837983,0.6017937624273859,16,True,True
2,3,z_sigma,0.5,0.24106550863011864,0.6019599407442483,False,0.22793237230494667,0.30222545345878793,11,False,False
2,3,z_sigma,0.58,0.27783432631807703,0.6020410655897633,False,0.2315796794086951,0.34408523133144275,11,False,False
2,3,z_sigma,1.16,0.5441875678441505,0.6058703090142309,False,0.23582354913719483,0.6718727142056331,11,False,False
2,4,z_sigma,0.0,0.051777480152047285,1.633656245555259,True,0.051777480151379826,1.6336562455597112,16,True,True
2,4,z_sigma,0.1,0.07108838487252309,1.6336562748256318,True,0.07108838487256057,1.633656274821177,16,True,True
2,4,z_sigma,0.25,0.13710839109026837,1.6336563887339004,False,0.13710839109254536,1.6336563887339002,16,True,True
2,4,z_sigma,0.5,0.2624342070281144,1.6336567740312748,False,0.10373556374423874,1.4485594353554159,14,True,False
2,4,z_sigma,0.58,0.3034251063596949,1.6336569527278222,False,0.11735017573676892,1.4507160515479804,14,True,False
2,4,z_sigma,1.16,0.6035141152897872,1.63365926380048,False,0.22149198583435492,1.4760920875256582,14,True,False
2,5,z_sigma,0.0,0.05176988682016089,0.7806915179459066,True,0.05176988682022458,0.780691517936567,16,True,True
2,5,z_sigma,0.1,0.07093595624138126,0.7806924679201938,True,0.07093595624138492,0.7806924679388199,16,True,True
2,5,z_sigma,0.25,0.1339585740818431,0.7806965812097256,False,0.13395857408183937,0.780696581209708,16,True,True
2,5,z_sigma,0.5,0.2539533659128144,0.7807120483111384,False,0.15968406137500873,0.8068727638685912,15,True,True
2,5,z_sigma,0.58,0.2932461175727035,0.780719997552014,False,0.1826135220495769,0.8068817299355737,15,True,True
2,5,z_sigma,1.16,0.5809764517580168,0.7809040335730416,False,,,0,False,False
2,6,z_sigma,0.0,0.05174879343968676,0.6887890978405597,True,0.05174879343993141,0.688789097851163,16,True,True
2,6,z_sigma,0.1,0.0855465207239445,0.6892974564207881,True,0.08554652072335131,0.6892974564261798,16,True,True
2,6,z_sigma,0.25,0.1780563624570003,0.6919941605643597,False,0.17805636245531029,0.691994160549021,16,True,True
2,6,z_sigma,0.5,0.33924782047864305,0.7042167061530379,False,0.2546889692743046,0.5845001046745698,11,False,False
2,6,z_sigma,0.58,0.3883659643356261,0.711671534392825,False,0.27401760306801126,0.6331530598200698,11,False,False
2,6,z_sigma,1.16,0.6007013931619531,0.9150267028266761,False,0.28384712118969085,1.1425172828242882,10,False,False
2,7,z_sigma,0.0,0.05161407287939999,0.6813034346247401,True,0.05161407287867292,0.6813034346154303,16,True,True
2,7,z_sigma,0.1,0.08379076139934756,0.68133120727315,True,0.08379076139931292,0.6813312072638475,16,True,True
2,7,z_sigma,0.25,0.1749843125669752,0.6814082773636769,False,0.13493127582958006,0.6953357031064482,15,True,True
2,7,z_sigma,0.5,0.33965655573783277,0.681695060555715,False,0.2492444607956226,0.6907455677531961,14,True,False
2,7,z_sigma,0.58,0.3929627081005885,0.6818697030270715,False,0.2712638149132369,0.46590544135512185,9,False,False
2,7,z_sigma,1.16,0.6774600826610768,0.7873790206529291,False,0.2776343828450258,0.6956829974031747,7,False,False
2,8,z_sigma,0.0,0.051765788529637285,0.674148695683822,True,0.051765788529637285,0.674148695683822,16,True,True
2,8,z_sigma,0.1,0.0639274616838074,0.6741476772537569,True,0.06392746168425197,0.674147677253757,16,True,True
