layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event
6,19743,0.4248174053737298,-143.36167996104638,-342.18186497642813,14.84011579144905,371.0,-1.9675428353937436,1,1,11
7,23799,0.19131612242856794,-168.90828480533497,-409.5350916882702,17.720263174259635,443.00000000000006,-1.961979860829965,1,1,11
8,28195,0.3129636820958629,-193.60544055044352,-476.14381586792524,20.559893907104517,514.0,-1.956989047708297,1,1,11
1,1419,0.48029031418856516,-10.578137497988322,-31.52246035882436,1.3268623628961032,33.25,-1.8945626765476304,-1,-1,11
2,2212,0.1650927837527855,-18.794405880677026,-46.87238320794424,2.0199024216761763,50.5,-1.9521383807831088,-1,-1,11
3,3829,0.4651089682345786,-33.723917228278836,-81.82265827251152,3.540051012755664,88.5,-1.9617401665793588,-1,-1,11
4,5409,0.8343826194700656,-44.69905895723166,-114.05368967437191,4.899176459900918,122.5,-1.9443112787664754,-1,-1,11
5,15650,0.008209490483560504,-112.97785141885488,-276.8338944001965,11.960027348096464,299.0,-1.9582719053047324,-1,-1,11
6,19714,0.9948673790136955,-144.47845429922745,-341.7118321675532,14.83984100064029,371.0,-1.9708087621019226,-1,-1,11
7,23763,0.9533208837903758,-167.7809654313401,-409.9982288241346,17.720122530912924,443.0,-1.959228737392389,-1,-1,11
8,28226,0.9141189963001716,-195.161358255432,-475.50819576942615,20.560219716717427,514.0,-1.9602589747395733,-1,-1,11
1,1419,0.4802926141939871,-2.2901987729656375,-33.17103389374993,1.3268623650421258,33.25,-1.639729063948437,1,1,12
2,2212,0.16518605978021877,-0.5734883838241039,-50.49674356900273,2.0199024856347867,50.5,-1.582152776518502,1,1,12
3,3819,0.988753032695049,-0.626608137692207,-88.49778167977873,3.5399678086106987,88.5,-1.577876703893377,1,1,12
4,5395,0.3592797219805806,0.7436756943911549,-122.49774261781958,4.899988362285736,122.5,-1.564725467509346,1,1,12
5,14653,0.26916585465005777,0.1447697005951701,-298.99996495273007,11.960190063678303,299.00000000000006,-1.570312147175326,1,1,12
